second,scheduled_tasks,started_tasks,conn_created,conn_ready,conn_failed,conn_closed,active_connecting,active_ready,waiting_for_server,find_input_ops,remove_ops,insert_ops,find_output_ops,failed_ops,combined_ops,in_flight_tasks,ephemeral_ports,time_wait,handles,threads,cpu_pct,working_set_bytes
63,226,75,67,90,0,412,26,696,22,90,412,412,412,0,1326,716,8207,6867,33945,8519,33.4,713183232
64,423,220,229,216,0,187,71,360,59,216,203,200,194,0,813,386,8378,7663,31886,7734,26.98,705261568
65,0,256,249,236,0,117,40,452,39,231,101,104,110,0,546,495,8409,7763,33746,7662,42.39,742146048
66,406,276,207,180,0,158,79,502,76,185,174,173,171,0,703,617,8102,7085,38099,8228,38.68,814825472
67,310,296,151,53,0,154,151,471,303,53,142,141,141,0,477,799,8388,7289,36076,9097,30.45,812716032
68,0,236,172,151,0,164,311,388,271,151,161,163,165,0,640,827,8139,7069,35866,8942,28.71,813326336
69,136,81,370,229,0,187,342,456,335,228,201,187,186,0,802,888,8419,7186,37742,9632,35.85,827142144
70,0,97,78,371,0,173,313,637,26,372,158,172,173,0,875,716,8237,6969,37720,9384,39.62,828448768
71,0,20,45,65,0,228,33,665,35,65,228,228,228,0,749,665,8359,7015,38842,9404,33.84,870051840
72,0,0,0,0,0,355,0,437,4,0,356,356,355,0,1067,0,7945,7059,37009,8946,9.91,864391168
73,0,0,0,0,0,82,0,82,4,0,81,81,82,0,244,0,7785,7663,33884,8085,10.19,848179200
74,242,114,94,80,0,0,22,80,24,66,0,0,0,0,66,114,7545,7531,33455,7606,4.21,840581120
75,436,223,216,216,0,0,125,296,111,229,0,0,0,0,229,337,7341,7119,30430,7888,18.86,803299328
76,0,273,206,220,0,66,24,453,82,221,66,66,66,0,419,544,7621,6869,31041,8395,32.02,819003392
77,72,140,233,221,0,214,144,566,139,221,216,214,214,0,865,612,8010,6865,35843,9020,35.8,832036864
78,136,115,69,65,0,225,19,461,39,63,224,225,225,0,737,360,8193,7397,33725,8613,26.68,828489728
79,390,354,92,91,0,94,39,371,297,93,95,95,94,0,377,620,7885,7077,35419,8565,32.25,846241792
80,0,57,366,39,0,151,363,303,355,27,149,150,151,0,477,670,8571,7533,35186,9167,31.92,854306816
81,0,0,0,344,0,143,344,454,4,356,143,143,143,0,785,0,8599,7819,34369,8737,33.19,864681984
82,0,0,0,0,0,27,0,383,4,0,27,27,27,0,81,0,8599,7819,32681,8501,6.24,857264128
83,0,0,0,0,0,356,0,356,4,0,356,356,356,0,1068,0,8599,7917,32289,8292,4.5,853295104
86,748,196,185,174,0,0,33,174,36,174,0,0,0,0,174,196,7649,7635,29577,7385,2.09,834609152
87,0,203,202,201,0,0,22,375,17,201,0,0,0,0,201,399,7915,7399,28381,8090,28.48,822796288
88,0,229,216,215,0,135,21,474,23,215,140,136,135,0,626,494,8395,7413,32959,8753,35.36,837451776
89,0,120,145,158,0,240,24,458,26,158,235,239,240,0,872,494,8510,7595,33245,8823,34.99,853143552
90,0,0,0,0,0,215,0,373,7,0,215,215,215,0,645,0,8640,7972,33346,8684,24,857944064
91,613,184,149,140,0,158,19,158,31,136,158,158,158,0,610,184,8678,8336,31974,8342,6.06,850522112
92,442,208,229,225,0,0,30,365,32,228,0,0,0,0,228,392,8925,8504,30386,8625,38.13,868278272
93,0,253,119,116,0,102,30,411,142,117,102,102,102,0,423,544,9177,8351,33472,9065,40.39,872919040
94,0,278,403,16,0,161,403,379,405,16,165,165,165,0,511,774,8886,7820,38081,9605,33.62,886349824
95,0,70,21,329,0,110,406,453,73,296,106,106,106,0,614,669,8584,7592,37495,9695,31.81,904806400
96,566,173,221,286,0,124,94,615,75,315,124,124,124,0,687,669,8943,7871,37736,9126,33.29,925741056
97,625,177,186,105,0,196,114,653,71,106,216,216,196,0,734,699,8684,7473,37551,9505,33.47,930684928
98,0,368,0,109,0,83,111,600,369,112,63,63,83,0,321,935,8909,7628,38347,9426,29.82,933113856
99,0,387,0,2,0,16,2,550,762,2,16,16,16,0,50,1306,8865,7252,42385,10487,26.95,958427136
100,0,148,631,0,0,410,631,536,906,0,417,417,415,0,1249,1439,9209,7286,47753,11263,26.96,997273600
101,0,0,287,319,0,124,914,321,288,315,117,117,119,0,668,0,9088,8030,43547,10381,34.13,995950592
102,0,0,0,409,0,0,598,730,0,412,0,0,0,0,412,0,8767,7274,44580,10216,33.09,1000124416
103,448,74,65,241,0,193,189,903,14,242,239,239,193,0,913,930,8553,6704,40636,9968,35.26,1019068416
104,0,169,168,161,0,504,22,776,23,161,490,490,507,0,1648,797,8770,7346,38800,9583,34.89,990162944
105,297,186,131,149,0,264,42,432,50,149,232,232,261,0,874,474,9138,8310,38389,9164,41.79,980443136
106,0,243,0,0,0,39,3,320,295,0,41,41,41,0,123,592,9458,8670,34599,9193,29.09,983003136
107,0,73,381,167,0,221,351,281,346,167,257,241,219,0,884,628,9480,8695,35849,9625,21.01,873811968
108,511,165,138,318,0,60,217,485,36,317,22,38,60,0,437,549,9231,8448,35000,9191,29.49,813088768
109,528,211,225,250,0,165,45,631,45,250,165,165,165,0,745,648,9467,8224,37152,9871,26.64,824549376
110,0,335,38,37,0,227,19,592,299,38,228,227,227,0,720,703,9464,8547,37811,9744,36.96,827719680
111,0,129,320,174,0,175,309,380,312,172,174,175,175,0,696,705,9460,8535,41973,10409,34.98,844242944
112,0,87,163,272,0,205,159,504,127,274,205,205,205,0,889,663,9801,8629,43532,10506,36.32,886947840
113,113,170,187,194,0,161,58,587,44,189,163,161,161,0,674,608,9486,8389,39690,10229,33.7,871563264
114,67,122,148,191,0,222,43,536,28,196,283,255,227,0,961,558,9794,8873,40933,9988,35.48,870952960
115,0,0,0,0,0,252,0,446,5,0,189,219,247,0,655,0,9931,9313,40469,9654,20.8,879665152
116,0,0,0,0,0,196,0,196,8,0,196,196,196,0,588,0,9931,9714,38936,9264,9.39,875483136
117,356,43,3,0,0,0,3,0,26,0,0,0,0,0,0,43,9931,9917,38064,8992,5.31,872509440
118,344,231,256,237,0,0,27,237,28,235,0,0,0,0,235,274,10046,9889,38952,9084,17.47,897220608
119,390,158,160,161,0,0,44,398,49,162,0,0,0,0,162,432,9711,8947,39982,10036,27.72,909074432
120,0,179,181,193,0,227,36,437,38,191,228,227,227,0,873,470,9614,8713,37195,10231,38.09,913412096
121,0,265,168,169,0,128,24,426,101,172,127,128,128,0,555,521,9934,9171,37899,9897,31.88,914210816
122,334,117,201,182,0,133,173,458,174,181,163,137,133,0,614,569,10181,9232,41837,10284,34.59,930828288
123,197,242,208,152,0,257,83,455,90,153,235,254,257,0,899,509,10286,9450,37781,10053,31.47,936534016
124,0,200,101,182,0,91,94,460,148,182,89,95,96,1,462,600,10642,9677,39765,10263,29.9,941625344
125,0,186,343,41,0,197,343,440,343,37,213,200,191,0,641,739,10617,9484,40573,10645,28.25,946421760
126,57,57,57,361,0,243,304,475,26,365,221,234,243,0,1063,571,10516,9387,39304,10208,34.16,943751168
127,0,0,0,0,0,37,0,402,5,0,37,37,37,0,111,0,10613,9795,38543,9683,22.9,943124480
128,0,0,0,0,0,365,0,365,7,0,365,365,365,0,1095,0,10325,9835,37225,9091,5.82,935624704
129,88,88,88,88,0,0,18,88,16,88,0,0,0,0,88,88,10211,10197,35321,8409,9.36,924864512
131,0,0,0,0,0,88,0,88,5,0,88,88,88,0,264,0,9314,9125,28027,8450,7.93,887644160
132,261,184,167,163,0,0,21,163,21,155,0,0,0,0,155,184,9314,9301,26787,8274,7.48,738390016
133,172,171,176,172,0,0,41,335,30,178,0,0,0,0,178,355,9802,9267,31449,9057,25.22,752599040
134,0,78,90,98,0,150,20,433,18,100,153,150,149,1,552,433,9534,8655,34529,9571,25.86,780550144
135,0,0,0,0,0,177,0,283,5,0,177,176,177,0,530,0,8482,8029,32877,9013,10.7,774062080
136,206,156,146,132,0,106,45,132,35,129,103,106,106,0,444,156,8291,8123,31904,8516,9.32,766246912
137,501,169,132,130,0,0,16,262,33,133,0,0,0,0,133,325,8275,7877,29778,8674,27.78,753819648
138,0,169,204,213,0,116,48,371,47,212,127,122,122,0,583,391,8323,7605,32531,9006,19.56,765288448
139,0,213,225,232,0,146,23,450,34,233,135,140,140,0,648,480,8724,8011,33533,9057,30.21,778158080
140,14,14,14,14,0,210,14,445,15,14,210,210,210,0,644,294,8320,7518,35754,8944,25.75,780697600
141,0,0,0,0,0,235,0,249,7,0,235,235,235,0,705,0,7977,7552,34246,8570,11.28,774307840
142,0,0,0,0,0,14,0,14,4,0,14,14,14,0,42,0,7871,7832,32694,8180,7.42,766562304
144,548,381,91,87,0,0,20,87,282,87,0,0,0,0,87,381,6908,6860,32588,8153,2.53,767434752
145,0,167,447,237,0,0,426,324,423,237,0,0,0,0,237,548,6742,5988,41545,9802,31.76,829779968
146,0,0,10,224,0,87,213,491,10,224,87,87,87,0,485,0,6977,5988,42109,9802,34.75,861003776
147,0,0,0,0,0,138,0,461,4,0,209,195,143,0,547,0,6947,6014,35172,9433,21.17,819806208
148,0,0,0,0,0,323,0,320,6,0,252,266,318,0,836,0,6947,6544,33046,8654,7.99,803975168
150,320,42,30,2,0,0,30,2,25,2,0,0,0,0,2,42,6819,6808,31481,7958,4.73,790421504
151,0,278,286,277,0,0,78,279,74,277,0,0,0,0,277,320,6501,6350,32609,8157,7.39,794447872
152,0,0,4,41,0,2,38,320,3,41,2,2,2,0,47,0,6697,6046,37244,8725,38.08,834727936
153,0,0,0,0,0,277,0,318,4,0,277,277,277,0,831,0,6299,5704,37015,8470,3.83,831033344
154,166,81,67,57,0,41,21,57,16,56,41,41,41,0,179,81,6067,6048,34724,7594,11.51,819163136
155,0,85,99,109,0,0,17,166,14,110,0,0,0,0,110,166,6096,5838,36587,7676,14.96,829681664
156,0,0,0,0,0,56,0,166,3,0,56,56,56,0,168,0,5775,5432,37683,7783,8.55,844206080
157,677,214,193,165,0,110,49,165,47,165,110,110,110,0,495,214,5367,5156,37227,7497,3.98,839417856
158,0,199,205,214,0,0,94,379,98,211,0,0,0,0,211,413,5347,4828,40778,7864,34.57,869261312
159,425,219,223,219,0,136,36,493,37,222,144,143,136,0,645,521,5443,4552,30376,8032,34.18,846290944
160,388,197,187,189,0,206,42,471,44,189,215,216,209,0,829,512,5856,4922,31904,7955,34.56,846049280
161,76,354,115,125,0,158,45,455,250,125,150,148,158,0,581,683,6304,5393,31109,8049,35.3,851238912
162,391,319,354,11,0,191,354,412,468,11,182,184,188,0,565,873,6528,5400,33577,8771,28.24,863883264
163,0,450,3,0,0,25,357,232,657,0,25,25,25,0,75,1236,0,0,0,0,0,0
164,0,5,227,354,0,100,474,521,663,354,103,103,103,0,663,1241,6987,5338,42697,10464,30.1,939683840
165,276,37,450,261,0,107,663,615,449,261,104,104,104,0,573,1071,6899,5360,40996,9942,34.05,921587712
166,309,60,49,419,0,115,419,976,75,419,122,116,116,0,773,1079,7255,5381,42139,9930,39.69,919928832
167,0,241,104,150,0,318,76,919,178,150,311,316,316,1,1093,1016,7603,6058,41380,9227,29.9,934481920
168,0,247,432,5,0,470,432,751,434,3,470,470,470,0,1413,1104,7804,6750,44342,9299,27.86,968335360
169,60,18,2,430,0,266,429,547,6,432,280,267,266,0,1245,548,7944,6962,43701,9000,29.89,972054528
170,0,42,57,59,0,18,24,494,18,59,4,17,18,0,98,495,7961,6962,38190,8640,32.29,944087040
171,329,71,62,43,0,432,30,491,31,43,432,431,431,1,1337,338,7605,6754,31391,8159,7.98,934846464
172,0,258,256,139,0,59,136,182,134,139,59,59,59,0,316,330,7586,7258,30427,7647,19.17,927481856
173,0,0,11,147,0,43,135,329,11,147,43,43,43,0,276,0,7939,7270,29209,8095,30.14,941199360
174,0,0,0,0,0,139,0,286,6,0,139,139,139,0,417,0,7939,7534,28004,7642,7.89,787853312
175,0,0,1,1,0,147,1,147,5,1,147,147,147,0,442,0,7941,7880,26401,7217,5.93,777883648
177,401,230,209,190,0,1,19,190,16,190,1,1,1,0,193,230,7828,7748,26613,7258,4.39,778215424
178,0,171,192,211,0,0,163,401,177,211,0,0,0,0,211,401,7612,6834,33272,8238,34.72,797057024
179,54,54,54,54,0,190,22,408,25,54,190,190,190,0,624,439,7647,6834,33414,8074,15.81,807825408
180,0,0,0,0,0,211,0,265,5,0,211,211,211,0,633,0,7755,7252,32711,7647,11.2,804564992
181,0,0,0,0,0,54,0,54,5,0,54,54,54,0,162,0,7755,7636,31186,7108,6.73,794275840
186,469,217,48,48,0,0,30,48,160,48,0,0,0,0,48,217,7115,7104,30541,6000,1.69,779194368
187,109,292,421,111,0,0,414,159,413,56,0,0,0,0,56,509,7333,6772,38399,7385,22.93,807698432
188,275,104,138,393,0,48,310,517,52,448,48,48,48,0,592,569,7870,6812,29210,7586,34.05,809349120
189,179,317,298,178,0,54,175,674,174,178,54,54,54,0,340,866,8108,6868,30696,7814,37.36,815370240
190,361,109,120,281,0,446,175,715,35,277,448,447,446,0,1618,836,7771,6269,35604,8467,32.34,834994176
191,199,208,191,127,0,161,95,482,83,112,159,160,161,0,592,538,8018,7084,33804,7911,38.5,830685184
192,0,195,214,265,0,258,78,493,36,284,258,258,258,0,1058,541,8296,7408,31271,8123,33.24,790745088
193,0,150,161,188,0,152,27,473,20,188,152,152,152,0,644,481,8384,7504,32994,7985,34.86,798580736
194,150,150,150,150,0,284,49,472,39,150,284,284,284,0,1002,426,8273,7460,30797,7848,28.29,795410432
195,0,0,0,0,0,188,0,338,6,0,188,188,188,0,564,0,8427,7830,28925,7840,29.69,790843392
196,0,0,0,0,0,150,0,150,7,0,150,150,150,0,450,0,8373,8062,26908,7464,3.74,782303232
197,368,338,213,168,0,0,45,168,119,168,0,0,0,0,168,339,7816,7672,26586,7126,13.36,779649024
198,174,54,156,201,0,0,155,369,150,201,0,0,0,0,201,393,8076,7396,28855,7888,31.89,800026624
199,0,150,174,174,0,168,24,400,24,174,168,168,168,0,678,421,7299,6506,29964,7854,19.76,806158336
200,377,164,153,128,0,201,39,375,41,128,201,201,201,0,731,345,7138,6398,29839,7752,25.09,807608320
201,339,213,211,221,0,174,31,352,27,221,174,174,174,0,743,379,7226,6514,31825,7931,36.37,824467456
202,0,276,142,152,0,40,19,471,136,152,43,43,43,0,281,613,7075,6138,31662,8351,30.55,837742592
203,0,63,210,215,0,309,206,495,203,215,306,306,306,0,1133,668,7205,6218,33708,8762,32.47,849342464
204,0,0,0,0,0,152,0,367,7,0,152,152,152,0,456,0,7288,6593,31243,8390,26.72,843845632
205,404,284,173,93,0,183,80,271,188,93,188,188,188,0,657,403,6971,6530,30200,7745,6.62,831627264
206,0,120,231,311,0,32,187,404,110,311,27,27,27,0,392,404,7495,6912,33508,8051,28.71,841711616
207,0,0,0,0,0,93,0,404,4,0,93,93,93,0,279,0,7729,6910,35694,8368,22.22,878010368
208,0,0,0,0,0,311,0,311,7,0,311,310,310,1,931,0,7729,7142,29337,8136,10.05,855547904
209,767,217,201,185,0,0,44,185,43,185,0,0,0,0,185,217,7667,7656,26857,7560,9.19,843128832
210,227,226,227,225,0,0,22,410,21,225,0,0,0,0,225,443,7775,7240,31218,8316,28.37,865280000
211,0,203,205,204,0,183,44,510,44,200,185,185,185,0,755,565,7870,6888,32910,8926,34,876273664
212,347,223,203,181,0,178,53,462,39,175,181,181,181,0,718,516,8181,7292,33389,8763,31,879972352
213,0,172,192,194,0,186,71,457,69,203,218,208,194,0,823,531,8660,7670,36415,9168,32.31,897994752
214,478,206,193,174,0,236,60,442,57,173,199,209,223,0,804,496,8994,8112,34337,9215,28.49,917221376
215,40,194,138,196,0,176,58,431,75,198,176,176,176,0,726,495,9399,8532,36310,9261,42.49,920264704
216,0,342,24,0,0,52,24,400,393,0,52,52,52,0,156,772,9846,8799,37915,9979,29.3,925536256
217,208,87,482,125,0,256,475,348,469,124,283,256,256,0,919,833,10146,9323,38631,10120,32.18,945008640
218,0,197,4,305,0,44,381,478,193,306,17,44,44,0,411,756,10451,9415,38843,9773,33.94,948477952
219,422,80,242,303,0,107,211,680,209,303,147,141,117,0,708,761,10732,9321,39349,10075,32.63,962060288
220,0,180,175,176,0,371,54,679,37,172,331,337,361,0,1201,715,10945,9626,38919,9973,36.79,972005376
221,937,229,232,110,0,249,162,519,162,114,249,249,249,0,861,679,10215,9135,38814,9625,36.94,968912896
222,0,222,41,158,0,154,139,438,211,158,159,155,154,0,626,586,9770,8755,36719,9428,36.56,961286144
223,332,311,250,23,0,103,250,346,501,23,103,105,103,0,334,856,10084,9017,38123,9708,28.35,979279872
224,0,29,284,292,0,115,499,444,276,292,110,112,115,0,629,793,9717,8619,38557,9683,34.98,984772608
225,0,266,22,224,0,25,241,650,253,224,25,25,25,0,299,949,10036,8649,39025,9656,35.9,998608896
226,0,374,3,0,0,80,43,640,643,0,111,84,82,0,277,1259,0,0,0,0,0,0
227,943,68,649,107,0,445,648,558,646,107,415,442,443,0,1407,1158,10299,9247,44468,10802,33.11,1033756672
228,0,109,14,270,0,1,585,491,152,259,0,0,1,0,260,974,10445,9125,44370,10315,34.78,1036316672
229,0,71,107,320,0,133,329,685,187,331,137,136,136,0,740,993,10785,9137,40918,10429,32.62,1042571264
230,0,103,178,232,0,303,190,726,118,232,330,304,300,0,1166,913,10617,9302,40599,10128,32.37,1049632768
231,0,118,141,201,0,264,67,614,48,199,242,268,269,0,978,713,10754,9569,40269,9973,43.29,1041334272
232,0,325,3,2,0,23,3,544,327,4,14,15,18,0,51,868,10403,9217,39981,9900,31.07,1049509888
233,0,149,491,10,0,413,491,523,486,10,418,416,413,0,1257,1017,10735,9235,42233,10643,31.83,1056604160
234,0,0,0,385,0,98,484,409,3,344,93,95,98,0,630,0,10474,9565,39383,10023,37.03,1044901888
235,0,0,0,99,0,22,97,494,3,140,22,22,22,0,206,0,10581,9583,35884,9833,35.31,1055330304
236,364,57,22,18,0,319,12,484,27,18,319,319,319,0,975,409,10221,9407,35148,9646,6.78,1051181056
237,16,313,342,51,0,165,336,183,343,49,165,165,165,0,544,507,10367,9840,34118,9672,24.15,903843840
238,422,48,40,313,0,13,294,378,27,314,16,16,13,0,359,406,10419,9749,36567,9675,33,816447488
239,239,353,137,156,0,8,34,520,222,157,5,5,8,0,175,750,10368,9439,38255,9787,26.88,835469312
240,95,118,292,72,0,98,278,517,276,71,98,98,98,0,365,811,10796,9555,42357,10759,31.79,874541056
241,0,121,147,278,0,419,223,622,118,279,419,419,419,0,1536,777,10589,9566,40928,10553,37.74,868937728
242,310,200,163,248,0,71,92,548,60,248,71,71,71,0,461,601,10940,9894,41086,10460,28.43,867274752
243,0,236,300,63,0,236,300,527,297,59,242,238,236,0,775,801,10636,9345,46079,11336,38.15,921976832
244,60,60,42,274,0,276,244,542,24,275,285,287,276,0,1123,547,10933,9818,45498,10986,28.36,944578560
245,0,0,21,33,0,22,23,370,22,36,7,9,22,0,74,0,10702,9952,44502,10634,46.58,970846208
246,0,0,0,0,0,327,0,363,7,0,327,327,327,0,981,0,10451,9977,43380,10357,5.74,980623360
247,0,0,0,0,0,36,0,36,3,0,36,36,36,0,108,0,10099,10089,32835,9567,16.48,900042752
252,364,187,168,158,0,0,34,158,37,156,0,0,0,0,156,187,8335,8325,28360,8642,1.76,751509504
253,0,177,196,206,0,0,174,364,165,208,0,0,0,0,208,364,8427,7989,31028,9080,32.76,715399168
254,0,0,0,0,0,152,0,364,7,0,153,152,152,0,457,0,8417,7679,33830,9397,26.99,739594240
255,0,0,0,0,0,212,0,212,5,0,211,212,212,0,635,0,8303,7923,32404,8889,8.42,746131456
259,247,26,0,0,0,0,0,0,17,0,0,0,0,0,0,26,7219,7209,28423,8095,1.55,732606464
260,423,461,104,82,0,0,22,82,374,82,0,0,0,0,82,487,6968,6809,29558,8155,9.04,734117888
261,219,205,532,158,0,0,531,240,523,157,0,0,0,0,157,692,6548,5793,38852,9624,33.66,781127680
262,0,133,64,398,0,52,395,602,116,399,52,52,52,0,555,773,6963,5851,40468,9613,35.8,809369600
263,0,64,189,251,0,187,189,751,190,251,187,187,187,0,812,837,6501,4987,43638,9754,35.94,862044160
264,90,90,84,76,0,399,17,650,17,75,399,399,399,0,1272,396,6602,5540,35910,9202,23.04,839278592
265,468,168,138,132,0,251,22,341,28,133,251,251,251,0,886,325,6700,6008,35270,8892,20.47,832131072
266,288,329,341,105,0,37,330,277,332,84,40,40,37,0,201,570,6778,6105,38553,9058,28.71,838422528
267,246,226,27,250,0,82,250,483,216,271,85,85,82,0,523,694,6696,5654,41683,9398,30.82,873488384
268,331,285,334,126,0,123,305,452,392,125,127,127,133,0,512,907,7286,5990,48637,10589,30.74,929533952
269,0,50,177,267,0,84,396,630,174,263,74,74,74,0,485,863,7399,5998,48874,10567,34.89,951160832
270,0,190,79,214,0,271,144,756,150,219,271,271,271,0,1032,836,7632,6030,40641,10292,33.64,932782080
271,24,109,259,153,0,281,243,577,238,146,283,282,281,0,992,826,7477,6069,42666,10315,29.74,940769280
272,177,177,161,269,0,292,115,543,34,276,290,291,292,0,1149,460,7349,6469,40773,9492,27.43,924057600
273,265,49,62,57,0,146,20,454,22,57,146,146,146,0,495,357,7507,6589,39062,9370,32.04,929656832
274,475,284,185,128,0,211,70,346,169,128,216,214,213,0,771,439,7138,6625,33017,8883,19.42,909959168
275,0,134,234,262,0,104,164,408,107,259,105,106,106,1,576,466,7152,6465,36827,9228,27.59,921264128
276,496,175,175,202,0,146,41,464,16,205,140,140,141,0,626,489,7174,6282,34141,9229,46.59,892461056
277,462,195,193,202,0,220,25,535,30,202,225,225,224,0,876,575,7188,6149,35782,9291,35.37,897097728
