second,scheduled_tasks,started_tasks,conn_created,conn_ready,conn_failed,conn_closed,active_connecting,active_ready,waiting_for_server,find_input_ops,remove_ops,insert_ops,find_output_ops,failed_ops,combined_ops,in_flight_tasks,ephemeral_ports,time_wait,handles,threads,cpu_pct,working_set_bytes
22,247,275,276,270,0,0,35,525,36,271,0,0,0,0,271,552,5331,4624,37500,7336,38.24,767971328
23,0,178,186,103,0,228,97,568,103,106,228,228,228,0,790,605,5823,4662,42022,8052,28.57,821514240
24,0,0,4,101,0,294,98,444,7,101,294,294,294,0,983,0,6098,5310,30838,7874,33.08,813621248
25,0,0,0,0,0,106,0,207,5,0,106,106,106,0,318,0,5951,5626,28757,7241,6.79,800374784
26,0,0,0,0,0,101,0,101,7,0,101,101,101,0,303,0,5487,5472,27484,6689,7.84,789630976
27,103,103,103,103,0,0,19,103,18,103,0,0,0,0,103,104,5487,5472,27484,6499,2.54,786509824
28,0,0,1,1,0,0,1,104,1,1,0,0,0,0,1,0,5693,5472,29340,6749,14.51,791699456
29,0,0,0,0,0,103,0,104,4,0,103,103,103,0,309,0,5695,5472,22464,6433,6.31,755302400
30,0,0,0,0,0,1,0,1,1,0,1,1,1,0,3,0,5695,5678,21648,6132,3.91,749256704
31,175,162,147,137,0,0,25,137,32,136,0,0,0,0,136,162,5695,5680,21636,5700,2.62,742408192
32,753,231,226,217,0,0,30,354,33,216,0,0,0,0,216,393,6011,5646,21520,5905,27.69,639160320
33,46,337,344,123,0,87,313,390,306,124,87,87,87,0,385,698,6184,5230,27482,6858,26.41,629301248
34,0,122,124,344,0,249,244,586,54,344,249,249,249,0,1091,679,6695,5404,29568,7323,37.75,657129472
35,319,162,163,166,0,131,52,585,50,166,135,132,131,0,564,592,6992,5974,29665,7125,37.85,668884992
36,0,221,210,212,0,336,39,627,40,211,339,335,336,0,1221,646,6824,5674,32011,7448,22.76,689315840
37,347,200,119,134,0,171,21,403,94,136,164,171,171,0,642,461,6822,6002,32613,7141,31.39,719245312
38,0,205,306,97,0,153,306,359,304,97,160,154,153,0,564,618,6996,6112,35684,7515,28.63,759492608
39,195,47,37,224,0,200,209,462,22,224,198,201,200,0,823,360,7420,6408,28612,7263,29.2,763875328
40,0,148,159,181,0,98,23,487,15,181,97,98,99,0,475,502,7567,6796,25479,6886,23.31,732262400
41,336,211,185,171,0,217,19,409,19,171,217,215,216,0,819,422,7815,7052,27035,7050,22.72,739434496
42,0,125,151,165,0,193,137,368,138,165,189,193,193,0,740,483,8390,7610,29569,7428,33.01,748818432
43,81,81,81,81,0,171,19,352,17,81,171,171,171,0,594,358,8487,7800,26724,7136,24.03,746733568
44,336,41,28,16,0,165,23,246,20,16,165,165,165,0,511,122,8649,8142,26813,6962,18.94,747671552
45,0,222,225,222,0,81,21,238,21,221,81,81,81,0,464,263,8532,8175,26918,6888,14.05,745148416
46,0,73,83,98,0,16,18,336,14,99,16,16,16,0,147,336,8426,7815,26498,7146,30.21,752787456
47,0,0,0,0,0,215,0,320,6,0,220,215,215,0,650,0,7966,7325,26114,7039,12.6,750833664
48,0,0,0,0,0,105,0,105,3,0,100,105,105,0,310,0,7681,7537,24243,6316,10.16,737017856
50,77,59,48,31,0,0,17,31,18,30,0,0,0,0,30,59,7185,7169,23558,5995,2.54,730120192
51,454,152,137,141,0,0,27,172,37,137,0,0,0,0,137,211,7013,6843,24891,6226,9.52,734801920
52,62,233,237,237,0,12,36,407,26,242,22,21,18,0,303,442,7325,6843,27575,6678,21.16,752267264
53,0,149,171,184,0,143,121,505,127,184,133,134,137,0,588,523,7676,6837,27424,7289,38.63,769064960
54,0,0,0,0,0,253,0,438,6,0,254,254,253,0,761,0,7269,6503,28453,7110,24.33,774606848
55,0,0,0,0,0,185,0,184,7,0,184,184,185,0,553,0,6829,6527,26635,6568,6.86,763437056
56,134,134,134,134,0,0,41,134,41,134,0,0,0,0,134,134,6653,6571,25873,6375,6.03,760066048
58,328,7,0,0,0,134,0,134,6,0,134,134,134,0,402,7,6855,6611,22714,6661,2.43,711348224
59,460,251,245,235,0,0,22,235,24,234,0,0,0,0,234,258,6789,6633,22192,6596,9.99,707391488
60,0,276,278,258,0,0,38,493,39,258,0,0,0,0,258,534,7348,6633,26899,7447,32.74,626663424
61,0,228,224,196,0,187,58,558,60,196,225,191,187,0,799,589,7771,6711,30541,7863,39.66,653492224
62,649,158,158,211,0,275,58,512,22,212,238,272,275,0,997,577,8214,7265,30526,7955,35.71,645791744
63,0,218,222,213,0,225,45,443,40,212,224,224,225,0,885,479,8637,7718,32629,8147,32.08,678678528
64,406,226,212,208,0,188,44,473,48,209,197,191,191,0,788,521,8629,7632,34144,8192,39.94,709844992
65,0,247,183,115,0,138,86,471,93,115,129,135,135,0,514,598,8689,7687,36559,8209,36.38,745537536
66,75,248,287,116,0,238,287,423,281,115,240,240,240,0,835,745,8692,7566,33837,8711,31.89,756072448
67,371,103,145,304,0,182,261,480,93,304,183,183,183,0,853,612,8225,7293,32765,8649,31.98,764047360
68,0,238,240,240,0,62,208,601,212,232,59,59,59,0,409,739,8337,7035,37060,9235,32.02,795799552
69,0,89,95,193,0,320,120,643,96,202,350,322,319,1,1193,781,8613,7115,38678,9411,31.91,804700160
70,0,0,0,0,0,272,0,474,8,0,242,269,272,0,783,0,8559,7901,32318,8599,26.29,763326464
71,0,0,0,0,0,202,0,202,7,0,202,202,202,0,606,0,7945,7645,30587,8214,6.96,753676288
73,242,242,232,214,0,0,39,214,40,214,0,0,0,0,214,242,7550,7410,30391,7964,6.95,748609536
74,436,347,44,60,0,0,19,274,305,60,0,0,0,0,60,589,7696,7083,34813,8452,29.9,765145088
75,0,89,402,312,0,74,400,513,396,311,84,79,74,0,548,678,7758,6791,40536,9287,27.42,794861568
76,72,72,72,164,0,200,92,583,13,165,190,195,200,0,750,570,8091,7191,40063,8708,35.75,822087680
77,526,144,125,114,0,293,23,476,25,113,304,299,299,0,1015,488,7926,6959,40739,8732,15.11,825909248
78,0,121,137,129,0,177,35,304,36,130,172,177,177,0,656,331,7968,7391,40953,8415,29.91,839622656
79,0,261,264,161,0,97,162,355,158,158,91,91,91,0,431,505,8154,7533,29872,8319,25.64,823824384
80,0,0,0,122,0,152,122,406,7,125,152,152,152,0,581,0,8599,7765,32356,8793,34.61,807620608
81,0,0,0,0,0,138,0,283,6,0,156,154,141,0,451,0,8601,8066,30505,8463,13.48,806076416
82,0,0,0,0,0,145,0,144,8,0,127,129,142,0,398,0,8600,8343,29382,7915,6.49,798879744
84,266,15,0,0,0,0,0,0,7,0,0,0,0,0,0,15,7964,7949,28379,7243,2.74,791322624
85,482,226,230,221,0,0,18,221,19,218,0,0,0,0,218,241,7730,7623,29013,7361,8.26,796188672
86,0,234,228,222,0,0,34,443,41,220,0,0,0,0,220,475,7978,7399,28031,8053,32.75,757129216
87,0,219,225,228,0,217,26,483,23,231,218,218,218,0,885,507,8504,7571,32291,8658,40.6,723578880
88,0,54,65,77,0,221,14,513,13,79,220,220,220,0,739,526,8621,7571,34453,8886,36.41,733523968
89,179,35,20,10,0,227,16,310,14,3,231,229,227,0,690,141,8642,8069,33097,8485,11.34,724967424
90,434,227,215,213,0,83,22,223,21,218,79,81,83,0,461,262,8694,8461,28783,8158,12.87,701063168
91,442,217,230,220,0,3,39,441,38,222,3,3,3,0,231,476,9040,8422,31014,8775,30.51,733413376
92,0,224,222,213,0,207,38,501,41,209,209,207,207,0,832,535,9079,8060,34964,9278,34.95,756457472
93,0,178,185,208,0,232,138,466,141,212,231,233,233,0,909,582,8888,7910,36117,9163,34.73,756273152
94,145,186,183,123,0,186,109,445,107,123,191,185,185,0,684,479,8917,8029,37370,8874,32.37,771334144
95,623,221,149,211,0,126,74,459,77,211,120,126,126,0,583,534,8912,8069,33109,8864,30.88,754114560
96,423,365,166,6,0,163,166,444,398,6,172,169,163,0,510,831,8981,7897,38377,9739,28.78,804143104
97,0,126,291,261,0,87,403,461,282,259,78,81,87,0,505,784,9103,7907,39209,9803,34.91,807342080
98,0,119,197,249,0,199,196,613,160,251,200,199,199,0,849,828,9221,7937,40421,9429,37.69,821579776
99,0,122,147,221,0,167,144,645,67,221,210,200,174,0,805,736,8594,7215,38085,9642,28.76,807432192
100,0,171,175,233,0,344,70,577,28,232,300,311,337,0,1180,650,8810,7818,35641,9162,33.64,805445632
101,448,221,212,205,0,221,25,466,26,206,221,221,221,0,869,486,8837,8027,36881,9014,30.88,805498880
102,0,282,302,102,0,167,297,454,295,102,176,172,167,0,617,720,8977,7954,39783,9264,33.43,826961920
103,297,94,76,289,0,245,219,526,39,271,237,241,245,0,994,586,9475,8350,42456,9464,31.26,860172288
104,0,140,150,136,0,64,45,500,45,152,69,67,64,0,352,528,9647,8742,37403,9326,25.81,865062912
105,0,63,71,91,0,335,22,490,19,93,329,331,335,0,1088,518,9925,9090,34991,9365,28.68,875839488
106,511,166,150,140,0,146,24,287,20,138,149,148,148,0,583,310,9497,8992,32359,8768,21.59,849293312
107,528,202,186,169,0,99,28,309,32,171,96,97,97,0,461,368,9870,9326,34927,9028,30.69,858054656
108,0,234,174,197,0,109,32,435,78,197,109,109,109,0,524,493,9511,8604,34308,9555,29.24,867880960
109,0,231,258,178,0,144,236,431,240,176,144,144,144,0,608,636,9663,8754,37763,10144,30.98,892420096
110,0,120,159,231,0,253,84,485,68,233,253,253,253,0,992,583,9817,8866,37077,10090,33.7,902488064
111,113,168,186,189,0,115,28,544,32,189,154,143,117,0,603,570,9929,8838,38688,10242,33.84,909856768
112,67,98,106,115,0,294,16,483,14,115,255,265,291,1,926,501,9763,8991,36723,10026,32.25,882384896
113,0,0,0,0,0,189,0,304,7,0,189,189,189,0,567,0,9932,9382,36275,9563,22.79,872345600
114,0,0,0,0,0,115,0,115,5,0,115,115,115,0,345,0,9932,9691,34868,9088,10.04,866881536
115,356,36,1,0,0,0,1,0,23,0,0,0,0,0,0,36,9932,9918,33966,8862,7.99,861921280
116,344,323,339,32,0,0,308,32,310,32,0,0,0,0,32,359,10149,9662,33764,9819,18.32,860647424
117,390,56,60,361,0,0,308,393,29,359,0,0,0,0,359,415,10362,9662,34254,9862,36.51,866906112
118,0,241,226,227,0,28,25,592,22,229,28,28,28,0,313,628,10232,9322,35660,10080,37.44,875700224
119,0,362,184,6,0,143,184,592,375,6,143,143,143,0,435,952,10125,9236,42495,10907,30.48,915013632
120,334,42,211,201,0,306,379,455,210,201,315,306,306,0,1128,849,10283,9302,42020,10592,34.45,909848576
121,197,109,129,314,0,149,195,515,59,314,140,149,149,0,752,590,10520,9448,40212,10365,33.65,930566144
122,0,368,166,12,0,61,163,524,244,12,61,61,61,0,195,850,10725,9482,40755,10624,32.52,937701376
123,0,84,295,174,0,327,293,503,294,169,328,327,327,0,1151,914,10336,9394,40937,10428,29.4,936407040
124,57,34,32,308,0,139,285,482,13,307,138,139,139,0,723,502,10464,9464,40781,10235,33.89,943890432
125,0,23,35,43,0,163,15,525,10,49,163,163,163,0,538,525,10416,9352,37320,10055,32.81,943755264
126,0,0,0,0,0,307,0,362,7,0,309,307,307,0,923,0,10258,9698,35467,9240,9.67,928706560
127,0,0,0,0,0,55,0,55,4,0,53,55,55,0,163,0,9804,9790,33100,8550,10.19,908128256
128,88,88,88,88,0,0,25,88,26,88,0,0,0,0,88,88,9581,9424,34180,8585,11.73,917118976
130,261,23,6,0,0,88,6,88,9,0,88,88,88,0,264,23,8706,8516,27266,8388,5.47,810811392
131,0,238,255,261,0,0,184,261,183,261,0,0,0,0,261,261,8357,8210,27711,8429,9.64,691322880
132,172,172,164,161,0,0,25,422,19,159,0,0,0,0,159,433,8550,8014,31294,9001,31.49,722862080
133,0,0,8,11,0,261,10,428,7,13,261,261,261,0,796,0,8506,7716,34113,9394,24.47,742322176
134,206,79,69,49,0,142,42,172,32,49,143,143,143,0,478,126,8050,7692,32328,8756,7.16,730759168
135,0,127,137,157,0,30,32,206,28,157,29,29,29,0,244,206,7744,7486,33019,8351,15.57,743399424
136,501,309,72,68,0,14,26,274,216,68,14,14,14,0,110,501,7705,7280,29024,8597,18.37,730787840
137,0,192,372,37,0,125,367,260,340,21,153,151,125,0,450,599,7779,6936,35040,9630,28.03,754675712
138,0,0,57,396,0,135,338,456,58,412,107,109,135,0,763,0,8156,7164,35924,9377,35.98,777056256
139,14,14,14,14,0,21,13,443,13,14,21,21,21,0,77,447,7812,6934,35495,9173,11.97,775946240
140,0,0,0,0,0,412,0,426,5,0,412,412,412,0,1236,0,7517,6658,35574,8952,5.47,772833280
141,0,0,0,0,0,14,0,14,3,0,14,14,14,0,42,0,7271,7232,32266,8131,9.39,754855936
142,548,108,70,62,0,0,31,62,30,62,0,0,0,0,62,108,6699,6688,32154,8103,2.15,754274304
143,0,440,319,13,0,0,314,75,419,13,0,0,0,0,13,548,6478,6196,34963,8645,15.36,765190144
144,0,0,159,390,0,1,417,465,157,390,7,1,1,0,399,0,6697,5917,41237,9748,28.5,801124352
145,0,0,0,83,0,74,83,530,3,83,68,74,74,0,299,0,6947,5980,35454,9660,32.54,794468352
146,0,0,0,0,0,244,0,473,7,0,323,252,244,0,819,0,6947,6100,34527,9256,5.65,789454848
147,0,0,0,0,0,229,0,229,6,0,150,221,229,0,600,0,6947,6770,31830,8315,8.86,770818048
149,320,255,63,56,0,0,18,56,181,56,0,0,0,0,56,255,6855,6844,31171,7904,1.17,764510208
150,0,65,257,264,0,0,237,320,234,264,0,0,0,0,264,320,6533,6070,36551,8834,20.52,800563200
151,0,0,0,0,0,56,0,320,4,0,56,56,56,0,168,0,6475,5824,36997,8602,19.5,804593664
152,0,0,0,0,0,264,0,264,7,0,264,264,264,0,792,0,6285,5760,36475,8247,3.34,798068736
153,166,166,166,166,0,0,43,166,44,166,0,0,0,0,166,166,6039,6028,34413,7518,7.61,783343616
155,244,48,21,7,0,132,14,166,23,7,166,166,151,0,490,82,5613,5270,37440,7661,1.38,792940544
156,433,277,278,210,0,34,131,217,134,208,0,0,15,0,223,325,5099,4870,37767,7355,15.46,795078656
157,0,346,35,107,0,0,81,324,311,109,0,0,0,0,109,671,0,0,0,0,0,0
158,425,47,361,365,0,178,330,511,329,364,178,178,178,0,898,677,5630,4650,32973,8581,31.52,833085440
159,388,385,400,6,0,146,400,516,399,7,146,146,146,0,445,891,6112,4940,34235,8571,32.9,826646528
160,76,32,25,407,0,104,400,695,30,407,195,186,125,0,913,793,6624,5275,35631,8912,35.27,894173184
161,391,230,215,222,0,267,32,672,26,219,176,185,246,0,826,687,6719,5766,33860,8347,37.47,885190656
162,0,453,8,11,0,113,15,640,450,14,113,113,113,0,353,1010,7254,5858,38977,8986,36.06,902225920
163,276,183,476,8,0,336,476,527,606,8,338,337,337,0,1020,1149,7088,6044,38215,9329,30.87,889020416
164,309,243,140,51,0,104,612,199,412,49,145,104,103,0,401,1078,7190,6056,39754,9582,28.31,895062016
165,0,0,280,504,0,90,565,560,288,506,47,89,90,0,732,0,7409,6092,42572,9770,32.58,909508608
166,0,298,5,100,0,7,340,660,298,99,7,7,7,0,120,1204,7737,6186,40388,9582,34.36,942108672
167,60,6,298,300,0,354,301,888,299,297,358,358,358,0,1371,1147,7873,6199,42571,9995,29.68,965271552
168,0,54,60,303,0,288,243,818,21,306,284,284,284,0,1158,846,8150,6512,40921,9309,33.94,951218176
169,329,273,86,85,0,265,29,614,174,86,265,265,265,0,881,623,8169,6950,35856,8668,31.99,889966592
170,0,56,243,245,0,307,208,434,223,245,314,307,307,0,1173,655,7899,6953,38795,8859,31.09,897597440
171,0,0,0,0,0,127,0,372,6,0,120,127,127,0,374,0,7941,7272,30407,8113,34.74,876027904
172,0,0,0,0,0,245,0,245,4,0,245,244,244,1,733,0,7941,7440,29737,7780,4.4,869609472
174,401,115,61,50,0,0,26,50,41,49,0,0,0,0,49,115,7941,7930,27774,7210,1.97,857567232
175,0,286,337,121,0,0,319,171,318,77,0,0,0,0,77,401,8169,7790,32159,8036,14.39,877432832
176,54,54,48,268,0,44,226,408,20,312,49,44,44,0,449,441,8209,7396,30724,8251,32.09,881852416
177,0,0,9,16,0,41,14,405,13,17,43,42,42,0,144,0,7755,6934,31282,8137,12.42,881717248
178,0,0,0,0,0,353,0,370,6,0,346,352,352,0,1050,0,7755,7310,29771,7669,8.4,876834816
179,0,0,0,0,0,17,0,17,2,0,17,17,17,0,51,0,7755,7744,27984,6969,9.14,859496448
184,469,394,46,39,0,0,38,39,333,39,0,0,0,0,39,394,7225,7104,23564,6241,8.3,840126464
185,384,94,424,232,0,0,388,271,392,213,0,0,0,0,213,488,7574,6980,27822,7444,27.77,785334272
186,179,375,211,208,0,29,202,475,335,227,39,38,29,0,333,854,7817,6772,29738,7671,37.8,706080768
187,0,114,197,380,0,135,334,742,180,380,125,126,135,0,766,840,8412,6850,34853,8568,31.11,724779008
188,361,158,241,247,0,315,155,695,156,247,315,315,315,0,1192,864,8428,7302,34497,8122,34.62,727236608
189,199,259,126,85,0,93,54,664,174,85,109,109,104,0,407,822,8782,7434,37092,8492,33.61,779272192
190,0,101,210,241,0,478,181,619,150,237,462,462,467,0,1628,823,8903,7830,34230,8457,28.74,783859712
191,0,97,137,160,0,141,42,406,42,164,141,141,141,0,587,446,8415,7604,34002,8197,36.01,778039296
192,150,150,149,95,0,231,62,428,58,91,237,236,231,0,795,503,8473,7660,34790,8073,14.56,776454144
193,0,0,1,55,0,170,54,306,6,59,164,165,170,0,558,0,8484,7915,35248,7807,25.9,784850944
194,0,0,0,0,0,91,0,150,5,0,91,91,91,0,273,0,7891,7580,34221,7549,5.85,785100800
195,368,274,236,202,0,59,38,202,30,198,59,59,59,0,375,274,7813,7674,33698,7259,10.05,784232448
196,0,94,132,166,0,0,33,368,32,170,0,0,0,0,170,368,8246,7580,38646,7988,39.14,839094272
197,174,174,145,99,0,192,46,393,50,99,198,198,198,0,693,425,8341,7523,40517,7934,17.27,865189888
198,377,245,171,189,0,176,49,323,89,189,170,170,170,0,699,419,7469,6990,28941,7568,28.71,828149760
199,339,178,225,252,0,99,125,441,122,252,99,99,99,0,549,498,7454,6577,31334,8264,35.54,845230080
200,0,293,349,61,0,128,330,441,325,48,129,129,128,0,434,757,7437,6364,34600,8900,31.9,852062208
201,0,0,0,289,0,313,288,505,4,302,312,312,313,0,1239,0,7359,6259,34732,8974,35.83,858578944
202,0,0,0,0,0,48,0,350,3,0,48,48,48,0,144,0,7243,6532,32994,8486,18.44,847765504
203,404,249,233,44,0,302,215,302,213,41,302,302,302,0,947,402,7041,6499,33169,8221,8.58,842989568
204,0,155,171,291,0,0,189,335,137,290,0,0,0,0,290,404,7464,6910,34699,8031,31.28,867057664
205,0,0,0,69,0,41,68,404,6,73,41,41,41,0,196,0,7729,6910,30857,8449,27.68,876736512
206,0,0,0,0,0,215,0,363,5,0,253,233,215,0,701,0,7729,6992,30533,8367,3.29,874987520
207,464,170,104,91,0,148,34,148,42,90,110,130,148,0,478,170,7633,7591,26340,7765,10.48,810110976
208,303,338,157,168,0,0,52,259,221,169,0,0,0,0,169,508,7277,6916,28816,8162,19.76,817188864
209,227,75,307,296,0,90,244,510,243,295,90,90,90,0,565,546,7808,6808,33835,9220,31.99,846753792
210,347,321,307,121,0,169,229,494,231,118,169,169,169,0,625,674,8098,7116,34750,8878,39.4,855220224
211,0,99,78,262,0,251,198,568,36,266,251,251,251,0,1019,652,8647,7478,38795,9493,32.53,879902720
212,0,322,118,133,0,136,73,429,234,133,141,140,140,0,554,679,8954,8087,35634,9204,32.86,890007552
213,478,17,270,269,0,180,264,514,256,265,213,211,200,0,889,690,9485,8364,39431,9775,42.01,908967936
214,40,451,0,1,0,165,1,512,427,5,127,130,141,0,403,802,9622,8704,36456,9531,33.44,900730880
215,411,63,495,149,0,137,466,373,467,139,149,144,137,0,569,842,10017,8982,41326,10495,29.75,933244928
216,0,82,50,348,0,213,346,596,53,358,201,206,213,0,978,731,10399,9118,40541,10390,29.53,930689024
217,219,341,349,49,0,28,348,535,368,49,28,28,28,0,133,921,10648,9383,40895,10369,35.43,938426368
218,0,20,44,329,0,218,373,651,47,329,232,230,218,0,1009,863,10286,8918,43362,10309,31.79,955207680
219,937,224,216,106,0,252,190,628,188,105,240,240,252,0,837,684,10364,9388,37861,9613,34.81,934060032
220,332,154,92,242,0,305,172,635,86,243,314,316,313,0,1186,685,10114,8839,41373,9934,35.76,961581056
221,943,408,0,0,0,38,23,420,473,0,27,27,30,0,84,903,9870,8797,39867,10066,32.95,981204992
222,0,357,0,0,0,29,23,382,841,0,29,29,29,0,87,1231,10073,8757,41741,10692,29.05,975794176
223,0,285,263,23,0,99,263,376,888,23,99,99,99,0,320,1417,0,0,0,0,0,0
224,0,337,248,0,0,154,511,277,950,0,154,154,154,0,462,1600,0,0,0,0,0,0
225,0,212,393,85,0,107,896,123,1156,84,107,107,107,0,405,1805,10461,8467,55665,12592,29.04,1077383168
226,0,133,308,195,0,0,935,296,785,196,0,0,0,0,196,1838,10430,8321,54121,12535,34.25,1081540608
227,0,292,21,64,0,27,941,341,895,61,36,35,28,0,160,2130,10594,8321,56619,12993,26.24,1102356480
228,0,0,456,294,0,40,1177,587,879,296,31,32,39,0,398,0,0,0,0,0,0,0
229,0,0,0,373,0,0,1050,960,426,374,0,0,0,0,374,0,0,0,0,0,0,0
230,0,0,425,237,0,146,902,1149,426,232,257,240,146,0,875,0,10542,7414,58109,12788,30.82,1190916096
231,0,0,0,427,0,213,866,1265,2,378,103,120,213,0,814,0,10497,7441,57322,12435,31.66,1187872768
232,145,0,0,293,0,251,438,1307,4,341,250,250,251,0,1092,0,10449,7662,55477,11846,29.79,1197617152
233,219,100,2,146,0,770,146,1384,71,152,770,770,770,0,2462,1454,10236,8361,52851,11110,34.13,1211109376
234,16,269,259,2,0,304,259,683,362,2,381,361,325,0,1069,1036,10612,9879,52974,10737,29.47,1211961344
235,0,11,118,305,0,280,358,413,111,305,302,223,259,0,1089,487,10345,9489,51214,9900,37.27,1202462720
236,661,245,214,278,0,101,72,583,26,274,2,101,101,0,478,623,10604,9703,51387,9798,30.31,1245294592
237,95,242,255,93,0,79,192,615,192,97,203,80,79,0,459,832,10831,9419,57422,10808,32.09,1303654400
238,0,55,57,216,0,428,170,613,36,201,326,431,428,0,1386,787,11202,10335,57114,10473,34.07,1328156672
239,0,176,5,11,0,54,16,385,162,26,34,51,55,0,166,535,10861,10075,47425,10231,21.45,1298927616
240,310,50,236,178,0,275,227,342,217,178,274,274,274,0,1000,555,10907,10317,37091,10266,25.17,1163005952
241,60,302,300,129,0,67,291,307,288,128,66,67,67,0,328,555,11149,10431,39273,10612,29.17,1047994368
242,0,56,60,294,0,127,233,595,47,295,157,150,133,0,735,601,10869,9669,43036,11179,37.58,1052614656
243,0,0,0,0,0,162,0,472,6,0,149,149,160,0,458,0,10870,10123,41445,10737,15.29,1050607616
244,0,0,0,0,0,312,0,311,6,0,295,302,308,0,905,0,10446,9871,40730,10528,6.62,1049743360
249,364,121,88,80,0,0,53,80,46,79,0,0,0,0,79,121,8747,8737,29349,8830,2.32,964005888
250,0,243,275,179,0,0,194,259,189,180,0,0,0,0,180,364,8704,8359,30795,9089,24.45,973348864
251,0,0,1,105,0,79,103,364,4,105,79,79,79,0,342,0,8792,8054,34171,9566,29.97,979312640
252,0,0,0,0,0,180,0,285,6,0,180,180,180,0,540,0,8730,8242,33281,9277,5.75,973291520
253,0,0,0,0,0,105,0,105,7,0,105,105,105,0,315,0,8532,8522,31264,8623,10.1,963903488
257,670,269,76,45,0,0,31,45,188,45,0,0,0,0,45,269,8010,8000,31264,8203,2.1,956977152
258,219,253,203,226,0,0,208,271,211,226,0,0,0,0,226,522,8446,7878,31481,8930,28.74,856133632
259,0,138,341,337,0,45,232,563,221,337,45,45,45,0,472,615,8887,7860,35205,9359,33.24,862343168
260,0,229,244,132,0,226,129,609,124,129,226,226,226,0,807,667,8721,7744,37630,9273,34.62,874225664
261,90,90,115,239,0,302,124,570,26,242,337,304,303,0,1186,578,9032,7934,39008,9346,29.85,894787584
262,468,241,205,199,0,162,34,445,29,199,129,160,161,0,649,485,8833,7998,39501,9257,37.58,913055744
263,534,166,170,170,0,233,37,457,29,139,231,233,233,0,836,506,8274,7487,41697,9324,41.43,936923136
264,331,366,27,6,0,60,27,385,348,37,67,67,66,0,237,724,7834,7020,37942,9343,30.6,919928832
265,0,329,193,23,0,112,197,326,587,23,105,105,106,0,339,941,7197,6020,41809,10807,29.06,960684032
266,0,231,412,55,0,178,595,237,721,38,178,178,178,0,572,1159,7333,6038,43861,11195,30.39,976162816
267,24,16,326,369,0,39,724,444,331,386,39,39,39,0,503,971,0,0,0,0,0,0
268,177,10,8,458,0,0,510,902,26,454,0,0,0,0,454,981,7160,5393,44072,11022,32.43,1008545792
269,0,175,193,167,0,316,178,935,176,169,337,335,321,0,1162,1095,7410,5457,44847,10812,33.59,1004724224
270,740,120,109,181,0,522,87,752,27,179,514,516,530,0,1739,738,7393,6322,43282,9921,34.48,999538688
271,0,393,68,81,0,132,23,415,322,85,119,119,119,0,442,699,7276,6549,42593,9469,37.35,994144256
272,496,208,349,71,0,128,333,363,331,70,172,130,128,0,500,864,7728,6607,48804,10465,28.26,1032241152
273,0,50,206,401,0,232,280,473,199,324,188,230,232,0,974,782,7765,6621,50618,10270,34.19,1057316864
274,462,201,193,254,0,68,84,718,38,329,70,69,68,0,536,746,7505,6227,51078,10066,33.97,1085984768
