second,scheduled_tasks,started_tasks,conn_created,conn_ready,conn_failed,conn_closed,active_connecting,active_ready,waiting_for_server,find_input_ops,remove_ops,insert_ops,find_output_ops,failed_ops,combined_ops,in_flight_tasks,ephemeral_ports,time_wait,handles,threads,cpu_pct,working_set_bytes
97,161,324,236,290,0,409,102,1366,64,290,280,279,277,0,1126,1543,2764,1,40146,3606,32.52,1002332160
98,134,218,201,171,0,231,58,1120,59,171,242,242,244,0,899,1487,2168,1,38701,2953,34.95,1018060800
99,268,107,258,312,0,69,67,1310,62,312,192,195,195,0,894,1492,2354,1,24071,3155,32.91,932106240
100,181,448,289,258,0,484,37,1303,32,255,320,320,320,0,1215,1484,2529,1,26729,3368,34.12,804970496
101,266,266,285,298,0,192,37,1217,39,300,235,234,234,0,1003,1530,2298,1,27583,3114,36.35,799887360
102,0,414,256,247,0,231,59,1269,141,248,190,189,180,1,807,1703,2480,1,29989,3265,34.86,803323904
103,418,44,299,238,0,141,195,1336,157,236,293,291,300,0,1120,1706,2725,1,26911,3546,34.33,824352768
104,271,90,192,276,0,234,93,1430,77,278,325,318,312,0,1233,1615,2896,1,29110,3755,34.89,829943808
105,593,707,209,158,0,550,60,1338,222,158,239,249,255,0,901,1619,2562,1,26987,3392,45.19,797659136
106,401,89,389,356,0,111,227,1192,263,348,185,185,185,0,903,1659,2274,1,29228,3298,33.29,810057728
107,424,64,269,278,0,84,139,1386,105,285,334,327,308,0,1254,1634,2754,1,32614,3623,38.19,852508672
108,164,656,130,212,0,570,83,1390,199,213,203,208,226,0,850,1663,2868,1,34038,3716,33.42,875020288
109,209,288,457,118,0,71,416,1075,446,115,130,132,133,0,510,1885,2428,1,36880,3663,31.89,899293184
110,0,25,138,392,0,25,351,1446,158,395,274,252,219,1,1140,1883,2999,0,29392,3942,40.01,913412096
111,310,48,294,135,0,338,279,1456,295,133,383,399,431,0,1346,1884,3082,0,32212,4268,37.67,833921024
112,244,451,137,360,0,498,246,1355,47,362,164,169,170,0,865,1552,2805,0,30435,3704,33.87,820428800
113,240,238,290,230,0,94,105,1247,109,230,260,247,245,0,982,1696,2329,0,29307,3108,39.28,815738880
114,685,54,332,210,0,98,204,1366,196,210,268,277,277,0,1032,1694,2774,0,33656,3674,36.68,845750272
115,211,417,153,315,0,466,204,1404,92,315,243,247,249,0,1054,1698,2668,0,35193,3541,39.94,864600064
116,413,35,256,219,0,129,105,1303,101,217,350,345,335,2,1247,1597,2616,0,36271,3483,38.27,876756992
117,0,433,198,262,0,481,79,1390,44,264,195,198,208,0,865,1494,2796,0,38166,3613,31.73,908316672
118,300,195,266,160,0,169,121,1095,119,160,281,280,280,0,1001,1513,2216,0,25163,3008,31.25,904568832
119,293,38,198,255,0,104,131,1225,107,249,241,242,242,0,974,1482,2454,0,25022,3279,35.92,907145216
120,431,413,230,267,0,485,80,1258,38,273,297,289,289,0,1148,1418,2552,0,26369,3350,29.59,907902976
121,150,231,256,273,0,122,49,1145,73,273,182,190,190,0,835,1449,2052,0,22066,2874,31.79,891240448
122,449,371,315,227,0,307,100,1203,109,227,234,234,234,0,929,1562,2316,0,24084,3105,30.81,885977088
123,0,375,158,143,0,193,113,1160,303,143,187,184,182,0,696,1706,2387,0,24206,3191,31.51,831709184
124,518,36,349,355,0,98,296,1271,241,354,244,224,215,0,1037,1689,2309,0,27124,3462,45.46,828248064
125,0,44,227,256,0,153,149,1374,148,253,312,289,294,0,1148,1637,2864,0,28303,3774,29.31,808173568
126,337,773,53,131,0,602,78,1380,355,135,185,231,237,0,788,1695,2522,0,27663,3362,29.63,787750912
127,441,99,503,248,0,69,406,1082,408,245,112,94,93,0,544,1761,2638,0,26460,3560,37.39,797896704
128,259,23,133,297,0,21,255,1358,172,297,339,355,347,0,1338,1728,2799,0,28191,3723,41.24,797573120
129,357,202,253,295,0,441,226,1446,203,298,324,321,330,0,1273,1733,3127,0,30234,3920,34.74,818544640
130,660,536,295,294,0,356,74,1209,47,294,94,98,96,0,582,1670,2496,0,28329,3335,34.55,805715968
131,702,101,253,219,0,23,84,1349,115,219,339,323,300,0,1181,1748,2591,0,29734,3401,38.44,804163584
132,282,46,247,286,0,152,176,1480,169,285,254,271,253,0,1063,1747,3023,1,29903,3851,32.12,810676224
133,235,413,216,239,0,570,66,1480,63,240,378,333,355,1,1306,1659,2986,1,30412,3833,33.13,810561536
134,690,138,304,261,0,220,65,1231,62,260,294,336,357,0,1247,1478,2317,1,25286,3105,29.64,798511104
135,579,493,191,232,0,391,70,1204,34,232,139,139,138,0,648,1503,2434,1,27553,3233,33.3,799338496
136,760,51,239,212,0,42,100,1202,70,213,312,293,237,0,1055,1513,2186,1,24922,3002,45.38,787849216
137,294,376,211,211,0,397,105,1304,125,211,188,209,266,0,874,1514,2483,1,25392,3352,35.91,793587712
138,453,117,293,301,0,170,146,1146,108,296,278,278,278,0,1130,1504,2171,1,26162,3128,33.67,787423232
139,0,251,237,269,0,253,69,1226,73,274,258,254,254,1,1040,1462,2504,1,25299,3317,33.92,796712960
140,536,418,284,264,0,301,37,1168,41,263,185,172,163,0,783,1553,2297,1,24939,3115,34.87,785924096
141,254,503,79,104,0,229,49,1210,374,105,134,148,156,0,543,1833,2464,1,27675,3269,34.6,776830976
142,270,449,501,6,0,87,501,1000,774,6,215,217,218,0,656,2200,2820,1,32880,4566,33.81,805560320
143,0,26,324,199,0,27,777,1091,478,196,224,224,224,0,868,2190,2824,1,33073,4580,17.29,806113280
144,0,40,180,363,0,145,629,1309,374,363,182,182,182,0,909,2194,0,0,0,0,0,0
145,121,41,224,360,0,271,442,1482,260,361,281,280,263,0,1185,2095,3401,1,35873,4677,32.74,855162880
146,397,275,89,324,0,257,307,1521,103,323,41,42,59,0,465,1893,3197,1,34741,4266,36.72,861835264
147,145,230,250,274,0,240,112,1501,76,277,291,291,291,0,1150,1867,3043,1,31173,3969,35.57,862089216
148,679,227,258,228,0,381,149,1509,122,223,434,426,410,0,1493,1919,3116,1,33181,3967,31.95,872071168
149,281,684,56,78,0,359,78,1414,465,83,95,102,118,0,398,2036,0,0,0,0,0,0
150,0,757,3,0,0,86,59,1065,1200,0,68,68,68,0,204,2703,0,0,0,0,0,0
151,0,391,236,8,0,51,287,979,1599,8,162,148,145,0,463,3049,3549,1,50420,5968,31.51,991625216
152,158,58,523,48,0,32,762,980,1454,48,283,298,300,0,929,3070,0,0,0,0,0,0
153,434,30,917,127,0,296,1609,952,1231,125,281,272,270,0,948,3063,0,0,0,0,0,0
154,0,45,160,371,0,123,1552,1031,402,371,128,137,139,0,775,2798,3583,1,45856,6261,31.98,1017761792
155,184,13,207,390,0,106,1341,1315,282,387,95,95,96,0,673,2726,0,0,0,0,0,0
156,339,7,38,487,0,44,1157,1759,88,488,2,2,2,0,494,2633,0,0,0,0,0,0
157,248,4,47,459,0,13,709,2204,57,463,73,57,49,0,642,2597,4752,1,47619,5834,36.3,1125617664
158,587,56,9,287,0,305,297,2318,57,244,314,325,313,0,1196,2587,4703,1,47439,5639,35.76,1166258176
159,0,145,147,76,0,593,106,2183,85,112,693,544,562,0,1911,2332,3641,1,38252,4600,32.13,1142931456
160,482,193,139,221,0,646,90,1690,51,228,489,613,610,1,1940,1880,3155,1,36481,4006,41.78,1131315200
161,362,283,228,203,0,531,97,1241,113,203,463,488,493,0,1647,1388,2409,0,34075,3223,32.19,1114185728
162,119,480,259,286,0,357,42,976,38,284,145,149,149,0,727,1358,1911,0,33831,2738,34.49,1103675392
163,392,208,233,218,0,51,53,1012,76,217,128,127,127,0,599,1468,1702,0,34471,2511,39.54,1094557696
164,225,507,505,46,0,172,485,1012,489,46,181,179,178,0,584,1815,2316,0,27491,3633,29.81,845672448
165,136,9,128,483,0,37,480,1338,113,486,208,206,201,0,1101,1804,2543,0,28663,3752,35.38,801181696
166,729,80,274,176,0,169,237,1412,223,175,276,281,287,0,1019,1796,3032,0,31457,4003,36.45,810991616
167,134,505,155,372,0,589,223,1420,42,373,193,193,193,0,952,1662,2913,0,30161,3764,34.91,796258304
168,223,207,326,210,0,38,126,1302,138,206,268,267,261,0,1002,1778,2472,0,29832,3303,37.32,793731072
169,290,60,202,241,0,135,128,1412,167,242,297,293,295,0,1127,1769,3072,0,34874,3967,32.87,833343488
170,200,609,166,213,0,526,181,1402,283,216,247,249,234,0,946,1781,2997,0,36010,4004,45.18,861147136
171,0,74,445,228,0,49,325,1270,310,227,269,271,283,0,1050,1809,2922,0,39766,4062,34.93,942612480
172,253,20,189,316,0,161,291,1420,137,302,217,217,223,0,959,1802,3092,0,41028,4183,30.76,958251008
173,352,628,72,154,0,545,127,1422,268,169,224,194,194,0,781,1747,2829,0,29309,3765,36.21,955121664
174,212,42,445,293,0,48,326,1280,326,293,236,261,254,0,1044,1747,2499,0,30665,3662,26.36,951496704
175,627,70,231,246,0,204,212,1471,103,246,330,335,343,1,1254,1752,3025,0,29198,3881,38.32,929124352
176,314,495,193,243,0,499,181,1400,169,233,219,215,204,0,871,1648,2804,0,29619,3628,37.68,924663808
177,485,79,239,357,0,39,144,1379,103,353,157,159,170,1,839,1642,2492,0,25400,3387,34.28,920289280
178,245,116,194,193,0,261,72,1443,64,201,403,396,356,0,1356,1658,2896,0,28440,3742,40.12,928501760
179,286,587,193,197,0,500,36,1314,172,203,210,218,258,0,889,1584,2637,0,27557,3428,32.62,921927680
180,512,171,397,196,0,95,333,1113,344,196,185,181,181,0,743,1706,2306,0,30449,3436,36.9,925986816
181,229,67,175,269,0,126,211,1291,215,262,361,363,356,0,1342,1670,2678,0,27027,3599,39.51,925777920
182,598,162,190,292,0,375,217,1321,142,299,267,264,268,1,1098,1592,2753,0,29025,3693,38.53,927956992
183,348,547,309,313,0,345,186,1170,185,305,91,95,98,0,589,1591,2004,0,26149,2989,35.2,872304640
184,128,109,209,197,0,103,99,1274,141,205,357,356,334,0,1252,1649,2501,0,29561,3364,43.8,881487872
185,824,65,289,259,0,110,164,1447,166,257,200,198,220,1,875,1620,2781,0,28050,3694,33.71,893108224
186,0,503,211,257,0,525,53,1379,36,257,244,233,231,0,965,1546,2622,0,28047,3437,39.97,891506688
187,0,95,277,205,0,139,95,1178,101,207,286,298,299,0,1090,1534,2372,0,25570,3191,32.71,852328448
188,625,347,237,308,0,281,82,1294,76,305,168,169,170,0,812,1551,2639,0,26438,3522,36.45,860196864
189,459,214,256,144,0,182,135,1212,152,143,330,329,329,0,1131,1586,2260,0,26068,3069,39.76,850329600
190,142,203,228,279,0,274,125,1301,109,283,260,261,261,0,1065,1584,2598,0,26770,3586,32.24,861835264
191,0,309,253,300,0,349,118,1171,96,300,235,226,226,0,987,1538,2403,0,27379,3341,33.49,848216064
192,0,226,279,279,0,208,74,1194,67,275,272,281,281,0,1109,1510,2328,0,24875,3131,35.55,824320000
193,516,306,272,238,0,260,59,1219,48,240,226,225,225,1,916,1561,2495,0,27491,3298,33.83,831504384
194,212,501,314,87,0,248,292,1225,319,89,215,205,205,0,714,1796,2527,3,27118,3371,34.32,832905216
195,237,19,194,283,0,11,339,1285,205,282,159,168,166,0,775,1800,2707,3,29528,3856,31.26,839888896
196,295,82,248,273,0,218,212,1384,174,270,320,314,305,0,1209,1803,3050,3,31171,4165,32.3,832507904
197,287,602,92,250,0,716,169,1372,185,254,304,311,322,0,1191,1662,2862,3,30832,3919,37.01,827084800
198,436,275,460,233,0,20,460,1085,418,222,66,58,52,0,398,1802,2188,3,31369,3418,31.6,843735040
199,252,76,203,290,0,21,237,1355,246,299,341,338,317,0,1295,1857,2904,3,28915,3874,42.92,850972672
200,157,32,264,255,0,156,262,1454,228,251,165,175,202,0,793,1864,3119,3,31541,4117,32.15,841302016
201,622,381,167,261,0,522,160,1453,125,263,277,277,277,0,1094,1711,2936,3,30641,3816,36.1,835330048
202,370,197,271,229,0,187,150,1287,136,232,405,364,335,0,1336,1712,2528,3,29654,3325,36.87,830406656
203,462,87,220,281,0,144,150,1406,150,272,141,183,212,0,808,1626,2704,3,33301,3687,48.46,857071616
204,185,417,223,213,0,509,57,1397,47,223,366,349,338,0,1276,1559,2487,3,33475,3388,36.21,883105792
205,0,187,274,271,0,178,99,1168,103,271,249,266,273,0,1059,1529,2371,3,34334,3172,37.12,903520256
206,550,537,213,263,0,328,60,1238,153,263,130,130,134,0,657,1671,2411,3,36208,3196,33.74,943456256
207,307,126,295,253,0,146,241,1212,224,253,268,254,241,0,1016,1723,2305,3,39082,3369,31.36,978472960
208,735,56,274,175,0,68,161,1326,166,172,225,236,249,0,882,1684,2628,3,26870,3572,35.18,983764992
209,834,225,174,299,0,471,150,1363,59,302,404,405,405,0,1516,1639,2858,3,28869,3754,32.63,991539200
210,0,886,40,57,0,374,28,1144,567,57,66,68,68,0,259,1905,2266,3,27209,3082,33.4,981094400
211,226,231,851,117,0,11,812,934,801,110,78,76,74,0,338,2126,2514,3,29780,4143,27.06,996392960
212,179,59,5,312,0,11,743,1235,343,310,300,301,303,1,1214,2173,0,0,0,0,0,0
213,151,55,193,289,0,142,442,1434,413,298,161,155,152,0,766,2184,3752,3,36107,4946,36.79,1013063680
214,358,55,283,342,0,335,505,1388,264,336,283,289,291,0,1199,2087,3270,3,34652,4239,35.74,998592512
215,662,84,48,269,0,245,284,1610,53,251,274,274,275,0,1074,1830,3388,3,34925,4238,39.7,1013514240
216,114,463,265,302,0,399,83,1477,53,326,276,264,222,0,1088,1732,2963,3,30569,3803,33.94,904994816
217,421,113,242,216,0,126,123,1445,114,191,185,196,238,0,810,1737,2898,3,32548,3768,36.39,907870208
218,179,177,240,243,0,402,64,1521,56,268,466,456,455,0,1645,1731,3005,3,30315,3896,34.01,907239424
219,613,330,208,216,0,467,65,1265,77,216,297,308,309,0,1130,1471,2451,3,28993,3292,30.02,894607360
220,188,204,240,268,0,136,62,1204,57,262,245,245,238,0,990,1447,2209,3,24589,3050,35.87,894488576
221,684,508,206,182,0,352,53,1177,191,188,185,185,192,0,750,1558,2346,3,25009,3162,34.42,884318208
222,275,74,320,304,0,149,206,1119,207,304,261,261,259,0,1085,1572,2304,3,27811,3332,30.28,870379520
223,839,103,266,271,0,127,95,1288,87,264,239,239,241,0,983,1554,2475,0,26099,3352,37.41,870526976
224,647,506,178,223,0,456,44,1290,88,230,217,214,212,0,873,1509,2413,0,26303,3313,33.46,873279488
225,118,337,414,101,0,110,347,1024,347,99,136,130,132,0,497,1739,2275,0,26208,3439,35.46,864149504
226,213,71,80,355,0,36,313,1336,220,357,290,280,250,0,1177,1772,2726,0,27277,3632,37.34,873050112
227,681,95,295,213,0,267,295,1344,274,208,264,283,313,0,1068,1779,2876,0,30204,4000,35.47,882606080
228,436,482,179,192,0,524,145,1291,171,194,214,213,213,1,834,1600,2732,0,29689,3639,40.28,875540480
229,484,162,239,321,0,74,158,1207,143,324,218,215,215,0,972,1645,2287,0,26358,3135,41.97,865116160
230,0,77,302,242,0,135,247,1302,258,215,239,242,242,0,938,1657,2614,0,30410,3626,34.21,878526464
231,154,239,193,247,0,382,96,1401,64,273,342,333,331,0,1279,1649,2821,0,28622,3711,38.8,880574464
232,0,205,210,226,0,231,61,1259,61,226,253,250,245,0,974,1535,2483,0,25382,3287,29.42,879005696
233,496,277,226,233,0,239,64,1168,51,234,154,164,164,0,716,1462,2256,0,25879,3104,32.26,870821888
234,283,295,297,188,0,238,137,1156,126,188,304,285,292,0,1069,1529,2274,0,24363,3085,32.42,858005504
235,140,74,185,205,0,127,144,1186,154,203,218,239,239,0,899,1520,2547,0,26219,3484,30.94,866820096
236,319,649,103,170,0,526,121,1186,269,172,195,191,191,0,749,1583,2519,0,26734,3397,36.88,864710656
237,0,494,303,30,0,92,303,853,738,30,178,178,178,0,564,1985,2327,0,27942,3879,32.02,859774976
238,0,62,516,114,0,20,739,860,565,114,166,163,163,0,606,2029,2456,0,29798,4154,28.9,866816000
239,104,15,109,486,0,9,705,1337,273,486,57,64,64,0,671,2033,0,0,0,0,0,0
240,158,70,177,301,0,256,328,1468,187,296,359,339,295,1,1289,2036,3358,0,33547,4555,37.3,907718656
241,630,265,236,353,0,272,211,1463,165,357,41,60,104,0,562,1844,3034,0,33037,4164,38,902078464
242,805,281,177,214,0,242,86,1520,124,215,289,271,271,0,1046,1880,3091,0,30568,3908,34.42,901746688
243,205,94,239,193,0,137,162,1521,144,193,391,401,279,1,1264,1882,3104,0,30674,4093,32.7,906260480
244,428,136,197,261,0,460,141,1491,138,259,317,322,440,0,1338,1841,2924,0,31397,3967,33.48,889847808
245,0,648,282,33,0,385,281,1315,355,35,268,265,245,1,813,1783,2378,0,32656,3618,32.57,886951936
246,281,63,182,252,0,26,377,1166,307,252,148,152,176,0,728,1812,2501,0,28288,3876,25.12,891305984
247,223,81,313,348,0,262,307,1274,283,341,260,260,260,0,1121,1815,2841,0,30501,4142,33.31,893394944
