second,scheduled_tasks,started_tasks,conn_created,conn_ready,conn_failed,conn_closed,active_connecting,active_ready,waiting_for_server,find_input_ops,remove_ops,insert_ops,find_output_ops,failed_ops,combined_ops,in_flight_tasks,ephemeral_ports,time_wait,handles,threads,cpu_pct,working_set_bytes
83,119,5,118,398,0,15,746,2059,121,394,48,48,46,0,536,2676,4608,1,43348,5795,33.87,1024606208
84,152,58,26,354,0,270,467,2304,58,362,368,304,295,0,1329,2656,4988,1,43989,5721,37.63,1068048384
85,416,72,144,185,0,435,154,2135,138,185,575,534,528,1,1822,2455,4244,1,42388,5128,28.95,1069101056
86,161,206,110,197,0,740,112,1884,54,197,497,601,618,0,1913,2073,3484,1,39944,4429,44.61,1071722496
87,205,282,312,185,0,360,138,1338,125,183,414,409,405,1,1411,1649,2664,1,36721,3432,29.86,1060745216
88,171,284,167,282,0,395,138,1209,109,283,273,277,281,0,1114,1505,2675,1,38915,3450,33.63,1092280320
89,345,582,126,134,0,354,33,1063,292,135,148,145,144,0,572,1602,2144,1,37678,2889,40.2,1094717440
90,591,101,447,243,0,31,376,1047,371,238,145,145,144,0,672,1666,2118,1,23918,3273,30.93,1030967296
91,408,56,293,370,0,44,219,1375,142,372,303,293,292,0,1260,1687,2630,1,26135,3476,49.96,900206592
92,355,266,129,267,0,442,142,1452,91,269,269,281,284,0,1103,1681,3040,1,29263,3862,34.93,876498944
93,0,975,32,3,0,280,33,1197,763,4,28,25,24,0,81,2197,2292,1,25419,3079,38.01,848982016
94,414,28,816,326,0,4,751,1243,740,326,190,194,195,0,905,2222,2699,1,33931,4254,38.36,869122048
95,0,21,28,417,0,7,522,1653,278,411,204,202,173,0,990,2235,0,0,0,0,0,0
96,119,85,395,158,0,434,393,1694,393,163,448,450,478,0,1539,2255,3543,1,40317,4847,42.15,979193856
97,143,64,95,395,0,131,381,1641,66,394,90,85,82,0,651,1840,3213,1,38535,4278,31.55,963629056
98,63,579,159,170,0,460,71,1681,247,172,329,331,335,1,1167,1938,3182,1,31820,3964,33.69,964071424
99,0,528,246,60,0,241,246,1351,621,60,237,239,239,0,775,2239,2908,1,34912,4119,35.89,977354752
100,239,38,454,179,0,60,620,1289,585,164,274,274,274,0,986,2227,3281,1,41438,4966,35.83,1021399040
101,0,43,285,397,0,221,602,1465,315,406,187,187,187,0,967,2205,3412,1,42063,4966,35.21,1026056192
102,0,35,67,355,0,336,408,1581,75,335,389,389,381,0,1494,2025,3530,1,41934,4647,35.59,1031917568
103,699,568,210,302,0,520,121,1583,48,328,109,109,117,0,663,1774,3190,1,40046,3965,30.21,1022119936
104,224,131,296,224,0,43,128,1447,121,222,249,247,246,0,964,1877,2607,1,28867,3425,33.99,1004535808
105,487,74,261,184,0,192,178,1581,196,186,400,371,371,0,1328,1884,3325,1,31402,4197,32.97,1006153728
106,247,246,142,310,0,570,205,1439,50,309,408,439,440,0,1596,1743,3029,1,31251,3945,31.84,1001250816
107,369,811,26,35,0,373,13,1178,554,36,122,121,120,0,399,1856,0,0,0,0,0,0
108,225,752,16,0,0,68,17,841,1259,0,36,37,38,0,111,2540,0,0,0,0,0,0
109,0,337,542,1,0,22,558,773,1567,1,205,205,200,0,611,2856,3130,1,38573,5489,30.01,1005912064
110,254,53,1047,17,0,19,1588,759,1219,17,229,229,234,0,709,2896,0,0,0,0,0,0
111,0,21,110,422,0,158,1588,1014,485,420,152,152,150,0,874,2890,3786,0,44199,6119,31.52,1066991616
112,0,11,150,374,0,64,1281,1324,390,373,72,69,71,0,585,2750,3829,0,44065,6005,34.36,1070026752
113,27,43,95,436,0,102,1052,1658,253,433,89,92,86,0,700,2714,0,0,0,0,0,0
114,108,291,153,476,0,277,710,1857,246,480,26,26,32,0,564,2721,4352,0,43230,5448,35.04,1005854720
115,363,57,99,387,0,130,387,2138,167,389,294,291,288,2,1262,2645,4488,0,43416,5425,43.98,1025982464
116,184,63,320,104,0,318,316,2131,318,104,503,471,454,0,1532,2582,4336,0,45687,5447,32.31,1073872896
117,69,37,67,328,0,350,317,1894,52,328,393,314,334,0,1369,2292,3952,0,44306,4993,31.12,1072386048
118,559,123,104,143,0,773,55,1879,56,142,715,790,786,1,2433,2014,3136,0,41226,4065,33.18,1094111232
119,814,645,251,236,0,623,51,1246,75,237,222,255,257,0,971,1385,2311,0,38344,3239,34.3,1088516096
120,215,393,422,84,0,80,379,887,413,59,78,81,83,0,301,1713,2129,0,42065,3277,35.99,1124831232
121,268,44,79,247,0,30,368,1093,231,272,257,256,256,0,1041,1712,2705,0,27606,3730,49.02,1062273024
122,391,48,326,254,0,127,298,1269,276,252,244,244,241,0,981,1727,2843,0,28931,3895,34.23,985489408
123,647,278,143,401,0,424,273,1314,73,402,228,228,230,0,1088,1603,2788,0,29005,3592,32.34,966299648
124,423,429,333,320,0,229,91,1277,90,319,166,167,168,0,820,1687,2172,0,27380,2930,41.8,950231040
125,499,168,287,262,0,34,113,1505,99,262,263,236,168,0,929,1821,2926,0,33244,3689,40.21,968216576
126,325,548,111,148,0,442,71,1505,285,150,145,169,237,0,701,1927,2976,0,35220,3904,48.27,974123008
127,0,674,51,0,0,135,67,1210,926,0,127,121,120,0,368,2470,3120,0,36847,4789,30.99,964919296
128,175,60,739,17,0,51,789,1085,954,17,395,404,405,0,1221,2481,3245,0,38974,5085,31.03,980836352
129,186,49,348,219,0,165,969,1097,554,205,195,192,150,0,742,2471,0,0,0,0,0,0
130,232,26,201,444,0,217,918,1323,272,455,101,103,145,1,804,2360,3560,0,37455,4947,37.77,1016643584
131,0,166,51,460,0,233,674,1612,94,463,222,222,222,0,1129,2169,3573,0,37487,4914,34.56,1031041024
132,182,339,230,404,0,334,280,1620,122,404,135,130,116,0,785,2126,3231,0,36078,4183,33.42,1035849728
133,222,63,231,253,0,102,105,1772,106,253,344,314,322,0,1233,2128,3506,0,37947,4341,35.6,1044926464
134,0,63,187,228,0,306,111,1838,105,227,365,399,405,1,1396,2069,3809,0,41079,4683,31.15,1070309376
135,232,718,194,50,0,533,173,1692,395,51,317,286,282,1,936,2010,3192,0,39350,4045,35.72,1062490112
136,219,36,329,170,0,56,429,1325,396,146,312,332,311,0,1101,2015,3031,0,43732,4400,36.05,1118593024
137,0,59,221,323,0,368,390,1389,261,341,309,311,336,0,1297,1994,3089,0,32751,4176,34.85,1067175936
138,371,68,147,315,0,353,264,1319,98,318,344,352,352,0,1366,1670,2841,0,31922,3905,36.64,1061257216
139,744,688,290,342,0,398,61,1258,35,341,27,27,27,0,422,1685,2498,1,27989,3291,33.94,973340672
140,0,254,211,209,0,38,62,1357,206,213,185,182,181,0,761,1901,2543,1,25297,3351,40.99,987832320
141,277,547,179,12,0,189,179,1356,625,12,198,200,197,1,607,2263,3098,1,33807,4563,40.63,977125376
142,0,52,516,84,0,35,611,1228,590,84,253,250,254,0,841,2276,3219,1,35808,4842,27.08,984276992
143,556,28,256,348,0,222,611,1400,368,346,266,255,235,0,1102,2281,0,0,0,0,0,0
144,390,41,117,344,0,227,519,1506,133,333,193,206,226,0,958,2057,3419,1,36188,4705,33.74,986648576
145,0,629,39,283,0,641,292,1475,235,296,259,260,260,0,1075,1897,3251,1,34046,4316,32.6,917327872
146,401,383,609,86,0,46,585,1153,596,74,132,132,131,0,469,2223,2872,1,37072,4250,34.1,923656192
147,0,14,42,388,0,0,575,1541,223,399,139,132,124,0,794,2235,0,0,0,0,0,0
148,224,292,251,151,0,373,329,1626,416,151,422,426,435,1,1434,2431,3479,1,36709,4789,37.27,947781632
149,0,29,170,205,0,30,365,1498,326,206,190,192,169,0,757,2153,0,0,0,0,0,0
150,215,33,309,335,0,305,346,1538,295,330,265,264,277,0,1136,2114,3495,1,36086,4824,36.32,940486656
151,444,479,19,264,0,421,264,1589,283,269,250,251,235,0,1005,1961,2962,1,34324,3931,34.96,937570304
152,105,55,500,191,0,133,338,1425,327,189,299,299,325,0,1112,1948,3203,1,33042,4360,28.73,927178752
153,204,89,39,354,0,277,327,1576,40,356,238,238,238,0,1070,1858,3384,1,33325,4339,30.07,926711808
154,531,273,218,219,0,484,92,1500,82,219,434,433,430,0,1516,1700,2860,1,29447,3741,35.84,912412672
155,699,555,299,298,0,434,52,1298,50,295,148,148,151,0,742,1583,2620,1,29964,3453,35.21,906608640
156,241,105,296,189,0,46,120,1246,88,192,328,316,266,0,1102,1649,2288,1,30122,3066,49.14,901795840
157,249,69,259,245,0,150,178,1347,131,238,225,238,285,0,986,1664,2792,1,27693,3678,29.44,922570752
158,151,604,256,142,0,494,248,1351,210,149,254,232,222,0,857,1672,2245,1,28237,3257,33.13,884465664
159,263,57,199,328,0,44,249,1271,164,322,250,271,275,0,1118,1695,2651,1,31155,3608,34.75,893882368
160,791,76,251,358,0,260,177,1401,144,363,295,295,304,1,1257,1683,2924,1,29279,3811,32.33,899039232
161,353,833,159,70,0,450,101,1368,409,71,106,96,94,0,367,1885,2601,1,28293,3397,34.24,899313664
162,0,46,472,263,0,35,435,1217,383,261,183,185,187,1,816,1894,2788,1,28785,3917,36.47,877346816
163,102,37,91,291,0,52,310,1492,225,292,287,282,261,0,1122,1905,3298,1,32485,4376,32.94,890798080
164,449,69,279,268,0,413,229,1454,229,265,396,396,385,0,1442,1861,3033,1,31860,4127,32.31,891961344
165,417,616,242,323,0,452,121,1357,45,327,56,68,100,0,551,1699,2740,1,27195,3531,34.92,880332800
166,223,109,192,176,0,41,89,1328,193,176,314,314,309,0,1113,1773,2639,1,29274,3482,39.45,884789248
167,291,59,313,219,0,111,213,1425,204,218,241,240,240,0,939,1783,3034,2,30510,4118,27.55,908197888
168,459,151,117,257,0,481,150,1432,62,254,419,419,417,0,1509,1723,2957,1,30094,3750,33.66,896249856
169,1348,451,299,280,0,441,62,1199,74,283,273,256,263,0,1075,1399,2226,1,25124,3037,35.52,862875648
170,384,460,274,298,0,224,86,1129,160,298,118,129,129,0,674,1631,2146,1,26633,2951,36.03,861921280
171,479,171,291,216,0,90,175,1240,179,198,215,221,218,0,852,1733,2292,1,24085,3079,39.92,885682176
172,299,326,348,179,0,265,249,1300,297,198,259,257,259,0,973,1834,2656,1,29433,3821,36.74,903929856
173,734,34,177,363,0,218,292,1301,89,363,350,353,353,0,1419,1774,2733,1,29219,3575,35.54,898514944
174,637,367,249,264,0,438,90,1391,86,264,264,264,265,0,1057,1623,2855,1,28024,3682,30.79,892854272
175,0,250,289,285,0,188,96,1222,72,284,212,212,212,0,920,1580,2344,1,27333,3126,35.34,878149632
176,213,187,227,230,0,173,66,1319,74,231,280,280,280,0,1071,1664,2663,1,27238,3457,46.71,878850048
177,679,178,250,277,0,251,101,1347,91,277,281,277,277,0,1112,1595,2611,1,27424,3503,38.33,881807360
178,0,752,59,69,0,469,24,1304,439,69,187,190,190,0,636,1804,2604,1,28456,3412,29.8,879710208
179,0,748,1,0,0,80,13,905,1152,0,46,45,45,0,136,2472,0,0,0,0,0,0
180,416,288,740,12,0,31,741,825,1418,12,259,219,214,0,704,2733,3127,1,37512,5357,30.97,919638016
181,0,85,708,1,0,117,1448,806,920,1,254,296,297,0,848,2784,0,0,0,0,0,0
182,0,7,125,489,0,95,1448,1084,470,422,22,22,25,0,491,2675,0,0,0,0,0,0
183,187,12,118,373,0,88,1084,1369,352,430,175,172,173,0,950,2611,3820,1,41647,5815,39.51,968679424
184,0,105,185,408,0,116,853,1662,243,415,66,69,69,0,619,2535,0,0,0,0,0,0
185,219,203,62,462,0,226,617,1897,146,464,38,38,38,0,578,2565,4078,1,41832,5272,34.31,1036222464
186,250,724,0,68,0,193,205,1956,681,69,114,114,114,0,411,3030,4109,1,42605,5230,40.49,1071337472
187,0,289,102,131,0,95,169,1828,1010,131,234,215,208,0,788,3239,0,0,0,0,0,0
188,0,55,526,7,0,161,628,1813,1072,7,383,400,400,0,1190,3245,4695,1,55219,6851,38.54,1190862848
189,0,975,99,0,0,458,727,1654,1211,0,35,37,44,0,116,3635,4458,1,55029,6717,52.25,1188544512
190,196,388,215,0,0,32,942,1195,1564,0,148,147,146,0,441,3991,0,0,0,0,0,0
191,0,63,167,102,0,13,1007,1256,1663,102,264,265,261,0,892,4042,0,0,0,0,0,0
192,0,12,260,271,0,198,1088,1389,1668,269,183,182,183,0,817,4040,0,0,0,0,0,0
193,0,47,196,349,0,176,995,1594,1457,351,258,215,219,1,1043,3825,0,0,0,0,0,0
194,0,361,780,47,0,472,1582,1499,1334,41,197,240,240,0,718,3731,4649,1,57804,7615,29.73,1329008640
195,258,38,429,342,0,158,1665,1258,646,346,179,176,173,0,874,3613,0,0,0,0,0,0
196,0,1,132,448,0,9,1701,1697,281,439,31,34,37,0,541,3487,0,0,0,0,0,0
197,0,17,5,562,0,11,1347,2248,263,565,90,90,90,0,835,3499,0,0,0,0,0,0
198,0,17,109,334,0,18,789,2564,289,339,108,107,107,0,661,3495,5933,0,62065,7500,35.54,1399832576
199,165,30,75,351,0,132,565,2783,302,353,187,157,157,0,854,3503,0,0,0,0,0,0
200,123,80,78,121,0,433,298,2788,280,94,412,441,439,0,1386,3395,0,0,0,0,0,0
201,0,362,148,101,0,549,301,2471,260,121,357,351,348,0,1177,3038,4651,0,48680,5974,31.36,1404026880
202,0,75,51,76,0,241,292,2031,491,82,543,450,440,1,1515,2829,0,0,0,0,0,0
203,283,74,191,159,0,673,303,1862,479,155,544,638,635,0,1972,2685,0,0,0,0,0,0
204,0,279,288,148,0,609,494,1351,371,154,470,474,490,1,1588,2050,3271,0,46154,4735,31.46,1390268416
205,275,706,80,80,0,277,493,882,618,76,119,94,55,0,344,2184,0,0,0,0,0,0
206,0,23,296,332,0,2,440,1016,724,336,101,122,162,0,721,2205,2857,0,31735,4444,32.6,1260290048
207,470,19,468,231,0,12,728,1235,485,228,188,193,194,0,803,2214,3173,0,34786,4833,35.5,1120796672
208,0,34,110,446,0,52,640,1629,246,411,58,47,47,0,563,2233,0,0,0,0,0,0
209,216,26,204,305,0,259,359,1723,184,339,269,254,235,0,1097,2128,3748,0,37148,4845,33.04,1119404032
210,697,376,136,212,0,481,204,1718,94,215,340,364,381,0,1300,2034,3683,0,36215,4509,29.83,1111543808
211,254,73,261,363,0,161,127,1629,94,345,256,257,258,0,1116,1872,3175,0,35936,4071,40.15,1031852032
212,596,265,187,196,0,494,44,1620,42,215,495,458,434,0,1602,1788,3106,0,37016,3966,44.03,1072107520
213,153,404,288,279,0,493,65,1309,43,279,313,350,374,0,1316,1479,2544,0,35933,3472,39.24,1066225664
214,122,274,277,277,0,197,56,1201,59,276,228,225,226,1,955,1568,2366,0,37178,3184,36.61,1075097600
215,575,155,257,262,0,180,108,1258,98,259,252,255,255,0,1021,1542,2434,0,38999,3263,33.28,1090277376
216,495,316,239,221,0,323,54,1266,47,224,258,257,257,0,996,1514,2503,0,40864,3294,35.81,1102553088
217,495,201,274,224,0,191,89,1216,85,225,290,282,279,0,1076,1521,2424,0,24970,3260,31.87,1013948416
218,458,283,241,292,0,323,89,1281,47,290,265,273,275,0,1103,1501,2505,0,25660,3394,29.87,989921280
219,486,651,85,82,0,346,42,1176,388,84,147,147,147,0,525,1770,2327,0,24192,3140,36,984748032
220,0,450,468,42,0,73,467,894,801,41,163,164,165,0,533,2156,2552,0,30562,4210,28.87,995549184
221,284,60,415,285,0,17,793,1131,483,285,208,196,196,0,885,2191,0,0,0,0,0,0
222,0,15,123,314,0,55,597,1390,318,291,135,147,141,0,714,2196,3240,0,35471,4901,35.64,907726848
223,163,78,241,344,0,328,443,1579,266,367,297,297,303,0,1264,2151,0,0,0,0,0,0
224,139,343,157,447,0,325,321,1681,104,448,108,107,98,0,761,1934,3287,0,35052,4301,32.64,927739904
225,244,218,337,151,0,192,203,1528,187,150,309,305,311,0,1075,1962,2949,0,34311,3846,38.68,955621376
226,391,41,201,344,0,286,200,1681,77,343,433,402,402,2,1580,1947,3426,0,38892,4363,36.77,1000509440
227,441,548,208,224,0,604,56,1545,67,226,328,342,345,0,1241,1698,3047,0,37903,3940,36.29,1004929024
228,0,68,233,131,0,82,142,1219,193,131,297,315,312,0,1055,1648,2510,0,38073,3458,35.12,1007763456
229,573,289,272,294,0,333,233,1241,228,289,247,238,160,0,934,1682,2481,0,28152,3498,32.79,972595200
230,0,95,266,324,0,205,120,1343,99,326,358,364,426,0,1474,1592,2449,0,26241,3344,36.69,967200768
231,0,547,242,259,0,500,127,1305,120,245,149,153,171,0,718,1522,2621,0,28168,3453,32.72,970715136
232,0,260,257,302,0,52,54,1306,90,319,147,136,128,0,730,1736,2267,0,26079,3072,35.39,959561728
233,248,77,259,212,0,238,129,1364,130,192,351,357,366,0,1266,1743,2689,0,27681,3621,30.32,950734848
234,361,364,214,255,0,412,77,1395,81,275,303,306,306,0,1190,1590,2719,0,27797,3544,31.82,945397760
235,162,204,340,251,0,190,98,1182,96,249,285,285,284,0,1103,1564,2357,0,28081,3196,29.65,938364928
236,215,96,197,245,0,100,100,1356,67,245,206,208,209,0,868,1559,2598,0,26869,3489,32.23,907898880
237,783,623,266,214,0,539,99,1354,235,216,272,271,271,0,1030,1623,2558,0,26719,3384,39.22,889954304
238,278,75,285,299,0,143,224,1209,149,299,289,284,268,0,1140,1621,2241,0,28445,3314,35.25,888860672
239,354,195,267,340,0,163,94,1383,87,339,223,209,219,0,990,1587,2733,0,27566,3572,38.01,891666432
240,0,482,162,172,0,442,44,1333,181,173,245,266,272,0,956,1619,2495,0,26173,3328,34.23,894881792
241,712,111,321,300,0,135,210,1283,201,300,249,235,220,1,1004,1634,2253,0,27797,3281,41.27,889700352
242,430,66,268,282,0,166,81,1405,83,282,348,356,365,0,1351,1597,2602,0,26948,3530,35.38,890241024
243,473,452,236,214,0,519,46,1345,40,214,241,246,252,0,953,1496,2697,0,28494,3525,32.37,890310656
244,220,306,293,311,0,119,63,1235,67,310,236,139,118,0,803,1620,2191,0,23763,3019,36.5,878686208
245,0,109,279,245,0,157,107,1320,121,245,257,353,374,0,1229,1637,2472,0,25681,3352,37.09,884183040
246,318,418,181,226,0,471,85,1372,93,227,264,264,264,0,1019,1569,2838,0,28845,3667,34.37,892968960
247,573,198,353,322,0,170,140,1227,134,318,250,248,247,0,1063,1546,2166,0,26237,3113,36.77,879611904
248,495,244,261,227,0,250,112,1290,85,231,293,295,296,1,1115,1596,2696,0,30171,3512,33.38,889290752
249,186,226,229,218,0,257,105,1204,70,216,271,248,225,0,960,1557,2413,0,27286,3361,45.1,885637120
