second,scheduled_tasks,started_tasks,conn_created,conn_ready,conn_failed,conn_closed,active_connecting,active_ready,waiting_for_server,find_input_ops,remove_ops,insert_ops,find_output_ops,failed_ops,combined_ops,in_flight_tasks,ephemeral_ports,time_wait,handles,threads,cpu_pct,working_set_bytes
45,273,528,184,94,0,503,130,1403,207,102,283,282,268,0,935,1688,2857,1,27924,3516,42.51,756404224
46,176,27,349,299,0,12,218,1267,162,308,303,298,284,0,1193,1700,2631,1,28884,3418,36,745365504
47,832,30,236,254,0,194,187,1391,148,249,267,272,299,1,1087,1698,2905,1,27931,3735,30.47,768438272
48,245,566,243,209,0,560,197,1435,171,207,273,268,269,0,1017,1560,2818,1,28294,3511,34.58,770592768
49,0,162,251,416,0,36,176,1354,84,410,198,200,200,0,1008,1664,2447,1,25979,3135,34,780980224
50,241,252,267,241,0,354,82,1365,84,252,288,290,290,0,1120,1680,2744,1,26786,3453,41.72,761221120
51,123,157,264,251,0,223,75,1277,66,251,306,307,306,0,1170,1597,2593,1,25570,3297,35,776896512
52,703,472,256,242,0,334,64,1327,131,244,254,253,253,0,1004,1691,2639,0,27740,3321,36.75,783712256
53,253,17,270,247,0,44,148,1380,156,235,240,241,241,0,957,1634,2568,0,26896,3444,41.93,748339200
54,132,400,196,201,0,570,108,1434,102,212,278,278,278,0,1046,1600,2999,0,29758,3755,32.94,773931008
55,1050,149,310,351,0,118,90,1262,76,352,322,318,315,0,1307,1491,2338,0,27042,3034,37.97,765423616
56,234,508,230,255,0,440,43,1258,42,255,169,173,168,0,765,1557,2524,0,29253,3220,38.36,789143552
57,0,483,166,65,0,135,118,1080,425,65,165,161,167,0,558,1895,2340,0,25480,3118,33.8,775426048
58,254,23,528,185,0,34,460,1152,383,185,292,291,236,0,1004,1886,2532,0,29831,3729,40.06,792297472
59,171,8,49,432,0,10,460,1562,178,421,102,107,165,0,795,1874,3177,0,30800,4128,29.51,804974592
60,134,58,233,247,0,514,195,1569,174,205,445,445,445,0,1540,1866,3230,0,31721,4187,37.79,796864512
61,541,697,282,297,0,385,60,1345,58,348,68,68,68,0,552,1727,2349,0,28090,3051,34.25,799961088
62,371,152,267,302,0,53,94,1457,95,304,233,199,169,0,905,1828,2739,0,25895,3406,36.57,793206784
63,958,71,311,214,0,224,197,1456,184,213,387,414,444,0,1458,1826,3023,0,29379,3878,34.19,815370240
64,325,320,160,258,0,534,110,1514,44,257,354,361,361,0,1333,1675,3019,0,30242,3746,35.71,834490368
65,797,307,276,243,0,256,55,1200,55,239,232,232,232,0,935,1510,2306,0,24307,2996,32.53,793645056
66,424,303,244,260,0,251,55,1201,52,266,236,232,229,0,963,1562,2386,0,26481,3065,44.5,819855360
67,552,189,262,226,0,199,101,1227,113,218,309,313,316,0,1156,1585,2452,0,25607,3149,36.27,812589056
68,281,44,254,294,0,106,118,1388,103,298,227,219,215,0,959,1554,2721,0,26667,3408,33.96,819900416
69,218,598,281,279,0,553,47,1381,45,283,259,266,270,0,1078,1539,2700,0,26683,3447,42.14,813629440
70,248,252,231,140,0,143,118,1213,203,140,265,264,263,1,932,1674,2410,0,27955,3144,37.76,800739328
71,288,136,326,273,0,169,272,1224,176,273,264,264,261,0,1062,1646,2609,0,26459,3301,34.65,764104704
72,370,91,200,340,0,201,198,1357,76,316,258,253,255,0,1082,1599,2702,0,26670,3412,45.2,772743168
73,902,472,219,241,0,526,44,1347,39,265,312,291,290,0,1158,1502,2556,0,25971,3320,34.7,764977152
74,356,368,304,308,0,153,53,1242,62,308,98,108,107,0,621,1675,2294,0,26421,2973,39.87,781987840
75,173,79,297,221,0,81,141,1358,126,219,253,259,262,0,993,1661,2487,0,25539,3300,34.01,763883520
76,323,121,203,265,0,296,125,1402,124,263,375,379,376,1,1393,1664,2841,0,27057,3579,34.51,787955712
77,396,547,308,203,0,420,186,1323,171,207,234,234,223,0,898,1618,2297,0,26550,3000,35.07,781107200
78,213,45,280,287,0,76,176,1320,134,280,261,265,279,0,1085,1611,2528,0,24966,3314,37.98,773713920
79,649,364,171,283,0,450,119,1471,38,288,254,256,257,0,1055,1612,2911,0,27881,3628,30.93,779702272
80,385,718,181,82,0,295,104,1166,544,84,202,200,200,0,686,1918,2236,0,24791,2916,34.85,770994176
81,229,25,540,311,0,16,506,1235,476,307,99,99,98,0,603,1930,2505,0,27521,3794,36.94,781279232
82,0,38,86,306,0,28,335,1516,196,310,290,286,254,0,1140,1937,3003,0,29620,3986,37.61,811814912
83,320,338,289,219,0,617,254,1533,246,219,395,382,410,0,1406,1947,3264,0,32129,4226,30.83,811048960
84,277,322,276,360,0,157,184,1319,94,359,76,94,99,0,628,1825,2502,0,29766,3381,35.55,804421632
85,67,110,226,217,0,145,130,1393,125,218,366,324,322,0,1230,1842,2840,1,28027,3639,36.81,809566208
86,208,234,274,129,0,390,253,1422,168,129,270,309,305,2,1013,1793,3007,1,29116,3898,40.49,801964032
87,0,251,149,382,0,253,254,1357,76,382,274,274,260,0,1190,1640,2763,1,29071,3488,35.59,814845952
88,244,131,337,292,0,204,108,1346,95,290,346,325,345,0,1306,1599,2470,1,26822,3207,36.42,790724608
89,0,508,216,242,0,464,65,1346,69,244,188,209,209,0,850,1601,2558,1,28613,3266,31.87,809316352
90,200,210,245,235,0,119,75,1266,139,233,276,274,250,0,1033,1697,2419,1,26616,3130,37.6,800468992
91,120,53,301,284,0,180,179,1344,180,286,299,303,325,0,1213,1695,2656,1,26785,3416,39.86,791773184
92,371,605,326,125,0,442,267,1384,213,125,213,213,212,0,763,1728,2873,1,27405,3629,32.72,807411712
93,0,13,203,299,0,27,267,1305,161,297,237,232,231,0,997,1726,2689,1,26764,3602,40.88,813596672
94,515,74,202,338,0,187,201,1454,139,340,229,232,234,0,1035,1724,3004,1,29030,3870,34.96,819482624
95,479,529,175,197,0,648,66,1465,71,195,318,320,322,0,1155,1603,2755,1,27268,3515,46.25,797474816
96,145,276,367,303,0,115,87,1187,114,296,204,197,197,2,894,1661,2267,1,26849,2950,35.55,789467136
97,360,59,329,201,0,41,205,1383,169,210,214,218,218,1,860,1695,2696,1,30593,3460,39.75,809046016
98,466,230,90,283,0,390,204,1402,35,282,339,330,324,0,1275,1679,2954,1,28823,3791,29.1,803438592
99,0,740,190,162,0,384,55,1258,373,163,154,162,165,0,644,1857,2502,1,25701,3209,30.16,809402368
100,175,284,568,40,0,86,568,1018,613,40,288,287,259,0,874,2066,2676,1,29317,4065,32.03,805191680
101,0,42,222,312,0,20,612,1264,306,307,123,124,146,0,700,2077,0,0,0,0,0,0
102,118,31,197,412,0,212,478,1518,264,406,231,232,241,0,1110,2087,3635,1,34626,4708,33.47,861437952
103,414,121,152,408,0,300,267,1580,99,419,289,289,289,0,1286,1889,3146,1,32563,3917,32.46,877010944
104,243,637,335,318,0,421,59,1569,53,318,108,108,108,0,642,1933,2922,1,32162,3732,44.41,887345152
105,283,62,312,173,0,30,163,1612,194,173,373,333,315,0,1194,1965,3029,1,34623,3745,37.59,925179904
106,646,97,153,211,0,400,191,1612,97,211,374,413,428,1,1426,1955,3234,1,31900,4042,36.17,940498944
107,408,345,170,248,0,594,105,1507,53,243,428,408,399,0,1478,1673,3093,1,31477,3819,31.07,947769344
108,1000,167,278,271,0,186,68,1169,59,276,255,274,286,0,1091,1414,2223,1,22765,2940,47.08,930713600
109,136,517,292,294,0,362,63,1197,65,291,192,193,188,0,864,1565,2411,1,23594,3085,30.41,927039488
110,486,100,281,250,0,108,85,1236,75,250,275,271,275,0,1071,1557,2271,1,25231,3003,33.07,921772032
111,718,794,44,84,0,324,63,1312,516,87,56,60,61,0,264,2011,2640,1,26041,3366,39.68,932360192
112,242,347,472,22,0,51,473,996,843,22,249,236,232,0,739,2318,2926,1,32683,4584,37.13,883224576
113,254,54,543,113,0,26,905,1054,599,112,198,211,215,0,736,2337,0,0,0,0,0,0
114,0,28,116,396,0,211,903,1253,306,340,148,148,148,0,784,2323,3674,0,37165,4999,28.9,882778112
115,0,39,127,381,0,130,623,1490,246,410,133,132,130,1,805,2142,3413,0,36884,4825,40.47,887758848
116,120,34,151,378,0,193,368,1675,125,376,256,256,258,0,1146,2063,3434,0,35097,4567,32.58,920805376
117,358,687,225,205,0,426,196,1808,319,235,223,222,212,0,892,2193,3651,0,34949,4351,50.89,946958336
118,0,71,311,290,0,19,297,1725,245,264,211,212,222,0,909,2215,3473,0,38545,4548,27.83,955949056
119,555,45,206,237,0,386,231,1809,179,232,415,410,406,0,1463,2218,3920,0,41889,4945,41.98,1004134400
120,0,52,106,198,0,429,152,1577,97,218,554,485,432,0,1689,1875,3366,0,32550,4165,32.08,977670144
121,0,623,244,284,0,572,75,1345,72,294,146,220,277,0,937,1557,2530,0,29410,3240,50.28,971239424
122,460,37,326,202,0,80,144,1196,105,203,327,315,313,0,1158,1555,2239,0,30140,3013,40.42,973565952
123,730,173,169,293,0,231,144,1339,82,293,182,194,196,0,865,1527,2641,0,26573,3496,34.58,965844992
124,509,462,281,238,0,350,68,1245,92,233,278,270,267,0,1048,1559,2239,0,25276,2978,31.5,968978432
125,494,136,262,325,0,122,111,1332,93,330,207,215,218,0,970,1587,2552,0,29059,3378,36.58,966115328
126,154,424,314,268,0,361,166,1332,145,267,198,197,197,0,859,1643,2502,0,26530,3370,37.49,928829440
127,100,90,218,223,0,161,160,1302,144,223,348,349,337,0,1257,1655,2612,0,26330,3413,35.38,935698432
128,400,257,220,248,0,357,104,1346,97,249,270,270,280,0,1069,1570,2767,0,27376,3501,32.6,928034816
129,753,947,4,13,0,302,16,1191,722,13,58,58,60,0,189,2110,2272,0,25525,3075,33.74,926023680
130,62,158,700,4,0,24,700,903,856,4,269,269,268,0,810,2248,2829,0,32749,4580,33.24,955228160
131,0,34,278,269,0,44,883,1108,431,256,171,171,157,0,755,2255,2908,0,33555,4740,29.23,958926848
132,255,23,213,350,0,149,708,1315,310,352,74,74,89,0,589,2231,0,0,0,0,0,0
133,0,69,91,394,0,190,571,1542,138,393,298,298,298,0,1287,2112,3607,0,35918,4750,38.47,920997888
134,197,251,182,446,0,288,284,1755,116,457,106,105,105,0,773,1989,3529,0,33499,4327,34.53,907694080
135,259,183,191,118,0,318,85,1669,71,112,354,355,355,0,1176,1943,3069,0,32167,3804,32.06,900939776
136,232,156,218,229,0,386,92,1606,79,231,432,428,428,0,1519,1858,3226,0,30805,3933,40.36,909111296
137,1042,400,232,283,0,446,67,1418,65,288,348,282,276,0,1194,1601,2803,0,28306,3567,29.72,892747776
138,162,78,253,154,0,166,115,1186,143,154,344,403,386,0,1287,1509,2355,0,28404,3119,35.92,899600384
139,127,378,215,322,0,470,193,1276,110,320,231,242,265,0,1058,1465,2605,0,25806,3322,33.21,864862208
140,219,331,307,278,0,207,89,1066,71,280,189,182,179,0,830,1507,2031,0,21276,2739,35.66,847831040
141,0,110,287,285,0,50,84,1297,64,283,210,217,220,0,930,1543,2334,0,23296,3080,29.07,853811200
142,1063,402,233,264,0,317,54,1337,53,264,209,205,184,0,862,1628,2648,0,26000,3382,35.43,861761536
143,217,267,179,187,0,196,60,1282,194,189,228,232,253,0,902,1699,2527,0,26933,3292,36.87,855408640
144,278,543,469,0,0,248,469,1235,514,0,254,227,220,0,701,1998,2563,0,29424,3793,31.09,876494848
145,295,48,215,286,0,16,512,1265,289,286,117,141,141,0,685,2032,3259,0,32125,4368,34.85,879202304
146,0,41,164,248,0,210,398,1455,254,239,281,280,272,1,1072,2027,3360,0,33072,4472,52.85,894656512
147,267,295,241,397,0,527,314,1388,161,405,341,344,359,0,1449,1827,2754,0,30935,3735,31.13,868454400
148,568,364,235,316,0,190,184,1313,73,317,129,120,92,0,658,1809,2705,0,30602,3442,40.27,876421120
149,230,374,166,163,0,180,100,1405,295,163,174,183,211,0,731,1993,2811,0,26994,3536,37.39,875880448
150,279,178,462,187,0,152,377,1309,365,182,227,225,225,1,859,2040,3076,0,32822,4219,30.72,891191296
151,0,55,90,253,0,80,374,1482,275,250,245,245,242,1,982,2042,0,0,0,0,0,0
152,236,66,235,267,0,452,279,1550,229,189,455,436,439,0,1519,1997,3315,0,33573,4410,39.96,913059840
153,294,464,146,297,0,488,159,1351,81,382,190,209,209,0,990,1603,2780,0,31099,3584,41.4,899342336
154,447,207,325,310,0,103,87,1313,94,311,190,190,190,0,881,1688,2253,0,26264,2970,34.55,860823552
155,124,508,144,129,0,200,80,1374,345,129,143,143,143,0,558,1996,2846,3,27395,3633,34.59,878202880
156,423,396,519,39,0,148,519,1242,659,39,271,256,256,0,822,2247,2912,3,31611,4239,32.49,892231680
157,273,33,341,216,0,50,654,1322,350,216,176,189,189,0,770,2263,3503,3,36473,5054,31.29,908107776
158,0,58,30,385,0,160,650,1547,222,339,200,159,138,0,836,2219,3717,3,36612,4899,35.75,907739136
159,158,50,188,267,0,382,339,1533,230,311,402,432,418,0,1563,2126,3529,3,35379,4748,38.14,901820416
160,277,435,195,401,0,458,246,1556,89,403,147,160,195,0,905,1794,3090,3,33315,3910,35.36,901648384
161,0,316,355,339,0,137,72,1558,57,339,178,178,178,0,873,1949,2739,3,32347,3470,38.19,918241280
162,0,583,35,20,0,191,42,1561,618,20,283,265,212,0,780,2356,3226,3,36891,3981,32.73,964370432
163,151,86,667,35,0,168,667,1395,704,35,287,282,327,0,931,2367,3461,3,37408,5015,26.61,1005391872
164,164,13,217,407,0,180,735,1478,252,405,233,239,245,0,1122,2220,3504,3,37331,4936,29.54,1003782144
165,52,82,45,338,0,420,497,1477,104,339,344,343,339,0,1365,2087,3175,3,35464,4089,35.93,1003745280
166,520,236,165,329,0,339,184,1479,93,321,261,279,285,0,1146,1748,3116,3,35275,4010,32.77,1002020864
167,206,674,186,199,0,289,65,1390,269,208,46,45,44,0,343,2036,2455,3,27830,3207,33.3,974561280
168,147,719,4,0,0,88,11,1295,963,0,66,67,68,0,201,2667,0,0,0,0,0,0
169,0,258,419,7,0,51,423,1209,1216,7,259,257,257,0,780,2904,3679,3,40641,5668,30.59,1026699264
170,252,53,816,4,0,184,1235,1164,1061,4,403,398,369,22,1174,2900,3823,3,42596,6006,29.14,1042251776
171,271,65,186,339,0,211,1235,1111,462,338,148,154,182,0,822,2747,0,0,0,0,0,0
172,0,25,114,346,0,286,1082,1181,321,232,171,168,168,0,739,2589,0,0,0,0,0,0
173,0,33,136,346,0,115,850,1404,255,446,131,134,134,0,845,2337,3702,3,38347,5197,31.73,1043361792
174,376,30,117,511,0,51,639,1866,131,408,69,66,64,0,607,2255,3893,3,38547,5096,35.99,1045028864
175,186,121,93,300,0,397,249,1955,45,418,466,466,458,0,1808,2184,3988,3,37112,4796,35.61,1028169728
176,0,859,15,52,0,424,39,1772,515,52,55,58,68,0,233,2392,3281,3,35357,4200,36.2,1027973120
177,0,696,0,0,0,34,2,1393,1213,0,37,37,37,0,111,3054,0,0,0,0,0,0
178,510,132,557,2,0,44,557,1359,1288,2,364,364,339,0,1069,3146,4049,3,43638,6113,21.61,1056493568
179,0,90,736,15,0,383,1293,1317,1115,5,479,474,488,1,1446,3167,0,0,0,0,0,0
180,170,15,250,315,0,205,1314,1059,559,308,179,182,193,1,862,2855,3688,3,45924,5939,29.89,1102786560
181,167,41,171,205,0,173,1218,1103,330,214,208,198,115,0,735,2661,3664,3,45915,5904,45.61,1110515712
182,0,36,84,447,0,177,1179,1385,192,453,77,86,169,0,785,2517,0,0,0,0,0,0
183,269,37,108,488,0,137,818,1712,138,475,44,41,36,0,596,2289,4020,3,41056,5156,35.2,1098473472
184,0,228,72,434,0,331,436,1877,75,447,319,323,327,0,1416,2470,4146,0,41512,5141,47.62,1109852160
185,381,123,261,218,0,181,163,1941,155,217,399,338,262,0,1216,2251,3816,0,40383,4639,34.25,1131212800
186,718,586,114,217,0,669,117,1857,190,220,273,334,411,0,1238,2090,3781,0,41921,4632,35.71,1151447040
187,0,701,1,11,0,115,15,1400,892,11,117,117,117,0,362,2628,0,0,0,0,0,0
188,0,715,0,0,0,85,4,1295,1539,0,37,37,37,0,111,3258,0,0,0,0,0,0
189,0,346,285,3,0,31,286,1211,1911,3,223,203,165,1,594,3587,4449,0,50594,7266,28.72,1286881280
190,0,58,500,1,0,110,785,1183,1834,1,318,331,369,0,1019,3619,4516,0,51386,7386,22.64,1296035840
191,645,59,1099,7,0,453,1877,1073,1606,7,425,429,429,1,1290,3445,0,0,0,0,0,0
192,11,24,318,344,0,194,1919,777,561,342,207,208,208,0,965,3122,0,0,0,0,0,0
193,0,494,189,320,0,379,1850,1015,271,317,13,13,12,0,355,3095,3875,0,51366,6577,31.37,1297772544
194,0,8,26,489,0,4,1720,1204,225,478,0,0,1,0,479,3076,0,0,0,0,0,0
195,0,1,37,531,0,0,1261,1735,204,538,33,26,26,0,623,3077,0,0,0,0,0,0
196,0,2,21,482,0,2,763,2215,221,487,69,76,76,0,708,3077,0,0,0,0,0,0
197,275,33,177,234,0,34,302,2433,284,237,321,319,290,0,1167,3089,5282,0,47369,6375,39.59,1308332032
198,70,55,150,220,0,381,244,2470,359,219,403,371,375,0,1368,3090,0,0,0,0,0,0
199,56,274,234,91,0,563,368,2265,271,93,380,414,438,0,1325,2761,4674,0,47979,5997,32.63,1303609344
200,0,106,40,175,0,338,343,1782,280,170,402,402,403,0,1377,2475,0,0,0,0,0,0
201,131,45,97,148,0,374,183,1728,368,148,477,477,477,0,1579,2235,3800,0,38762,5126,31.09,1271447552
202,206,45,337,250,0,479,382,1401,313,248,481,481,481,0,1691,1854,2671,0,34041,3814,31.86,1242624000
203,512,577,155,235,0,513,218,1218,187,242,163,162,162,0,729,1532,2624,0,27007,3509,31.34,1237987328
204,456,60,305,368,0,28,202,1226,112,365,192,193,193,0,943,1562,2148,0,26436,3062,43.71,1207287808
205,530,129,205,274,0,70,105,1436,107,277,164,164,164,0,769,1621,2629,0,26165,3477,33.12,1130532864
206,269,434,263,255,0,416,66,1430,65,254,286,282,268,0,1090,1646,2631,0,27955,3487,41.67,968171520
207,498,282,277,205,0,235,132,1326,144,206,271,275,286,0,1038,1725,2651,0,30038,3568,39.58,900116480
208,879,121,281,335,0,245,164,1336,99,335,329,329,332,0,1325,1687,2579,0,31579,3437,33.4,899072000
209,255,421,280,268,0,413,46,1409,47,268,290,290,290,0,1138,1628,2782,0,34023,3616,34,903806976
210,288,394,199,189,0,248,58,1318,204,189,173,170,170,0,702,1729,2693,0,36035,3559,33.98,884903936
211,0,90,313,343,0,143,219,1333,176,343,357,324,320,0,1344,1705,2510,0,26982,3527,34.7,902688768
212,145,63,250,224,0,253,125,1339,134,219,314,348,343,0,1224,1665,2868,0,30292,3843,32.35,906080256
213,230,496,295,265,0,480,83,1316,79,270,256,258,266,0,1050,1501,2608,0,28207,3455,33.94,898019328
214,369,290,292,346,0,121,81,1329,53,341,110,110,111,0,672,1662,2404,0,29531,3262,33.73,872128512
215,493,173,251,262,0,231,84,1337,64,266,318,318,318,0,1220,1656,2451,0,26651,3348,36.19,874774528
216,493,297,252,250,0,347,50,1383,51,246,342,324,324,0,1236,1647,2753,0,27757,3690,31.13,869109760
217,526,244,261,216,0,265,67,1264,64,221,286,304,304,0,1115,1597,2572,0,28136,3434,39.64,863862784
218,208,409,311,132,0,311,244,1253,241,132,214,209,207,0,762,1713,2582,0,30520,3483,43.09,878022656
219,404,38,218,327,0,65,244,1276,134,327,290,295,297,0,1209,1624,2570,0,27998,3480,31.76,878194688
220,0,261,186,302,0,425,157,1418,86,302,300,295,292,0,1189,1601,2724,0,28498,3679,32.49,843456512
221,278,895,32,49,0,347,23,1154,658,49,101,106,109,0,365,1984,2139,0,26262,2995,33.32,828612608
222,0,517,620,0,0,41,620,853,1142,0,149,149,149,0,447,2462,2893,0,40320,4968,29.21,916844544
223,212,30,568,221,0,9,1146,1024,648,213,177,171,171,0,732,2482,2933,0,40905,5060,34.08,920449024
224,520,17,78,315,0,51,975,1288,366,264,132,137,136,0,669,2490,0,0,0,0,0,0
225,0,14,71,389,0,104,729,1575,368,419,60,61,57,0,597,2421,0,0,0,0,0,0
226,0,610,239,308,0,524,411,1815,311,337,244,244,244,0,1069,2446,4004,0,40193,5280,38.03,988315648
227,116,38,311,348,0,24,384,1681,348,348,174,173,165,0,860,2457,3538,0,40296,4935,31.49,980987904
228,0,295,133,119,0,285,340,1726,397,112,299,295,291,0,997,2697,3851,0,44369,5188,40.02,1030623232
229,475,25,324,276,0,34,431,1769,362,283,299,292,265,0,1139,2481,3915,0,44713,5226,76.26,1042350080
230,0,41,142,287,0,462,381,1757,276,263,410,389,399,0,1461,2458,3723,0,45824,4945,31.41,1088487424
231,0,62,184,234,0,359,285,1621,172,254,371,402,426,1,1453,2026,3478,0,44690,4647,35.55,1092968448
232,704,296,142,289,0,604,173,1560,61,293,387,387,397,1,1464,1742,2953,0,42565,3895,34.01,1113579520
233,224,438,322,287,0,246,82,1188,71,287,182,182,182,0,833,1624,2284,0,26618,3109,38.81,1078738944
234,0,198,189,212,0,129,101,1300,171,212,244,244,244,0,944,1693,2631,0,26474,3504,33.09,1078910976
235,217,516,413,60,0,317,411,1266,459,55,234,234,234,0,757,1927,2423,0,27551,3491,29.92,1068933120
236,133,25,172,276,0,22,449,1263,289,262,200,199,198,0,859,1900,2681,0,29920,4140,28.59,1073971200
237,0,37,308,296,0,285,301,1420,238,314,312,311,311,1,1248,1919,3168,0,33232,4426,33.28,1084776448
238,533,352,98,392,0,474,299,1375,74,392,247,248,249,0,1136,1649,2911,0,31341,3891,32.8,1079951360
239,628,476,329,319,0,176,59,1335,55,319,55,54,52,0,480,1825,2313,0,29194,3150,36.81,1036365824
240,146,88,243,159,0,92,134,1448,195,160,407,406,404,0,1377,1844,2763,0,27170,3606,38.35,976683008
241,328,23,228,227,0,179,167,1482,188,216,232,225,225,0,898,1824,3160,0,31681,4264,39.46,968294400
242,243,462,211,260,0,736,100,1515,63,267,464,473,477,0,1681,1672,2827,0,31012,3883,27.72,938201088
243,365,242,197,246,0,99,57,1150,149,250,184,184,184,0,802,1534,2047,0,28022,2884,36.82,912486400
244,286,727,193,2,0,258,193,1121,627,2,139,139,139,0,419,2011,2418,0,28148,3881,34.73,915726336
245,0,16,587,318,0,4,643,1179,566,318,167,119,113,0,717,2015,2881,0,30993,4228,39.24,920293376
246,174,35,46,308,0,30,462,1477,297,308,199,241,246,0,994,2037,0,0,0,0,0,0
247,106,223,301,200,0,477,301,1455,299,200,320,320,296,0,1136,1974,3367,0,34267,4505,36.63,937299968
248,237,355,205,482,0,271,301,1403,96,482,106,97,109,0,794,1850,2873,0,30643,3705,35.5,927367168
