second,scheduled_tasks,started_tasks,conn_created,conn_ready,conn_failed,conn_closed,active_connecting,active_ready,waiting_for_server,find_input_ops,remove_ops,insert_ops,find_output_ops,failed_ops,combined_ops,in_flight_tasks,ephemeral_ports,time_wait,handles,threads,cpu_pct,working_set_bytes
88,0,0,90,151,0,381,68,646,91,163,370,373,381,0,1287,0,9522,7445,17550,2056,52.41,424275968
89,0,0,0,0,0,200,0,364,6,0,201,200,200,0,601,0,9053,8019,9534,939,27.56,395763712
90,613,260,220,193,0,164,124,193,135,193,163,163,163,1,682,269,9130,8447,8485,559,18.39,388947968
91,442,245,226,215,0,0,80,408,83,215,0,0,0,0,215,505,9487,8547,7962,957,52.31,339935232
92,0,239,179,157,0,35,119,530,119,147,43,36,36,0,262,709,10003,8369,13524,1644,42.77,357842944
93,0,215,159,219,0,248,120,590,167,229,240,247,247,0,963,711,10118,8221,16550,1791,45.64,415891456
94,0,96,271,176,0,226,97,513,256,176,267,265,227,0,935,765,10139,8031,18390,2297,53.99,443146240
95,566,223,130,220,0,251,95,489,77,220,210,212,250,0,892,562,9749,8169,12778,1383,53.65,416546816
96,625,365,199,27,0,45,177,425,433,27,57,57,57,0,198,850,9996,8389,16440,1693,45.92,434688000
97,0,227,69,221,0,60,177,564,441,221,137,87,49,0,494,1005,10516,8245,20248,2542,42.45,507179008
98,0,0,198,89,0,189,197,563,418,31,102,151,188,0,472,0,10684,8147,23568,2847,46.31,526475264
99,0,376,83,157,0,95,133,592,564,215,150,147,104,0,616,1102,10654,8399,21884,2329,46.18,539643904
100,0,0,512,126,0,305,497,527,514,93,251,251,295,1,890,0,10350,7507,24177,2817,39.57,575799296
101,448,22,0,446,0,151,446,787,22,479,169,170,170,0,988,793,10265,7725,22627,2408,43.47,561610752
102,0,426,104,34,0,85,70,640,395,34,86,75,73,0,268,1009,9762,7680,20740,1897,57.17,585977856
103,88,14,314,206,0,89,291,707,345,120,85,81,82,0,368,929,10420,7587,28810,2854,36.54,654262272
104,209,98,59,229,0,483,177,883,97,303,465,482,483,0,1733,935,10431,7904,21345,2502,49.75,615202816
105,0,185,223,85,0,117,146,512,184,97,131,123,117,0,468,694,10491,8612,19368,1848,45.43,608260096
106,470,104,68,191,0,324,145,556,76,191,310,318,324,0,1143,392,10185,8392,14362,1655,51.72,601944064
107,332,155,215,202,0,97,97,393,98,202,97,97,97,0,493,464,9764,8548,13517,1237,29.9,579313664
108,237,215,155,152,0,191,88,432,155,139,191,191,191,0,712,586,9872,8400,14507,1779,53.54,479670272
109,0,440,349,39,0,28,349,393,505,52,70,43,29,0,194,902,10671,8268,20819,2564,39.27,473268224
110,0,34,151,349,0,145,349,634,174,349,105,131,144,0,729,775,10641,8302,20757,2515,48.4,467677184
111,48,139,146,235,0,220,151,711,134,233,218,219,220,0,890,857,10516,8240,21028,2462,51.13,487333888
112,65,65,113,175,0,214,61,673,50,177,225,220,218,0,840,702,10507,8314,19955,2050,48.67,501272576
113,67,67,67,67,0,362,29,545,30,67,356,361,360,0,1144,531,10590,8971,17594,1364,37.83,511639552
114,0,0,0,0,0,183,0,250,4,0,178,178,181,0,537,0,10213,9597,14148,538,25.41,512811008
115,0,0,0,0,0,67,0,67,6,0,67,67,67,0,201,0,10062,9785,12707,232,8.88,512409600
116,356,251,57,0,0,0,57,0,181,0,0,0,0,0,0,251,9970,9919,11763,31,4.7,531746816
117,344,290,317,285,0,0,110,285,205,282,0,0,0,0,282,541,10501,9913,6297,789,22.09,510861312
118,390,220,168,95,0,0,168,380,309,96,0,0,0,0,96,761,10670,9281,12042,1528,54.41,381915136
119,0,329,168,163,0,20,167,541,529,165,24,24,22,0,235,1070,10968,8791,19021,2375,47.8,464670720
120,0,0,215,171,0,264,215,677,382,167,268,267,267,0,969,0,0,0,0,0,0,0
121,531,85,235,376,0,233,211,677,167,380,251,252,247,0,1130,783,11487,9199,21990,2259,45.73,513851392
122,0,293,83,153,0,39,82,687,277,149,13,13,20,0,195,912,11726,9439,23010,2193,49.38,562778112
123,0,153,240,90,0,169,168,687,367,87,169,169,169,0,594,1065,0,0,0,0,0,0
124,57,14,140,288,0,437,149,758,138,295,447,446,445,0,1633,565,11680,9065,22553,2615,44.31,551981056
125,0,43,55,57,0,164,30,456,53,57,154,155,156,0,522,502,11051,9587,17209,1340,55.07,535740416
126,0,0,0,0,0,295,0,352,5,0,295,295,295,0,885,0,10641,9813,13962,644,15.22,522035200
127,0,0,0,0,0,57,0,57,3,0,57,57,57,0,171,0,10264,9941,11886,200,12.64,470876160
128,88,88,88,88,0,0,59,88,71,88,0,0,0,0,88,88,9710,9673,11107,35,7.23,462180352
130,0,0,0,0,0,88,0,88,6,0,88,88,88,0,264,0,9387,9111,13216,298,2.55,494182400
131,261,261,254,189,0,0,111,189,111,186,0,0,0,0,186,261,9183,9045,11973,34,8.4,496054272
132,172,148,145,132,0,0,81,321,92,133,0,0,0,0,133,409,9377,8582,6969,817,53.52,378208256
133,0,24,34,112,0,183,77,433,21,114,184,183,183,0,664,433,9705,8394,11086,1333,33.58,337408000
134,206,116,32,0,0,136,32,250,67,0,135,136,136,0,407,230,9079,8359,6255,586,11.19,311492608
135,0,90,174,206,0,114,67,206,87,206,114,114,114,0,548,232,8674,7994,7645,692,20.04,323670016
136,501,241,88,9,0,0,82,215,152,9,0,0,0,0,9,447,8067,7414,8601,652,39.12,330952704
137,0,133,240,234,0,162,153,415,155,233,178,177,164,0,752,498,8503,7235,11059,1376,27.27,361345024
138,0,127,173,258,0,53,93,493,93,259,37,38,51,0,385,501,8671,7318,11868,1237,44.72,363823104
139,14,14,14,14,0,233,14,492,14,14,233,233,233,0,713,398,8747,7249,14229,1510,34.46,386961408
140,0,0,0,0,0,259,0,273,7,0,259,259,259,0,777,0,8378,7702,10093,595,15.74,372899840
141,0,0,0,0,0,14,0,14,2,0,14,14,14,0,42,0,7645,7478,7664,76,8.74,364683264
143,548,486,87,8,0,0,85,8,477,2,0,0,0,0,2,486,6773,6492,10606,496,6.53,383635456
144,0,62,402,211,0,0,402,219,402,178,0,0,0,0,178,548,7577,6038,12519,1560,41.5,370425856
145,0,0,59,329,0,2,269,548,59,368,2,2,2,0,374,0,7497,5840,13799,1678,54.25,377774080
146,0,0,0,0,0,153,0,546,7,0,161,158,153,0,472,0,7494,5862,13717,1648,8.31,381423616
147,0,0,0,0,0,393,0,393,5,0,385,388,393,0,1166,0,7438,6299,11129,1093,11.54,375209984
150,320,320,155,96,0,0,102,96,165,91,0,0,0,0,91,320,6548,6534,699,33,1.96,305975296
151,0,0,165,224,0,0,164,320,165,229,0,0,0,0,229,0,7096,6122,8102,993,41.65,276443136
152,0,0,0,0,0,91,0,320,5,0,91,91,91,0,273,0,6800,5826,8379,993,20.1,288436224
153,0,0,0,0,0,229,0,229,5,0,229,229,229,0,687,0,6486,5841,6114,509,4.72,278536192
154,166,166,166,166,0,0,114,166,116,166,0,0,0,0,166,166,5812,5652,3888,33,8.82,266403840
156,270,125,34,0,0,148,34,166,90,0,156,156,152,0,464,161,5074,4562,4675,530,0.98,302104576
157,407,261,299,175,0,18,183,175,183,170,10,10,14,0,204,386,5213,4552,4740,539,23.46,299638784
158,425,219,205,296,0,0,158,471,122,285,0,0,0,0,285,605,5698,4552,10068,1224,53.4,330747904
159,0,192,207,274,0,162,81,616,83,290,163,163,163,0,779,679,6454,4606,15280,1847,45.3,378949632
160,464,266,164,161,0,193,65,641,153,157,208,208,207,0,780,743,6878,4726,18990,2146,49.11,424099840
161,0,300,220,81,0,142,152,552,272,85,126,126,127,0,464,866,7432,5126,22548,2443,41.62,478314496
162,0,203,59,201,0,138,142,617,430,201,157,151,143,0,652,1033,7808,5426,21956,2591,50.73,491331584
163,391,36,400,203,0,278,263,553,381,164,283,283,279,0,1009,921,8162,5938,22686,2198,52.1,503816192
164,276,361,50,197,0,34,197,658,359,236,60,16,28,0,340,1016,7806,5712,22396,2075,55.56,509804544
165,0,70,369,138,0,376,324,641,357,95,337,383,380,0,1195,1019,8191,5546,24116,2986,36.54,570834944
166,309,201,76,306,0,65,282,668,194,349,81,58,61,0,549,846,8434,6287,21216,2060,56.01,535461888
167,0,125,195,246,0,269,190,644,191,246,242,269,269,0,1026,853,8774,6659,18415,1958,51.32,541175808
168,0,183,264,61,0,116,203,621,263,61,358,191,118,0,728,866,8848,6435,20454,2584,47.1,556072960
169,60,60,60,263,0,414,203,566,37,263,180,345,418,0,1206,524,8695,6725,16400,1775,38.06,530481152
170,0,0,0,0,0,152,0,415,5,0,144,146,146,0,436,0,7823,6735,9362,1002,48.38,501354496
171,329,267,219,124,0,65,95,372,183,124,120,119,70,0,433,508,7747,6761,9258,925,5.35,498556928
172,0,62,110,205,0,198,95,356,85,205,143,144,193,0,685,462,8468,7219,11337,1136,45.5,500899840
173,0,0,0,0,0,124,0,329,7,0,124,124,124,0,372,0,8274,7279,8536,1010,18.96,414130176
174,0,0,0,0,0,205,0,205,6,0,205,205,205,0,615,0,8263,7525,6790,638,8.61,357879808
176,401,178,34,9,0,0,34,9,142,7,0,0,0,0,7,178,7737,7723,3936,29,2.16,336257024
177,0,223,367,308,0,0,141,317,143,309,0,0,0,0,309,401,7599,6835,9738,762,28.37,366383104
178,54,54,54,126,0,3,83,440,54,126,6,3,3,0,138,455,8052,6835,10292,1232,55.2,399441920
179,0,0,0,12,0,279,12,441,6,13,310,300,287,0,910,0,8214,6925,11011,1271,23.36,386441216
180,0,0,0,0,0,153,0,172,3,0,125,133,145,0,403,0,8020,7497,6945,403,14.78,361623552
181,0,0,0,0,0,20,0,19,1,0,14,19,20,0,53,0,7765,7745,5184,28,7.87,350838784
186,578,296,241,225,0,0,108,225,114,220,0,0,0,0,220,296,6984,6899,5486,68,1.36,351703040
187,275,251,293,242,0,0,145,467,148,247,0,0,0,0,247,547,8151,6773,11626,1415,46.82,411955200
188,179,201,166,220,0,102,68,604,72,165,123,111,103,0,502,684,8546,6773,14484,1762,55.2,423841792
189,264,236,201,143,0,188,72,598,190,197,210,210,187,0,804,768,9063,6913,19606,2253,40.42,450772992
190,97,256,203,170,0,342,104,573,177,171,299,310,341,1,1121,698,8832,6833,17306,2041,46.11,458100736
191,199,198,170,111,0,80,170,464,284,104,96,83,80,0,363,753,8997,7113,18189,1827,48.89,460091392
192,0,103,226,328,0,196,165,584,173,335,249,248,202,0,1034,731,9416,7281,17332,2068,45.62,495710208
193,0,51,92,153,0,196,66,563,67,153,127,141,190,0,611,633,8876,6959,17098,1748,52.47,496017408
194,150,150,150,150,0,186,80,488,82,150,306,227,192,0,875,598,8851,7267,17741,1649,28.35,504066048
195,0,0,0,0,0,302,0,452,5,0,182,261,296,0,739,0,8434,7239,9574,937,51.2,482205696
196,0,0,0,0,0,150,0,150,8,0,150,150,150,0,450,0,7723,7180,7412,478,9.06,464879616
197,368,230,171,145,0,0,65,145,96,138,0,0,0,0,138,230,7123,6960,5306,28,9.22,447758336
198,0,138,197,223,0,0,81,368,76,230,0,0,0,0,230,368,7601,6822,6707,791,44.46,452014080
199,174,174,174,174,0,138,131,466,135,174,138,138,138,0,588,542,7145,6026,9497,1132,31.88,343035904
200,377,158,114,73,0,230,60,404,83,73,230,230,230,0,763,366,7337,5986,10921,1225,34.41,366596096
201,0,219,197,236,0,70,78,413,135,211,90,77,75,0,453,531,7476,6304,11240,1026,36.56,367255552
202,339,221,228,152,0,104,127,461,128,170,98,107,100,0,475,598,7487,5997,15649,1427,49.46,431489024
203,0,118,177,255,0,242,111,539,170,262,233,234,242,0,971,691,8105,6240,16072,1909,52.35,440905728
204,0,0,0,0,0,210,0,474,5,0,207,208,209,0,624,0,7604,6180,12467,1243,41.6,416563200
205,404,268,173,39,0,193,135,264,137,39,196,198,198,0,631,380,7239,6556,9263,559,7.83,397074432
206,0,136,231,339,0,71,142,378,144,339,66,66,66,0,537,404,7810,6778,14250,1084,30.87,420102144
207,0,0,0,26,0,39,25,404,4,26,39,39,39,0,143,0,8149,6910,16466,1240,57.85,458194944
208,0,0,0,0,0,295,0,365,6,0,314,299,296,0,909,0,8137,6988,15916,1123,3.97,459808768
209,767,246,140,39,0,70,132,70,136,26,51,66,69,0,212,246,7377,7200,10774,28,23,382480384
210,0,331,288,255,0,0,149,294,149,261,0,0,0,0,261,577,7824,6916,7299,879,32.7,344748032
211,227,206,330,302,0,18,168,591,168,309,26,22,20,0,377,765,8706,6808,15560,1910,50.84,365731840
212,347,164,38,164,0,162,163,696,149,164,163,166,162,0,655,835,9263,6882,19923,2488,46.11,446906368
213,0,160,296,191,0,262,151,651,158,189,281,268,265,0,1003,807,9655,7352,19582,2208,52.93,476332032
214,0,234,98,149,0,235,141,613,243,151,208,222,230,0,811,823,9821,7729,20053,1982,44.2,483794944
215,478,254,151,241,0,122,137,562,237,241,121,121,122,0,605,796,10230,8267,22362,2019,46.21,533016576
216,0,224,70,47,0,154,47,580,469,47,161,157,154,0,519,1018,11046,8718,22477,2696,43.48,548278272
217,248,47,422,289,0,237,266,542,409,289,284,283,252,0,1108,862,11297,8894,21605,2453,50.78,541855744
218,203,301,77,233,0,174,156,589,242,233,122,127,160,0,642,803,11297,9400,20187,1826,57.37,550326272
219,219,139,388,156,0,103,232,637,354,156,112,105,106,0,479,903,11290,9034,24480,2483,39.64,578162688
220,0,161,7,239,0,264,233,779,145,239,253,260,260,0,1012,840,11145,8714,20248,2402,45.14,571035648
221,937,123,184,77,0,180,136,574,173,58,182,182,180,0,602,758,11144,9249,19686,1855,45.04,577769472
222,332,144,172,224,0,208,106,576,120,225,207,207,209,0,848,694,11059,9060,16906,2041,45.79,579883008
223,483,383,49,104,0,186,54,542,400,122,187,185,185,0,679,812,10843,9200,14415,1464,48.56,562958336
224,0,425,165,1,0,43,164,405,823,1,86,59,50,0,196,1197,0,0,0,0,0,0
225,0,243,81,245,0,65,231,543,821,245,20,49,58,0,372,1372,0,0,0,0,0,0
226,460,249,203,100,0,5,104,638,1060,97,5,5,5,0,112,1616,12132,8363,36043,4748,38.04,624390144
227,0,212,165,116,0,237,165,642,1083,107,237,237,237,0,818,1697,12153,8347,36472,4598,55.83,654684160
228,0,0,184,214,0,63,182,670,922,215,63,63,63,0,404,0,0,0,0,0,0,0
229,0,84,515,346,0,56,491,958,739,328,56,56,56,0,496,1562,0,0,0,0,0,0
230,0,359,0,291,0,43,290,1245,658,320,46,44,43,0,453,1872,0,0,0,0,0,0
231,0,12,128,0,0,187,128,1206,673,0,190,186,187,0,563,1883,13124,8204,44442,5501,50.59,781434880
232,0,0,550,224,0,301,460,1146,552,218,496,306,306,0,1326,0,12953,8498,42552,4850,52.71,813608960
233,0,0,0,0,0,596,454,942,3,6,517,711,593,2,1827,0,12756,8781,39300,4039,44.08,830902272
234,0,0,0,138,0,122,454,362,3,30,51,49,120,0,250,0,11723,9415,30118,2064,59.35,777777152
235,364,355,29,345,0,224,316,664,306,453,173,175,222,0,1023,809,11284,9566,28989,1707,61.56,838725632
236,16,25,340,235,0,0,186,718,328,229,0,0,0,0,229,834,11635,9303,35615,2485,36.55,901677056
237,422,161,105,155,0,483,104,822,55,161,483,482,482,1,1608,552,11801,9630,18842,2213,47.51,803512320
238,334,317,91,146,0,70,86,530,285,146,70,70,70,0,356,759,11550,9819,16966,1539,53.05,653111296
239,0,192,200,150,0,161,150,554,384,150,206,206,165,0,727,872,11948,9709,24702,2479,38.8,668352512
240,0,86,348,227,0,263,177,522,303,227,223,221,259,1,930,791,12483,10425,18569,1954,54.39,664846336
241,310,129,131,284,0,184,171,621,35,284,187,188,188,0,847,658,12387,10457,18218,1858,49.09,662069248
242,60,209,192,156,0,149,54,604,107,156,141,141,144,0,582,707,12640,10647,16618,1882,51.43,675311616
243,0,32,70,124,0,369,53,580,38,124,370,370,369,0,1233,634,12419,10914,14388,1610,47.2,574242816
244,0,0,0,0,0,157,0,280,6,0,156,156,157,0,469,0,11807,10857,10816,814,28.55,540250112
245,0,0,0,0,0,124,0,124,7,0,124,124,124,0,372,0,11086,10677,8882,403,10.25,531800064
250,364,323,168,104,0,0,125,104,154,88,0,0,0,0,88,323,9337,9324,681,30,2.15,236761088
251,0,41,196,260,0,0,156,364,156,276,0,0,0,0,276,364,9621,8596,8625,1042,44.55,282718208
252,0,0,0,0,0,86,0,364,7,0,88,86,86,0,260,0,9345,8240,9417,1122,30.04,310140928
253,0,0,0,0,0,278,0,278,3,0,276,278,278,0,832,0,8915,8110,7939,807,4.04,302465024
257,247,103,5,0,0,0,5,0,88,0,0,0,0,0,0,103,8051,8039,4299,31,1.35,299544576
258,642,298,269,223,0,0,198,223,122,222,0,0,0,0,222,401,8140,7713,7454,445,11.95,327229440
259,0,325,166,186,0,0,121,409,307,187,0,0,0,0,187,726,8790,7595,9957,1226,49.42,348135424
260,0,163,208,225,0,24,163,610,283,195,52,35,25,0,307,872,9584,7519,17727,2206,44.17,405078016
261,0,0,241,255,0,385,142,646,242,285,357,374,384,0,1400,0,9877,7903,18404,2008,54.19,467177472
262,558,193,131,108,0,195,82,538,83,107,195,195,195,0,692,570,9272,7513,17783,1661,44.23,457162752
263,0,222,167,92,0,186,107,426,118,88,198,188,188,0,662,623,8700,7143,19551,1647,44.97,500314112
264,534,244,236,212,0,173,122,412,219,217,177,187,177,0,758,618,8305,6875,19864,1365,47.73,537149440
265,331,280,166,125,0,61,163,443,388,125,58,58,55,0,296,819,8724,6667,18995,2418,38.56,435609600
266,0,149,220,383,0,99,219,687,240,383,86,86,99,0,654,854,9116,6871,19770,2303,53.31,473055232
267,24,345,84,0,0,73,84,686,505,0,180,178,88,0,446,1199,8686,5999,23843,3069,45.28,500158464
268,177,51,442,264,0,277,262,612,432,264,297,298,275,0,1134,1023,9076,6257,26220,3097,37.18,555540480
269,0,140,40,262,0,128,262,735,166,262,209,103,117,0,691,913,8974,6635,23652,2333,55.91,565186560
270,740,127,233,178,0,312,140,733,140,178,184,238,326,0,926,773,8994,6551,20044,2215,50.18,543936512
271,0,308,47,142,0,184,95,614,272,142,104,157,168,0,571,851,8654,6723,17367,1899,48.57,534704128
272,0,161,100,100,0,199,63,604,447,100,218,218,208,0,744,1012,8913,6405,21780,2799,40.34,555945984
273,496,156,354,269,0,149,267,657,356,268,130,130,140,0,668,889,8526,6105,20634,2326,50.57,539627520
274,462,105,195,178,0,247,104,657,174,179,247,247,247,0,920,824,8310,6033,22877,2487,47.85,564092928
275,0,344,97,199,0,137,102,612,291,199,137,137,137,0,610,885,8227,6256,21680,1943,52.51,572719104
276,0,177,81,39,0,240,50,572,437,37,240,240,240,0,757,998,0,0,0,0,0,0
277,0,320,275,79,0,88,275,413,706,62,88,88,88,0,326,1125,9804,7037,28011,3261,38.26,602542080
278,0,0,152,238,0,160,237,600,454,257,164,164,160,0,745,0,9833,7043,28225,3197,53.47,617779200
279,0,0,302,416,0,150,255,741,303,416,179,179,156,0,930,0,10028,7591,22392,2502,57.28,617111552
280,349,54,0,38,0,290,38,711,29,38,257,256,283,1,834,508,9936,7748,21095,2151,53.74,616075264
281,0,295,123,4,0,52,119,458,321,4,161,156,52,0,373,801,10092,8243,20110,1750,23.98,606339072
282,462,1,226,181,0,402,226,406,228,158,293,298,402,0,1151,350,10444,8571,22686,1796,40.46,624054272
