second,scheduled_tasks,started_tasks,conn_created,conn_ready,conn_failed,conn_closed,active_connecting,active_ready,waiting_for_server,find_input_ops,remove_ops,insert_ops,find_output_ops,failed_ops,combined_ops,in_flight_tasks,ephemeral_ports,time_wait,handles,threads,cpu_pct,working_set_bytes
29,494,341,278,281,0,308,71,1297,58,301,260,260,260,0,1081,1535,2452,1,24595,3118,37.46,708734976
30,502,280,294,268,0,263,46,1189,55,266,277,276,276,0,1095,1545,2376,1,23504,3026,51.01,707670016
31,573,190,264,235,0,217,74,1237,66,238,298,299,298,0,1133,1555,2516,1,25984,3185,40.47,711057408
32,0,299,241,278,0,319,73,1278,59,273,225,224,223,0,945,1577,2595,1,25386,3281,33.08,710963200
33,450,279,278,285,0,241,56,1242,40,287,260,258,260,0,1065,1569,2399,1,26021,3091,33.58,700329984
34,405,208,245,236,0,230,57,1240,57,238,326,328,324,0,1216,1572,2515,1,25906,3172,31.88,706781184
35,109,307,285,315,0,334,88,1289,88,313,240,233,236,0,1022,1557,2598,1,25234,3259,33.56,713609216
36,276,303,250,230,0,245,62,1208,56,234,245,252,253,0,984,1544,2442,1,23635,3071,36.95,714551296
37,705,177,244,237,0,249,81,1208,67,237,287,284,284,0,1092,1539,2442,0,25527,3094,51.3,706232320
38,356,522,351,203,0,337,236,1262,242,202,218,221,221,0,862,1685,2556,0,25049,3206,35.36,699764736
39,294,16,281,311,0,43,184,1304,151,311,270,262,249,0,1092,1656,2574,0,25076,3350,33.93,721702912
40,161,45,150,237,0,214,153,1478,83,235,271,278,289,0,1073,1641,2985,0,28948,3767,32.98,756731904
41,801,529,299,321,0,478,94,1363,87,312,270,272,274,0,1128,1525,2552,0,27102,3304,38.43,715030528
42,221,277,265,288,0,189,67,1346,55,300,190,190,190,0,870,1688,2475,0,28230,3118,42.1,733093888
43,0,208,275,292,0,255,96,1329,101,292,330,329,328,0,1279,1633,2510,0,30429,3171,38.5,770289664
44,144,459,272,267,0,401,66,1373,72,267,230,229,229,0,955,1612,2701,0,33223,3389,31.09,811687936
45,375,152,290,207,0,169,96,1272,80,203,288,282,281,0,1054,1647,2434,0,33898,3120,36.17,837623808
46,151,202,244,308,0,264,99,1377,72,310,313,314,314,0,1251,1601,2662,0,36856,3372,38.12,879042560
47,297,333,253,263,0,334,83,1254,87,261,264,271,270,0,1066,1566,2460,0,26019,3185,31.74,871194624
48,956,224,211,212,0,216,72,1256,90,216,233,233,236,0,918,1543,2424,0,24357,3136,41.56,890884096
49,0,457,329,88,0,236,328,1178,343,86,190,173,173,0,622,1768,2303,0,26323,3303,48.15,894480384
50,241,19,228,319,0,41,352,1315,210,320,236,253,247,0,1056,1763,2928,0,28563,3825,41.32,907632640
51,123,23,245,291,0,260,214,1377,199,290,364,342,332,0,1328,1738,2931,0,29499,3838,30.84,888872960
52,703,644,209,218,0,593,121,1391,106,217,138,160,176,0,691,1552,2703,0,28174,3378,38.64,896180224
53,253,168,252,332,0,55,112,1246,73,335,206,205,198,0,944,1665,2231,0,23739,2941,44.4,807448576
54,573,71,293,291,0,97,117,1458,98,291,273,274,281,0,1119,1670,2756,0,27127,3581,40.47,826863616
55,609,482,234,193,0,575,75,1459,97,193,358,338,332,0,1221,1647,2939,0,28692,3677,32.96,837087232
56,234,135,270,261,0,147,96,1257,94,253,258,278,282,0,1071,1614,2382,0,27883,3064,37.16,832827392
57,425,145,208,268,0,123,83,1327,61,276,217,195,194,0,882,1556,2677,0,26262,3368,31.02,788164608
58,521,314,272,288,0,448,73,1322,66,282,351,373,376,0,1382,1530,2607,0,26062,3344,41.68,800411648
59,154,365,258,259,0,288,38,1214,53,265,217,217,217,0,916,1510,2297,0,23033,2986,38.03,802922496
60,904,197,256,255,0,215,52,1194,59,254,263,256,254,0,1027,1515,2337,0,25245,3040,35.79,808275968
61,536,250,255,245,0,241,71,1245,50,243,237,243,244,0,967,1515,2383,0,24396,3070,37.74,806264832
62,905,288,270,275,0,284,66,1211,47,278,281,277,273,0,1109,1525,2480,0,24818,3153,39.4,810348544
63,458,250,290,237,0,207,71,1208,68,237,240,241,245,0,963,1553,2427,0,23589,3117,39.71,783380480
64,624,453,314,200,0,379,180,1240,186,200,238,237,235,0,910,1620,2525,0,25659,3214,42.22,779935744
65,281,55,202,330,0,93,180,1247,80,330,290,273,248,0,1141,1598,2375,0,26116,3116,35.93,773615616
66,0,144,254,299,0,214,96,1423,85,299,267,286,309,0,1161,1586,2636,0,25764,3426,36.06,790085632
67,466,781,140,133,0,455,31,1330,394,133,159,161,166,0,619,1833,2362,0,24268,3124,33.91,782340096
68,0,28,436,286,0,71,424,1225,387,157,188,184,184,0,713,1823,2390,0,28541,3510,30.4,799821824
69,288,31,185,246,0,20,163,1451,218,375,302,289,279,1,1245,1806,3156,0,30544,4102,43.64,818565120
70,145,106,236,330,0,494,230,1451,188,327,410,427,435,0,1599,1802,2868,0,30139,3772,33.08,816283648
71,864,677,288,285,0,402,35,1287,41,285,53,53,55,0,446,1685,2509,0,27929,3243,37.64,806526976
72,366,213,187,199,0,31,43,1343,263,202,308,282,249,0,1041,1866,2439,0,26788,3147,33.56,800931840
73,253,45,478,133,0,161,345,1431,327,133,232,258,287,0,910,1874,3222,0,31317,4239,28.99,822030336
74,352,78,71,379,0,360,345,1519,40,365,369,366,368,0,1468,1746,3120,0,30957,3953,41.85,813363200
75,275,447,208,226,0,509,41,1357,46,229,327,330,331,0,1217,1475,2550,0,27592,3295,35.45,807325696
76,478,477,369,343,0,277,162,1112,193,323,84,84,85,0,576,1625,2177,0,27507,2929,38.82,799666176
77,166,165,293,265,0,44,98,1334,118,295,272,271,269,0,1107,1729,2375,0,23531,3102,32.44,829796352
78,483,43,215,230,0,181,150,1439,139,215,299,297,299,1,1110,1744,2969,0,29073,3904,32.96,851505152
79,385,446,209,247,0,510,86,1480,51,262,298,300,300,0,1160,1606,2858,0,29261,3675,35.03,842641408
80,0,301,179,190,0,190,41,1225,221,191,249,249,249,0,938,1636,2402,0,25823,3123,35.29,829136896
81,549,260,472,311,0,211,348,1219,343,311,241,239,232,0,1023,1757,2294,0,25924,3355,28.98,835575808
82,225,60,187,208,0,156,170,1390,166,208,334,334,338,0,1214,1706,2849,0,27102,3613,34.7,842706944
83,52,284,182,327,0,454,175,1345,88,326,281,272,272,0,1151,1595,2747,0,28419,3560,33.93,837001216
84,275,554,336,330,0,259,61,1215,61,329,53,64,67,0,513,1714,2177,0,23787,2885,35.18,790065152
85,0,146,311,168,0,62,155,1326,194,170,343,343,343,0,1199,1799,2594,0,25376,3331,35.36,799186944
86,244,77,259,251,0,180,213,1437,167,244,194,191,190,0,819,1835,3021,0,30194,4010,45.02,818462720
87,0,186,148,292,0,378,161,1462,46,293,385,371,369,1,1418,1703,3025,0,30020,3846,32.36,808882176
88,0,431,292,204,0,474,105,1309,108,210,347,360,362,0,1279,1504,2488,0,25416,3227,34.46,815800320
89,320,367,277,339,0,204,105,1171,72,332,98,101,102,0,633,1632,2253,0,26705,3060,33.28,807186432
90,226,91,234,186,0,101,91,1275,121,193,350,344,340,0,1227,1624,2447,0,25233,3194,51.56,810196992
91,145,214,268,287,0,310,129,1379,120,287,232,235,235,0,989,1616,2851,0,27856,3656,33.33,818462720
92,515,354,251,220,0,339,140,1231,98,192,285,284,284,0,1045,1563,2391,0,26896,3134,37.38,807739392
93,479,117,249,285,0,134,102,1293,97,309,311,300,300,0,1220,1554,2486,0,26744,3254,37.63,810106880
94,145,606,224,285,0,467,91,1264,156,289,154,169,173,0,785,1654,2573,0,25976,3317,28.13,813883392
95,138,403,456,18,0,108,448,1083,471,13,204,201,201,0,619,1949,2350,0,27573,3224,34.36,811761664
96,109,17,155,405,0,16,468,1382,250,404,161,164,164,0,893,1957,2798,0,29466,4039,26.81,829120512
97,287,50,236,259,0,195,232,1520,201,262,303,290,289,0,1144,1960,3403,0,32705,4414,37.71,838619136
98,292,235,179,346,0,484,199,1451,122,349,315,328,329,0,1321,1807,3071,0,31938,4043,35.41,832098304
99,175,535,313,268,0,276,49,1307,116,268,136,133,133,1,670,1817,2526,0,29831,3241,38.37,831500288
100,532,50,269,175,0,57,143,1431,210,175,360,348,342,0,1225,1833,2802,0,28186,3615,34.91,834105344
101,243,444,203,295,0,520,280,1418,166,281,211,225,231,0,948,1805,3174,0,31023,4059,27.35,851980288
102,283,44,266,168,0,81,149,1284,177,182,367,349,338,0,1236,1732,2636,0,26406,3516,32.73,839540736
103,451,53,227,351,0,273,211,1393,180,349,334,327,321,1,1331,1699,2938,0,29752,3903,38.68,848281600
104,195,622,246,263,0,494,46,1358,56,265,120,139,149,0,673,1607,2669,0,27137,3388,36.51,832503808
105,1182,54,295,220,0,58,151,1289,133,206,267,267,273,0,1013,1614,2423,0,29222,3276,32.27,835162112
106,362,324,237,310,0,363,107,1499,64,323,287,285,283,1,1178,1612,2800,0,26758,3550,29.82,830267392
107,386,392,205,143,0,258,74,1234,237,144,264,270,272,0,950,1694,2442,0,27088,3174,36.32,821960704
108,268,123,348,329,0,252,262,1198,256,318,252,249,244,0,1063,1713,2525,0,27629,3497,35.31,822185984
109,1046,113,230,279,0,143,104,1358,102,264,298,300,302,0,1164,1614,2614,0,26052,3345,36.54,811831296
110,120,539,139,167,0,553,55,1348,156,193,257,249,251,0,950,1538,2586,0,28256,3481,43.4,824688640
111,0,197,395,350,0,87,162,1211,156,350,141,147,149,0,787,1632,2191,0,24970,2961,42.45,819236864
112,358,100,262,220,0,167,101,1321,121,220,394,395,388,0,1397,1655,2678,0,25722,3402,35.01,798896128
113,555,224,184,262,0,314,115,1396,75,262,228,230,237,0,957,1578,2853,0,28323,3602,30.12,803663872
114,0,709,471,103,0,330,448,1210,456,95,130,129,128,0,482,1865,2243,0,25561,3084,31.15,793649152
115,0,40,120,341,0,19,402,1307,238,347,258,236,236,0,1077,1874,2895,0,28011,3770,35.03,808210432
116,210,55,338,197,0,217,311,1431,280,199,296,319,313,0,1127,1900,3092,1,31900,4288,31.89,833630208
117,350,219,122,403,0,364,311,1404,35,403,260,260,267,0,1190,1710,2921,1,30551,3744,38.43,816852992
118,875,597,359,138,0,301,325,1325,308,134,122,107,106,0,469,1863,2300,1,29049,3141,34.47,808599552
119,264,55,163,293,0,29,251,1427,250,296,291,294,288,0,1169,1893,2889,1,33888,3735,32.42,857853952
120,327,44,290,318,0,215,264,1564,213,317,338,346,269,0,1270,1890,3263,1,31977,4098,32.13,859254784
121,167,502,165,247,0,723,93,1530,41,247,288,292,376,0,1203,1667,3078,1,31198,3839,33.86,851984384
122,254,268,285,267,0,97,85,1233,132,269,276,269,258,0,1072,1672,2107,1,26013,2829,38.03,818921472
123,400,68,339,262,0,79,180,1463,159,262,239,244,252,0,997,1702,2658,1,31588,3576,32.42,831193088
124,493,390,182,274,0,572,106,1416,40,272,307,309,312,0,1200,1624,2880,1,28739,3671,41.78,842870784
125,322,206,272,273,0,166,52,1216,39,271,264,261,261,0,1057,1529,2203,1,23118,2951,32.04,816627712
126,589,286,271,252,0,225,58,1284,55,256,181,181,179,0,797,1605,2591,1,25201,3324,37.48,821846016
127,122,269,321,237,0,311,128,1251,99,235,372,356,357,0,1320,1586,2392,1,26235,3134,31.93,820846592
128,334,196,202,261,0,209,115,1303,59,262,226,245,246,0,979,1535,2531,1,26264,3298,33.21,820248576
129,940,489,206,262,0,378,57,1254,133,263,203,203,203,0,872,1632,2517,1,26118,3286,42.32,829054976
130,162,526,182,1,0,143,182,1104,576,1,168,168,167,0,504,2021,2570,1,28918,3863,28.8,825401344
131,127,56,544,189,0,29,584,1124,507,182,248,237,233,0,900,2042,3047,1,32008,4380,34.33,834068480
132,0,27,149,425,0,66,536,1482,224,419,163,140,129,0,851,2041,3277,1,33004,4504,31.99,840581120
133,0,83,200,262,0,422,270,1482,176,274,361,389,404,0,1428,2002,3196,1,32820,4213,33.7,849584128
134,219,555,224,391,0,405,199,1498,57,391,71,76,77,0,615,1814,3011,1,31739,3741,36.01,844103680
135,812,57,248,203,0,34,123,1478,103,201,286,279,264,0,1030,1840,2744,1,31938,3472,41.22,846077952
136,468,439,285,150,0,337,239,1495,250,153,323,328,332,0,1136,2019,3003,2,31120,3986,32.58,864538624
137,0,54,288,237,0,112,272,1495,263,231,253,252,248,0,984,1971,3320,2,32890,4435,36.07,880414720
138,278,91,165,288,0,446,263,1509,114,293,424,427,427,0,1571,1882,3192,2,32436,4197,26.66,879964160
139,416,424,196,317,0,465,140,1303,59,317,218,219,234,0,988,1532,2618,2,30268,3406,40.11,870252544
140,714,277,279,268,0,154,69,1224,59,269,225,182,166,0,842,1609,2296,2,23525,3044,35.25,875208704
141,230,139,266,220,0,150,89,1337,76,220,248,288,294,0,1050,1645,2555,2,25519,3306,40.78,876871680
142,515,322,247,299,0,392,76,1328,65,293,264,263,273,0,1093,1599,2699,2,26813,3526,35.36,886648832
143,294,197,248,253,0,236,88,1265,75,259,322,326,311,0,1218,1536,2362,2,26733,3123,37.41,878530560
144,447,421,278,259,0,370,67,1278,68,258,261,256,248,0,1023,1592,2503,2,25592,3275,33.91,859811840
145,124,476,112,146,0,235,56,1126,358,147,153,158,181,0,639,1780,2301,2,26443,3044,30.72,838615040
146,240,287,578,77,0,110,542,1017,542,70,236,235,235,0,776,1960,2466,1,27315,3746,30.05,850640896
147,183,18,140,404,0,13,515,1375,261,391,95,95,93,0,674,1963,3127,1,31423,4268,46.36,838594560
148,273,86,165,220,0,261,256,1439,231,239,358,359,354,0,1310,1999,3239,1,31989,4319,34.95,847773696
149,158,134,232,349,0,303,251,1384,164,348,221,221,228,0,1018,1787,2883,1,31446,3889,33.63,840810496
150,0,833,340,76,0,334,333,1414,484,78,98,98,98,0,372,2117,2720,1,27651,3527,36.05,831725568
151,277,42,265,281,0,15,524,1388,255,244,210,198,196,0,848,2148,3125,1,33632,4200,35.74,846893056
152,0,74,71,250,0,118,316,1624,336,283,256,264,259,0,1062,2178,3585,1,35381,4699,31.59,883556352
153,0,84,368,269,0,489,351,1572,351,257,365,369,375,0,1366,2113,3437,1,35702,4737,23.79,879661056
154,498,458,198,407,0,388,236,1436,120,420,194,194,195,0,1003,1765,2878,1,33035,3672,35.18,870580224
155,389,144,275,89,0,124,219,1333,200,90,358,355,355,0,1158,1819,2692,1,32644,3428,44.16,876703744
156,206,87,238,414,0,257,215,1490,155,416,278,279,275,0,1248,1817,3110,1,37648,4046,36.35,914190336
157,399,506,245,240,0,451,49,1451,129,240,317,312,314,1,1183,1738,2857,1,36997,3603,31.94,955977728
158,374,77,312,243,0,120,145,1360,123,243,288,290,292,1,1113,1708,2711,1,38635,3517,35.72,983105536
159,459,757,41,152,0,407,123,1426,417,152,56,59,59,0,326,1977,2991,1,41181,3756,32.55,1018413056
160,0,366,476,1,0,81,476,1098,787,1,296,292,290,0,879,2279,2888,1,31701,4385,30.73,1050697728
161,263,64,405,127,0,115,754,1064,527,127,257,233,232,0,849,2293,0,0,0,0,0,0
162,417,42,123,348,0,140,755,1238,326,341,114,141,123,0,719,2232,3257,1,36532,4971,36.5,1068445696
163,0,42,221,434,0,193,528,1479,241,433,229,225,246,1,1133,2112,3442,1,35562,4739,37.89,1066774528
164,167,311,167,357,0,386,316,1486,139,361,152,156,156,0,825,2039,3075,1,32029,3976,32.69,1035653120
165,269,218,236,263,0,214,125,1603,96,266,265,261,260,0,1052,1957,3119,1,32001,3878,43.17,1029296128
166,220,102,207,183,0,248,123,1641,97,184,368,362,363,0,1277,1909,3233,0,31605,4015,36.81,929554432
167,288,263,174,289,0,412,125,1464,56,287,316,325,325,0,1253,1749,3046,0,31107,3941,35.99,932413440
168,591,273,261,161,0,314,108,1310,106,163,352,345,345,0,1205,1612,2540,0,29982,3344,38.23,923037696
169,0,97,229,297,0,190,182,1265,113,295,322,306,252,0,1175,1566,2538,0,26116,3455,31.88,919769088
170,656,585,258,255,0,508,45,1265,97,257,222,244,298,1,1021,1540,2432,0,25066,3199,39.38,913989632
171,0,58,265,161,0,91,147,1155,123,161,224,223,223,0,831,1555,2408,0,27759,3233,36.23,917004288
172,0,809,47,147,0,290,147,1226,591,147,48,44,44,0,283,2028,2517,0,26447,3430,51.67,911839232
173,476,51,575,232,0,18,545,1153,562,232,218,211,211,0,872,2058,2612,0,29485,4046,33.63,929177600
174,488,47,104,280,0,13,390,1420,333,278,182,194,183,0,837,2093,0,0,0,0,0,0
175,122,153,363,261,0,407,345,1467,347,262,364,364,375,1,1365,2099,3199,0,33941,4496,37.55,950784000
176,272,354,196,312,0,336,315,1277,212,304,143,143,143,0,733,1934,2788,0,32669,3966,34.37,939544576
177,66,70,209,280,0,54,236,1507,183,289,300,292,287,1,1168,1881,2972,0,28839,3839,35.71,956284928
178,514,130,217,294,0,331,256,1541,158,294,317,322,282,1,1215,1872,3159,0,31705,3959,31.92,950513664
179,298,420,254,272,0,433,87,1436,77,270,241,219,244,0,974,1671,2889,0,29654,3658,38.72,927617024
180,564,166,242,216,0,196,98,1321,102,218,354,371,364,0,1307,1671,2595,0,30417,3407,32.71,922095616
181,203,220,259,292,0,396,150,1357,140,290,308,314,341,0,1253,1635,2711,0,27549,3626,30.83,936300544
182,602,320,230,240,0,312,70,1216,52,239,264,264,264,0,1031,1473,2463,0,27251,3230,35.36,927686656
183,532,357,220,179,0,227,75,1175,150,182,202,202,202,0,788,1590,2290,0,25613,3072,35.24,916807680
184,288,221,310,351,0,234,188,1195,160,351,218,214,198,0,981,1601,2332,0,24796,3270,28.26,825532416
185,0,165,288,245,0,180,115,1276,110,244,319,297,300,0,1160,1643,2471,0,26334,3282,35.5,727601152
186,145,413,302,230,0,410,134,1310,128,229,266,291,294,0,1080,1617,2711,0,26513,3522,34.73,727846912
187,230,256,295,393,0,94,132,1375,55,394,126,127,137,0,784,1727,2450,0,27184,3243,37.93,724348928
188,261,188,277,201,0,297,130,1421,93,194,390,390,390,0,1364,1753,2864,0,30810,3630,34.85,724480000
189,108,696,83,157,0,420,109,1420,403,165,185,185,185,0,720,1894,2860,0,32778,3632,32.15,745422848
190,0,678,85,33,0,78,88,1015,1038,31,58,57,56,0,202,2495,0,0,0,0,0,0
191,235,98,907,3,0,37,992,973,996,5,355,353,353,0,1066,2555,3076,0,35547,4949,36.59,829214720
192,0,25,168,333,0,178,1057,1091,467,330,195,194,187,0,906,2562,0,0,0,0,0,0
193,258,44,152,442,0,119,827,1447,397,408,93,96,103,0,700,2403,3681,0,40257,5287,32.27,887341056
194,0,145,211,340,0,167,571,1651,305,375,204,197,153,0,929,2340,0,0,0,0,0,0
195,493,50,158,471,0,214,439,1845,131,466,122,123,154,0,865,2305,3615,0,37309,4708,34.5,890048512
196,526,209,164,231,0,472,95,1879,79,237,513,515,518,0,1783,2150,3587,0,37208,4386,43.93,894246912
197,411,665,119,107,0,496,59,1601,320,108,187,191,202,0,688,2047,3250,0,36778,4044,33.21,893915136
198,201,119,365,40,0,45,365,1245,378,40,280,273,268,0,861,2131,2859,0,38791,4004,31.4,916721664
199,0,47,364,393,0,211,365,1569,378,391,425,373,368,1,1557,2130,3419,0,43982,4694,37.82,983826432
200,278,119,188,290,0,485,347,1392,177,291,358,416,426,0,1491,1963,2910,0,42739,3982,34.84,1016672256
201,212,346,135,354,0,381,234,1213,108,332,145,145,145,0,767,1658,2585,0,41777,3587,35.65,1036603392
202,520,292,280,240,0,178,71,1313,53,263,246,240,227,0,976,1751,2538,0,25175,3325,35.7,1039626240
203,116,382,409,143,0,252,395,1283,383,123,223,230,243,0,819,1934,2519,0,29196,3719,35.08,1032208384
204,0,81,103,316,0,32,321,1422,165,336,282,262,229,0,1109,1850,2938,0,29932,3799,41.44,1027227648
205,0,75,261,218,0,387,246,1441,233,213,371,381,413,0,1378,1866,3116,0,31832,4254,35.94,1029574656
206,183,839,61,152,0,489,151,1303,436,157,113,123,124,0,517,1887,2658,0,30145,3588,36.1,1014661120
207,292,108,607,265,0,27,521,1139,522,263,164,162,159,0,748,1968,2511,0,28603,3947,29.63,1006030848
208,0,16,69,370,0,1,402,1508,169,372,202,204,174,0,952,1983,3289,0,31918,4285,35.37,939958272
209,238,235,340,258,0,457,270,1546,273,251,378,378,411,0,1418,1986,3298,0,33195,4387,31.28,900390912
210,466,171,166,312,0,199,220,1451,62,319,194,194,187,0,894,1759,2834,0,32127,3851,34.28,897110016
211,0,243,235,204,0,337,80,1488,89,204,389,386,390,0,1369,1768,3028,0,29723,3872,42.12,898830336
212,441,253,262,253,0,300,95,1314,102,250,227,230,233,0,940,1639,2749,0,30238,3694,33.28,896593920
213,133,389,267,245,0,325,156,1299,144,248,316,316,313,0,1193,1696,2661,0,31136,3521,35.38,897011712
214,534,70,287,251,0,123,139,1347,155,251,293,288,281,0,1113,1667,2673,0,29309,3633,32.53,892940288
215,101,782,69,139,0,477,165,1286,432,139,114,119,129,0,501,1908,2673,0,28688,3641,28.55,893227008
216,0,816,21,12,0,80,74,951,1166,12,39,39,39,0,129,2644,0,0,0,0,0,0
217,526,290,308,53,0,18,329,922,1443,53,164,164,164,0,545,2918,3421,0,40544,5793,36.11,944017408
218,0,44,1054,35,0,45,1353,939,1296,28,283,283,283,0,877,2921,0,0,0,0,0,0
219,0,64,289,250,0,291,1483,916,562,255,229,229,229,0,942,2935,0,0,0,0,0,0
220,146,4,106,454,0,74,1386,1248,334,437,79,78,78,0,672,2680,3874,0,44770,6006,31.02,982769664
221,0,22,176,413,0,96,1038,1565,232,428,128,129,129,0,814,2618,0,0,0,0,0,0
222,167,45,58,377,0,67,803,1886,106,346,58,51,49,0,504,2561,4644,0,43878,5745,34.75,1019953152
223,293,35,92,534,0,246,482,2223,68,567,307,288,290,0,1452,2522,4733,0,44060,5666,39.52,1055997952
224,476,242,138,166,0,713,70,2163,62,168,612,636,636,2,2052,2314,4139,0,41861,4991,32.16,1062014976
225,0,365,186,188,0,477,37,1632,135,183,417,406,405,1,1411,1876,3146,0,38806,3999,35.94,1056043008
226,149,94,248,145,0,235,135,1382,136,150,371,379,377,0,1277,1728,2811,0,39616,3789,39.68,1078214656
227,137,187,199,300,0,448,139,1307,138,300,386,388,391,0,1465,1590,2455,0,39774,3376,37.01,1111343104
228,280,347,38,50,0,348,38,1089,34,50,12,12,12,0,86,1334,0,0,0,0,0,0
229,237,347,73,1,0,42,73,792,531,1,287,281,278,0,847,1630,1869,0,39998,2956,22.11,1074262016
230,165,728,277,1,0,273,350,750,1056,0,86,92,95,0,273,2096,0,0,0,0,0,0
231,228,75,805,210,0,8,1060,680,837,202,192,192,192,0,778,2152,2239,0,29334,4164,34.54,1113694208
232,0,22,54,409,0,24,943,1065,358,373,90,90,90,0,643,2169,0,0,0,0,0,0
233,0,3,193,419,0,110,619,1374,344,455,135,134,134,0,858,2147,3470,0,35451,4719,38.06,1159802880
234,296,874,54,149,0,315,362,1511,629,158,18,19,19,0,214,2602,3467,0,35598,4720,43.73,1166798848
235,7,57,682,327,0,34,653,1501,680,322,105,105,105,0,637,2652,3753,0,38537,5307,35,1182756864
236,193,58,67,183,0,9,623,1675,289,182,210,209,209,0,810,2674,3823,0,38866,5315,32.84,1180405760
237,0,33,106,458,0,75,506,2085,377,458,183,176,175,0,992,2706,0,0,0,0,0,0
238,168,99,249,98,0,478,306,2060,324,104,521,489,487,1,1601,2633,4150,0,42622,5461,37.17,1218478080
239,797,47,177,300,0,414,387,1677,178,299,403,418,421,0,1541,2250,3544,0,40881,4985,42.7,1187438592
240,377,96,121,264,0,555,184,1570,92,259,492,515,513,0,1779,1874,3168,0,38752,4164,40.49,1169195008
241,0,568,252,278,0,544,66,1305,52,282,269,270,272,0,1093,1451,2612,0,36365,3457,39.63,1153744896
242,0,275,279,254,0,90,48,1179,44,256,106,103,101,1,566,1636,2073,0,35839,2917,39.24,1158303744
243,325,147,358,233,0,131,164,1305,159,233,350,350,352,1,1285,1702,2458,0,25106,3316,33.14,969527296
244,182,206,172,329,0,288,165,1384,83,325,273,260,260,0,1118,1653,2845,0,29497,3805,40,789934080
245,417,368,264,208,0,388,65,1319,62,210,258,266,263,0,997,1571,2581,0,29275,3447,44.33,782274560
246,0,247,324,330,0,209,192,1255,190,328,266,272,272,0,1138,1672,2469,0,30533,3302,45.48,780423168
247,127,214,258,282,0,196,94,1387,84,281,275,265,248,0,1069,1693,2593,0,26534,3486,35.55,795394048
