second,scheduled_tasks,started_tasks,conn_created,conn_ready,conn_failed,conn_closed,active_connecting,active_ready,waiting_for_server,find_input_ops,remove_ops,insert_ops,find_output_ops,failed_ops,combined_ops,in_flight_tasks,ephemeral_ports,time_wait,handles,threads,cpu_pct,working_set_bytes
16,234,328,270,270,0,275,58,1299,56,269,182,188,187,0,826,1560,2428,0,25164,3046,36.15,735076352
17,772,206,254,252,0,211,57,1252,57,255,312,312,313,0,1192,1553,2455,0,25478,3084,37.81,704544768
18,1089,148,250,250,0,218,62,1310,60,248,289,286,284,0,1107,1560,2613,0,24625,3248,33.16,674435072
19,649,426,241,251,0,417,35,1291,31,253,223,225,227,0,928,1484,2517,0,26101,3229,37.68,685514752
20,0,124,271,276,0,141,62,1252,54,272,292,287,284,0,1135,1480,2295,0,25084,2931,36.13,674144256
21,0,477,281,277,0,406,35,1267,47,281,289,269,269,0,1108,1542,2567,0,24308,3180,31.32,670085120
22,773,172,298,273,0,116,67,1280,76,268,191,215,216,0,890,1593,2306,0,25466,3008,34.83,682799104
23,398,212,243,220,0,293,58,1332,44,225,296,297,296,0,1114,1602,2663,0,25242,3303,32.6,690327552
24,793,383,277,315,0,371,58,1254,40,313,271,264,264,0,1112,1542,2481,0,24676,3162,34.19,701083648
25,607,175,268,258,0,144,42,1287,52,260,266,274,277,0,1077,1557,2436,0,23724,3062,31.56,704012288
26,280,274,258,242,0,376,49,1283,46,241,313,313,313,0,1180,1571,2604,0,25893,3261,34.82,709218304
27,194,302,277,282,0,250,59,1207,47,283,239,225,225,0,972,1522,2386,0,24719,3018,36.29,707125248
28,356,232,241,274,0,211,54,1279,55,274,264,270,270,0,1078,1526,2339,0,22901,2981,35.14,699318272
29,295,323,307,271,0,332,44,1252,43,271,269,277,277,0,1094,1523,2546,0,25567,3168,35.92,707833856
30,183,215,249,281,0,218,68,1242,55,267,255,255,255,0,1032,1569,2343,0,25158,2990,32.69,694956032
31,679,233,256,250,0,236,62,1325,61,263,252,252,244,0,1011,1520,2563,0,24783,3226,49.16,688308224
32,292,293,263,226,0,294,87,1240,86,225,264,252,259,0,1000,1522,2298,0,25202,2916,30.05,698912768
33,0,163,246,298,0,173,55,1299,41,298,293,261,260,0,1112,1507,2436,0,23832,3062,32.56,697413632
34,272,510,291,265,0,444,62,1299,91,267,251,294,296,0,1108,1589,2483,0,24448,3107,36.18,719667200
35,100,147,285,204,0,114,110,1213,149,204,266,249,232,0,951,1602,2449,0,26187,3061,38.98,718925824
36,327,189,243,320,0,290,188,1280,90,312,260,277,294,1,1143,1603,2714,0,26496,3514,38.96,713289728
37,666,320,243,242,0,363,51,1248,46,250,287,282,272,0,1091,1498,2461,0,24096,3102,33.2,728338432
38,293,225,231,233,0,172,47,1210,62,227,231,233,242,0,933,1546,2300,0,25135,2935,49.08,724709376
39,407,523,352,266,0,345,118,1282,128,272,187,181,176,0,816,1693,2503,0,24383,3140,31.48,693661696
40,485,28,311,235,0,52,195,1284,143,235,334,334,329,0,1232,1687,2660,0,25573,3416,37.08,728690688
41,341,17,150,264,0,135,195,1476,89,264,243,241,236,0,984,1663,3051,0,28335,3762,34.13,739520512
42,0,710,251,226,0,629,105,1451,209,225,243,244,260,0,972,1626,2776,0,27224,3470,29.8,752590848
43,178,20,289,354,0,71,213,1294,176,313,251,256,253,0,1073,1620,2288,0,27889,3130,44.43,751296512
44,831,198,227,263,0,276,64,1409,69,305,299,304,306,0,1214,1633,2710,0,30722,3345,37.92,783548416
45,245,346,246,235,0,380,46,1276,51,235,250,249,250,0,984,1526,2360,0,25178,3005,45.48,745402368
46,956,350,295,286,0,189,44,1317,45,286,182,164,154,0,786,1662,2414,0,23396,3049,51.92,761499648
47,419,133,350,229,0,169,145,1307,146,229,377,394,404,0,1404,1626,2438,0,23979,3074,38.31,776634368
48,658,390,113,243,0,433,145,1385,100,243,203,205,205,0,856,1568,2793,0,27584,3438,28.66,787832832
49,521,163,318,286,0,185,92,1207,87,286,308,306,306,0,1206,1540,2206,0,25271,3025,43.01,786554880
50,719,167,242,281,0,201,76,1297,51,281,270,267,256,0,1074,1518,2613,0,28721,3317,35.91,789463040
51,434,626,235,176,0,411,67,1281,197,176,189,187,191,0,743,1704,2279,0,24979,2934,38.08,746692608
52,540,32,342,355,0,74,259,1329,257,355,225,229,236,0,1045,1713,2504,0,25354,3417,36.78,751476736
53,446,40,253,254,0,143,159,1440,135,253,356,338,330,0,1277,1669,2933,0,27908,3723,38.42,788570112
54,0,729,120,171,0,611,53,1448,252,172,204,225,233,0,834,1676,2608,0,27205,3258,33.99,779927552
55,416,502,691,2,0,99,691,1000,663,2,166,166,166,0,500,2080,2355,0,26103,3440,34.62,745156608
56,0,9,106,387,0,2,692,1288,171,381,122,122,122,0,747,2086,0,0,0,0,0,0
57,304,27,80,364,0,11,409,1642,271,370,229,196,193,0,988,2103,3626,0,33977,4568,32.41,815259648
58,0,42,312,243,0,497,282,1641,275,239,393,426,429,0,1487,2052,2955,0,31948,3879,30.11,799154176
59,405,581,165,338,0,356,194,1584,107,342,136,130,120,0,728,1874,3175,0,32244,3824,33.1,807825408
60,463,158,296,206,0,108,143,1521,188,206,294,300,310,0,1110,1922,2908,0,33491,3690,36.44,837677056
61,0,797,37,48,0,364,142,1466,726,42,139,139,138,0,458,2355,0,0,0,0,0,0
62,235,33,739,101,0,14,739,1238,733,107,329,328,329,1,1093,2374,3265,0,33959,4711,33.5,861810688
63,399,33,144,348,0,239,763,1349,337,280,171,171,171,0,793,2378,0,0,0,0,0,0
64,425,19,193,394,0,191,571,1565,230,456,269,254,254,0,1233,2169,3587,0,36388,4856,30.26,903860224
65,321,27,76,366,0,283,334,1639,56,366,308,319,312,0,1305,1944,3341,0,34986,4139,38.15,928825344
66,227,725,335,156,0,471,300,1636,309,148,85,78,85,2,396,1999,3163,0,34594,4027,20.28,935964672
67,568,44,199,350,0,46,222,1631,162,364,376,356,351,0,1447,1998,3189,0,37184,3984,42.43,971857920
68,628,49,255,153,0,392,213,1642,200,153,375,403,400,0,1331,2000,3540,0,40933,4484,29.14,999006208
69,361,350,148,310,0,551,174,1502,90,307,359,360,368,0,1394,1653,3074,0,30673,3805,38.36,946548736
70,673,211,260,232,0,249,52,1223,49,235,362,348,337,0,1282,1553,2333,0,28248,3018,33.95,946982912
71,267,480,203,234,0,354,67,1262,111,234,125,139,150,0,648,1536,2437,0,24954,3136,30.22,909639680
72,901,448,528,100,0,103,490,1005,481,100,136,136,136,0,508,1881,2215,0,25750,3197,33.61,924991488
73,105,37,38,365,0,7,437,1362,269,364,230,229,229,0,1052,1912,0,0,0,0,0,0
74,424,37,388,251,0,264,295,1427,291,250,361,348,324,1,1283,1920,3240,0,31508,4261,34.18,941342720
75,0,652,11,247,0,496,247,1471,269,249,100,102,125,0,576,1841,0,0,0,0,0,0
76,298,23,393,341,0,32,350,1407,342,315,211,217,217,0,960,1838,2516,0,29103,3547,35.15,844873728
77,606,61,321,168,0,188,246,1447,234,193,405,397,391,0,1386,1851,3046,0,29037,3880,44.14,860561408
78,271,180,97,290,0,433,216,1482,46,291,328,341,333,0,1293,1711,2784,0,30465,3719,37.09,868012032
79,845,582,331,321,0,425,48,1241,44,321,168,167,182,0,838,1612,2275,0,25141,2994,33.21,831164416
80,529,94,322,142,0,40,220,1242,225,137,279,280,280,0,976,1668,2480,0,24116,3196,36,823099392
81,271,96,169,330,0,257,212,1450,61,334,323,323,323,0,1303,1661,2886,0,27843,3721,28.64,854614016
82,416,512,304,309,0,448,54,1330,52,310,276,267,262,0,1115,1566,2627,0,27767,3381,36.5,860860416
83,161,186,305,188,0,184,168,1253,164,186,258,267,272,0,983,1643,2437,0,24417,3225,37.7,812007424
84,205,196,211,285,0,256,163,1333,94,283,280,279,274,1,1116,1575,2684,0,27111,3438,31.99,838627328
85,171,293,222,303,0,298,90,1284,42,307,244,230,232,0,1013,1534,2527,0,26501,3262,36.51,843874304
86,890,312,283,271,0,288,45,1214,45,271,216,230,233,0,950,1526,2375,0,24564,3136,32.85,842407936
87,454,245,304,234,0,225,96,1243,100,234,331,330,330,0,1225,1588,2446,0,23932,3143,32.3,842637312
88,355,171,233,261,0,213,93,1338,77,261,260,256,254,0,1031,1575,2555,0,26581,3279,36.4,839458816
89,0,374,243,257,0,420,71,1278,49,257,256,261,263,0,1037,1509,2365,0,25876,3138,32.93,833216512
90,414,207,241,279,0,128,49,1242,55,269,249,247,241,0,1006,1537,2345,0,24116,3059,34.42,837296128
91,119,262,263,241,0,310,60,1248,62,238,271,273,279,0,1061,1538,2509,0,26738,3230,36.35,844881920
92,206,550,365,147,0,366,253,1180,262,159,238,236,233,0,866,1711,2341,0,25603,3070,35.21,822374400
93,239,43,174,313,0,27,252,1242,127,314,187,183,183,0,867,1690,2368,0,24796,3326,32.3,802762752
94,0,47,277,299,0,168,174,1398,174,295,308,314,309,0,1226,1698,2839,0,28202,3793,44.14,835059712
95,0,473,187,207,0,568,99,1397,118,206,293,293,301,0,1093,1547,2836,0,28566,3577,33.63,835776512
96,251,270,297,317,0,118,84,1212,73,322,160,156,156,0,794,1635,2259,0,26085,3007,29.83,830775296
97,448,60,258,293,0,82,87,1421,69,292,274,275,275,0,1116,1630,2574,0,28698,3415,42.02,834654208
98,711,374,201,198,0,533,68,1450,49,199,336,339,339,0,1213,1604,2959,0,28491,3687,30.3,829001728
99,0,361,298,253,0,224,64,1139,108,253,226,225,225,0,929,1599,2306,0,25446,3041,39.35,813879296
100,247,41,274,316,0,30,131,1400,106,314,258,252,227,0,1051,1593,2435,0,28482,3265,41.94,826052608
101,369,368,221,216,0,543,73,1414,80,215,298,304,329,0,1146,1596,2907,0,27749,3675,35.83,840192000
102,479,275,306,298,0,191,96,1180,87,301,245,226,223,0,995,1529,2132,0,25159,2889,33.27,822571008
103,498,143,241,259,0,79,42,1373,43,255,192,212,215,0,874,1573,2463,0,28575,3207,41.9,834383872
104,253,630,182,154,0,477,44,1357,273,158,270,270,270,0,968,1718,2576,0,26462,3364,31.36,814125056
105,190,683,50,27,0,174,83,1037,844,12,97,96,93,0,298,2233,0,0,0,0,0,0
106,369,33,855,145,0,21,846,1014,834,153,198,198,201,0,750,2239,2707,0,31143,4321,31.67,829227008
107,0,28,35,352,0,16,777,1350,332,320,159,156,143,1,778,2252,0,0,0,0,0,0
108,292,54,249,411,0,260,459,1602,339,450,319,293,303,1,1365,2267,3667,1,36530,5015,33.43,893480960
109,191,47,195,384,0,187,359,1708,173,378,161,189,190,0,918,2046,3523,1,35632,4387,34.41,908771328
110,546,460,170,218,0,506,109,1772,150,224,316,307,309,1,1156,1919,3569,1,35739,4306,39.29,934948864
111,659,51,303,234,0,97,158,1598,131,233,354,302,265,0,1154,1860,3087,1,35802,3908,34.75,941449216
112,175,363,193,293,0,541,163,1550,80,291,276,329,365,0,1261,1814,3176,1,31339,4054,34.53,906326016
113,698,215,250,123,0,364,191,1300,172,98,452,458,457,0,1465,1646,2398,1,28821,3133,35.39,910909440
114,197,522,152,237,0,316,156,1246,258,263,85,77,78,0,503,1695,2457,1,26195,3333,38.07,891658240
115,499,42,412,252,0,48,277,1184,227,252,288,287,277,0,1104,1692,2256,1,26512,3300,37.72,897437696
116,141,66,103,246,0,132,232,1361,171,248,229,230,240,0,947,1709,2798,1,28858,3760,37.72,911196160
117,184,717,155,227,0,505,172,1350,347,227,151,158,159,0,695,1832,2740,1,28592,3675,58.66,909447168
118,175,274,605,89,0,61,589,1047,538,80,199,199,199,0,677,2045,2543,1,27804,3809,32.22,836378624
119,186,14,157,401,0,9,555,1439,173,400,106,104,104,0,714,2050,3095,1,31791,4358,33.35,863092736
120,77,45,110,277,0,159,290,1619,202,285,342,286,282,0,1195,2069,3469,1,33239,4480,34.15,891723776
121,155,423,242,170,0,628,214,1553,170,172,313,373,377,0,1235,1937,3055,1,32982,4119,28.54,867377152
122,404,143,209,355,0,150,194,1317,110,353,186,182,181,0,902,1730,2542,1,31073,3371,30.11,865734656
123,0,77,315,182,0,258,181,1408,154,184,428,429,429,0,1470,1748,2802,1,27710,3609,42.36,867655680
124,232,383,158,329,0,390,181,1382,46,328,208,211,212,0,959,1556,2815,1,28769,3590,31.06,866734080
125,319,305,319,287,0,206,102,1249,125,285,265,249,227,0,1026,1647,2319,1,25842,3076,35.5,863031296
126,559,329,205,125,0,286,181,1255,280,128,242,256,278,0,904,1729,2630,1,29136,3394,36.07,874434560
127,159,75,252,364,0,172,256,1279,175,353,264,266,266,0,1149,1668,2604,1,27296,3336,35.14,873086976
128,297,236,275,273,0,297,126,1362,119,284,283,281,281,2,1129,1584,2744,1,27625,3603,25.85,876920832
129,723,345,236,231,0,316,33,1257,43,231,243,243,243,0,960,1549,2548,1,25479,3298,35.75,873431040
130,235,515,365,180,0,211,254,1189,261,178,132,131,129,0,570,1855,2389,1,26589,3102,41.14,845783040
131,265,66,309,216,0,21,295,1334,279,218,304,303,301,0,1126,1898,3222,1,31492,4278,33.97,850436096
132,177,59,192,360,0,306,303,1432,185,349,295,296,300,0,1240,1911,3157,1,32080,4345,23.18,857571328
133,224,639,64,164,0,600,127,1412,244,175,240,241,241,0,897,1690,2826,2,30110,3600,31.75,868454400
134,0,721,6,1,0,57,33,952,968,1,67,66,66,0,200,2354,0,0,0,0,0,0
135,224,94,1095,61,0,35,1081,922,1070,54,259,260,260,0,833,2414,2954,2,33954,4793,32.33,861749248
136,0,22,35,444,0,23,1065,1343,271,450,80,80,80,0,690,2420,0,0,0,0,0,0
137,215,33,136,485,0,63,656,1765,312,483,131,125,125,0,864,2439,4139,1,40017,5447,37.27,968450048
138,0,521,129,166,0,562,308,1843,306,167,282,288,288,0,1025,2380,3906,1,38779,5042,37.74,982810624
139,290,42,433,310,0,25,398,1654,384,311,170,158,150,0,789,2362,3743,1,40845,4956,33.08,1015861248
140,154,32,44,317,0,26,394,1945,186,312,175,183,191,0,861,2379,0,0,0,0,0,0
141,229,112,226,166,0,622,206,1945,203,170,621,623,622,1,2036,2364,4152,1,39351,5228,38.21,1003249664
142,269,331,228,259,0,514,190,1490,143,259,389,344,321,0,1313,1861,3082,1,35459,4044,33.22,986546176
143,342,71,192,278,0,174,151,1338,118,274,233,278,302,0,1087,1672,2546,1,25515,3356,32.33,960462848
144,467,505,237,146,0,539,157,1406,151,152,365,363,360,0,1240,1602,2841,1,27752,3609,37.27,968003584
145,473,69,254,359,0,26,155,1281,117,359,148,151,153,0,811,1586,2198,1,25772,3172,31.93,923742208
146,0,273,258,265,0,373,54,1400,50,262,347,347,348,0,1304,1642,2745,1,26422,3497,42.28,948174848
147,400,335,267,265,0,293,62,1251,53,266,206,206,206,0,884,1539,2436,1,26844,3220,33.88,914382848
148,598,240,233,243,0,185,47,1259,76,245,252,250,250,0,997,1595,2433,2,25969,3198,33.91,905150464
149,692,148,286,196,0,207,125,1271,95,196,309,311,311,0,1127,1592,2533,2,26392,3364,45.6,885305344
150,219,348,225,303,0,385,125,1260,102,302,230,229,226,0,987,1544,2568,2,26390,3358,37.55,885313536
151,449,146,285,281,0,104,83,1288,77,282,272,259,250,0,1063,1527,2297,2,23665,3069,38.63,880168960
152,417,423,213,242,0,481,51,1308,38,242,267,281,293,0,1083,1520,2625,2,26976,3420,35.7,886128640
153,223,292,280,274,0,159,85,1163,124,274,215,215,215,0,919,1608,2191,2,25639,2971,33.76,875696128
154,750,78,326,270,0,84,155,1346,126,270,267,260,259,0,1056,1615,2478,2,25482,3375,34.14,886583296
155,743,396,202,265,0,487,88,1363,43,262,270,277,278,0,1087,1603,2837,2,27671,3692,33.77,894226432
156,851,190,261,229,0,172,53,1195,68,232,251,251,251,0,985,1537,2338,2,26911,3119,41.08,859631616
157,138,239,257,276,0,215,71,1333,65,276,241,241,240,0,998,1549,2575,2,25591,3368,38.99,874213376
158,479,306,277,222,0,348,93,1238,86,221,316,312,311,0,1160,1536,2431,2,25617,3217,33.41,862867456
159,1005,431,142,161,0,303,88,1170,261,162,203,192,190,0,747,1646,2380,2,27188,3152,41.75,856924160
160,438,107,402,317,0,116,288,1180,230,317,272,285,288,0,1162,1634,2154,2,25890,3233,47.41,867139584
161,227,69,216,284,0,129,165,1339,110,284,262,234,216,0,996,1626,2695,2,26929,3595,38.13,866959360
162,213,503,249,315,0,567,87,1338,46,300,252,282,300,0,1134,1549,2753,2,27417,3578,34.96,883376128
163,679,332,291,295,0,118,41,1268,50,310,142,133,119,0,704,1714,2234,1,26775,3014,34.42,866783232
164,416,83,263,193,0,81,110,1367,109,193,291,282,297,0,1063,1727,2612,1,26839,3441,39.26,870895616
165,187,134,230,295,0,308,171,1403,161,295,365,354,351,0,1365,1738,2942,1,29506,3864,33.94,879718400
166,469,799,46,61,0,496,29,1354,453,61,139,167,167,0,534,1838,2686,1,28725,3468,33.32,868818944
167,0,652,58,7,0,85,61,919,1086,6,86,87,90,0,269,2406,0,0,0,0,0,0
168,196,99,1034,21,0,45,1086,841,1053,18,324,324,324,0,990,2465,2915,1,35170,4930,27.96,907018240
169,0,56,180,365,0,93,1086,1089,390,354,131,130,130,0,745,2470,0,0,0,0,0,0
170,0,20,128,427,0,67,885,1449,324,440,65,65,64,0,634,2412,3702,1,38434,5263,33.16,960786432
171,258,223,139,401,0,301,587,1671,228,403,211,211,212,1,1037,2379,3959,1,38943,5258,39.64,966156288
172,165,151,256,375,0,289,352,1635,225,339,165,164,164,1,832,2348,3481,1,38143,4734,36.47,965193728
173,123,134,130,251,0,101,206,1813,199,285,293,293,293,0,1164,2227,3663,1,37905,4455,36.03,992358400
174,558,395,213,252,0,545,196,1818,170,254,364,363,363,0,1344,2195,3772,1,41068,4781,31.91,1027096576
175,0,558,75,30,0,185,91,1491,714,30,249,239,235,0,753,2418,0,0,0,0,0,0
176,182,93,632,58,0,175,665,1342,822,58,369,363,361,0,1151,2445,3492,1,46411,5029,31.33,1099399168
177,0,61,309,267,0,380,819,1218,334,251,276,291,293,0,1111,2327,3327,0,48008,4909,32.97,1132875776
178,288,61,46,352,0,143,707,1331,132,362,160,162,166,0,850,2012,3281,0,47063,4558,32.23,1142083584
179,216,908,16,232,0,339,401,1519,604,238,27,27,27,0,319,2501,0,0,0,0,0,0
180,0,615,4,0,0,30,189,1209,1246,0,61,61,61,0,183,3086,0,0,0,0,0,0
181,0,144,35,123,0,45,209,1257,1576,123,279,254,244,0,900,3191,0,0,0,0,0,0
182,532,151,1275,67,0,188,1309,1300,1620,67,218,241,251,0,777,3200,4260,0,47477,6732,29.58,1143939072
183,0,98,371,89,0,345,1628,1136,536,85,407,409,409,0,1310,3148,0,0,0,0,0,0
184,0,44,65,371,0,161,1590,1123,309,345,130,130,130,0,735,2908,4206,0,48588,6361,31.71,1146523648
185,165,39,58,472,0,102,1285,1475,335,492,103,102,102,0,799,2779,4161,0,44038,6090,33.62,1159700480
186,148,10,78,456,0,77,871,1839,281,463,7,8,8,0,486,2709,0,0,0,0,0,0
187,0,34,216,406,0,102,494,2192,214,407,231,215,204,0,1057,2659,4732,0,45112,5718,34.03,1213534208
188,327,92,75,297,0,397,303,2239,98,298,440,430,425,0,1593,2586,4669,0,45161,5681,31.91,1212751872
189,375,116,124,142,0,577,97,2041,82,143,548,544,540,0,1775,2273,4060,0,43317,5040,34.93,1199276032
190,275,232,163,224,0,654,79,1606,39,223,540,552,571,0,1886,1821,3158,0,39837,3979,49.07,1175932928
191,332,337,246,220,0,413,68,1178,71,219,392,366,350,0,1327,1408,2203,0,36803,3001,46.42,1161015296
192,487,333,293,276,0,294,98,1038,95,278,203,245,262,0,988,1370,2096,0,38686,2967,38.36,1181200384
193,469,341,273,263,0,210,56,1064,66,263,143,143,142,0,691,1506,2073,0,39904,2847,35.65,1191788544
194,277,153,300,280,0,70,81,1249,84,280,199,198,198,0,875,1592,2225,0,23079,3032,31.83,1120505856
195,458,304,252,307,0,246,97,1340,71,302,186,189,190,0,867,1638,2673,0,26540,3475,40.98,984174592
196,486,251,276,269,0,301,57,1294,70,274,386,386,385,0,1431,1634,2476,0,27515,3291,43.7,877117440
197,284,546,277,159,0,379,145,1316,257,159,199,197,197,0,752,1760,2645,0,29997,3422,34.26,903569408
198,302,75,291,314,0,43,239,1317,194,314,204,204,184,0,906,1787,2514,0,33062,3574,39.03,924291072
199,244,86,280,283,0,201,216,1406,172,278,331,329,337,0,1275,1808,2954,0,29363,3926,34.88,889200640
200,284,427,227,314,0,586,119,1424,42,319,344,343,355,0,1361,1622,2819,0,29645,3602,30.74,891588608
201,312,342,315,295,0,157,68,1283,81,294,173,173,174,0,814,1723,2279,0,28567,3036,38.39,897335296
202,236,109,319,295,0,88,116,1465,115,295,274,279,279,0,1127,1714,2646,0,33029,3472,38.11,945647616
203,573,325,208,277,0,449,75,1529,54,260,350,348,348,0,1306,1753,2870,0,36162,3740,33.6,984653824
204,0,178,251,237,0,271,104,1338,75,255,321,322,322,0,1220,1615,2689,0,26577,3530,35.49,918016000
205,0,342,244,230,0,380,35,1292,37,230,295,289,279,0,1093,1502,2577,0,27243,3359,33.99,913981440
206,0,256,306,275,0,214,73,1185,63,271,266,270,279,0,1086,1528,2317,0,25996,3120,36.48,912011264
207,248,284,236,298,0,256,66,1270,50,302,202,205,206,0,915,1541,2456,0,28469,3257,31.74,920670208
208,0,906,0,0,0,276,4,1212,748,0,92,92,92,0,276,2159,2426,0,26322,3249,34.87,822505472
209,0,666,2,0,0,61,6,935,1417,0,66,66,66,0,198,2764,0,0,0,0,0,0
210,361,239,896,4,0,43,898,875,1538,4,262,261,261,0,788,2964,3448,0,41411,5907,26.64,892248064
211,0,62,749,160,0,174,1554,836,968,156,293,275,272,0,996,2968,0,0,0,0,0,0
212,0,41,122,424,0,80,1487,1166,431,418,70,88,89,0,665,2849,0,0,0,0,0,0
213,162,23,143,472,0,79,1215,1582,338,482,146,121,108,0,857,2813,4028,0,45852,6151,32.78,971325440
214,49,175,123,263,0,265,856,1676,229,251,61,87,102,0,501,2756,4256,0,46079,5926,33.23,993767424
215,166,207,110,606,0,101,715,2162,197,618,46,46,46,0,756,2769,0,0,0,0,0,0
216,0,451,87,107,0,178,244,2062,526,107,164,91,88,0,450,3044,4796,0,45214,6152,33.65,1076539392
217,241,80,52,113,0,75,202,2069,770,113,318,355,352,0,1138,3072,4794,0,45665,6204,37.93,1079111680
218,0,202,490,89,0,534,540,2029,793,89,500,510,516,0,1615,3059,0,0,0,0,0,0
219,238,88,301,107,0,324,804,1581,428,100,322,343,343,1,1108,2711,3882,0,46189,5679,31.63,1097420800
220,0,68,131,412,0,387,733,1562,271,395,381,384,384,1,1544,2480,0,0,0,0,0,0
221,304,549,78,247,0,404,452,1489,373,270,241,218,132,1,861,2318,0,0,0,0,0,0
222,0,56,251,233,0,41,328,1427,567,231,193,214,300,1,938,2328,3405,0,47107,4850,30.03,1155022848
223,0,905,29,29,0,355,324,1431,978,32,40,40,40,0,152,2870,0,0,0,0,0,0
224,0,570,20,0,0,48,322,1101,1549,0,70,68,68,0,206,3392,0,0,0,0,0,0
225,0,626,3,0,0,69,325,1053,2153,0,28,30,30,0,88,3949,0,0,0,0,0,0
226,0,381,314,128,0,27,511,1086,2509,128,87,86,86,0,387,4305,0,0,0,0,0,0
227,278,67,391,169,0,11,733,1253,2295,169,260,261,261,2,951,4360,5190,0,59687,8593,29.39,1298083840
228,0,52,836,25,0,221,1544,1266,2184,25,307,302,295,0,929,4363,0,0,0,0,0,0
229,0,146,992,78,0,409,2531,1045,1500,71,282,285,292,0,930,4190,0,0,0,0,0,0
230,354,24,140,507,0,61,2470,1162,589,506,68,70,70,0,714,3915,0,0,0,0,0,0
231,0,9,298,411,0,11,2255,1562,471,408,2,1,1,0,412,3892,5205,0,62537,8224,35.8,1389150208
232,244,194,71,366,0,93,1978,1850,251,368,2,2,2,0,374,4036,5673,0,64227,8311,38.48,1397198848
233,0,4,56,552,0,20,1682,2367,223,552,45,45,45,0,687,3984,6077,0,64949,8242,38.29,1414742016
234,0,17,10,447,0,103,1187,2740,175,453,118,115,114,7,800,3972,6275,0,65356,8105,32.63,1463390208
235,0,33,10,198,0,77,750,2832,285,194,163,163,163,11,683,3883,6549,0,59971,8138,35.91,1510506496
236,0,40,15,157,0,194,561,2891,374,143,212,214,214,14,783,3867,6623,0,60803,8154,43.07,1515880448
237,242,271,91,316,0,410,419,3017,362,335,309,305,306,16,1255,3772,6650,0,60553,7942,37.88,1519161344
238,0,75,22,74,0,196,198,2720,560,76,459,427,364,0,1326,3526,6103,0,59708,7438,29.17,1511284736
239,0,832,70,6,0,514,207,2579,1033,6,207,217,248,0,678,3705,0,0,0,0,0,0
240,0,83,144,13,0,56,338,2071,1312,13,285,308,340,0,946,3735,0,0,0,0,0,0
241,0,114,119,101,0,661,356,2033,1351,101,697,677,664,0,2139,3616,0,0,0,0,0,0
242,477,94,640,42,0,475,955,1468,1290,41,447,470,483,0,1441,3192,3878,0,61703,6353,30.14,1535991808
243,0,64,608,162,0,449,1400,1079,732,163,381,376,374,0,1294,2808,3712,0,61182,6151,32.95,1533186048
244,0,43,108,444,0,83,1400,1109,192,438,67,72,74,0,651,2397,0,0,0,0,0,0
245,179,7,24,501,0,85,1064,1525,120,477,12,12,12,0,513,2374,0,0,0,0,0,0
246,0,557,71,506,0,254,586,1777,229,535,27,24,22,0,608,2605,3770,0,60349,5000,34.31,1537114112
247,202,262,209,133,0,76,237,1863,493,133,269,271,271,0,944,2824,4126,0,63032,5324,43.14,1552633856
248,0,251,354,50,0,131,533,1865,469,50,113,113,111,0,387,2954,4466,0,43329,5925,33.59,1558749184
249,491,43,132,277,0,211,532,1842,346,276,319,317,316,0,1228,2894,0,0,0,0,0,0
250,0,79,216,221,0,248,413,1978,456,219,456,320,309,0,1304,2763,4351,0,43689,5809,35.42,1534418944
