second,scheduled_tasks,started_tasks,conn_created,conn_ready,conn_failed,conn_closed,active_connecting,active_ready,waiting_for_server,find_input_ops,remove_ops,insert_ops,find_output_ops,failed_ops,combined_ops,in_flight_tasks,ephemeral_ports,time_wait,handles,threads,cpu_pct,working_set_bytes
64,401,265,246,250,0,267,33,1241,31,248,255,272,271,0,1046,1479,2386,0,23701,3033,34.75,754130944
65,542,277,252,244,0,244,37,1169,38,246,225,230,230,0,931,1504,2336,0,23162,3051,39.6,742621184
66,1383,135,242,235,0,219,54,1173,56,232,299,299,300,0,1130,1502,2400,0,25094,3092,40.49,743694336
67,0,289,228,228,0,331,48,1214,50,231,277,273,272,0,1053,1459,2425,0,24348,3088,31.19,747352064
68,0,374,281,262,0,235,62,1135,54,261,206,205,199,0,871,1510,2209,0,22913,2865,33.61,741240832
69,345,237,162,194,0,196,80,1171,159,195,198,203,210,0,806,1551,2405,0,25950,3105,38.37,746557440
70,594,346,385,149,0,200,333,1087,338,146,210,205,205,1,766,1704,2268,2,25490,3196,26.66,749981696
71,0,23,180,285,0,47,241,1275,178,263,232,236,236,0,967,1698,2802,2,27937,3742,33.2,765784064
72,341,51,241,327,0,262,203,1384,163,352,325,319,316,0,1312,1676,2934,2,28454,3821,32.47,744873984
73,0,613,240,277,0,526,51,1339,33,266,115,121,124,0,626,1549,2471,2,27135,3208,31.01,759558144
74,244,133,270,215,0,66,124,1243,87,226,291,287,277,0,1081,1632,2331,2,22712,2972,38.24,746971136
75,0,38,190,232,0,16,118,1458,119,232,185,189,170,0,776,1640,2737,2,26274,3461,41.29,762789888
76,428,396,211,223,0,673,74,1456,71,223,402,402,431,0,1458,1639,2802,2,27816,3566,38.88,780161024
77,314,185,280,289,0,185,70,1110,68,284,270,270,270,0,1094,1429,2081,2,25666,2727,44.45,762245120
78,827,410,248,248,0,325,27,1144,32,253,226,216,210,0,905,1459,2320,2,28486,2960,40.07,780591104
79,501,182,319,252,0,133,87,1169,77,252,202,212,218,0,884,1502,2252,2,24048,2921,31.21,754737152
80,587,225,229,290,0,229,72,1282,39,289,255,245,238,0,1027,1537,2551,2,24902,3219,34.81,773308416
81,584,218,242,242,0,236,50,1234,46,239,261,270,277,0,1047,1527,2455,2,24052,3138,36.94,768794624
82,0,461,152,159,0,342,37,1219,185,163,197,198,198,0,756,1592,2430,2,25788,3110,29.84,764452864
83,238,228,262,74,0,144,234,1036,461,72,293,286,274,0,925,1676,2145,2,24240,3032,38.09,763260928
84,285,127,201,121,0,267,278,870,515,121,242,249,255,0,867,1725,2373,2,27159,3207,29.06,792096768
85,196,54,304,355,0,89,353,1092,313,317,195,194,198,0,904,1579,2460,2,27367,3465,64.54,797057024
86,268,238,149,362,0,364,225,1178,87,386,214,211,209,0,1020,1379,2300,2,24458,3076,34.38,777859072
87,441,546,304,299,0,236,35,1147,35,312,28,32,36,0,408,1685,1993,2,21869,2660,39.53,787161088
88,0,63,274,210,0,14,78,1351,89,213,279,269,267,0,1028,1742,2571,2,24935,3245,35.05,794406912
89,220,353,145,192,0,243,99,1521,197,192,150,159,161,0,662,1846,2915,2,27451,3656,28.44,803246080
90,0,241,284,31,0,220,284,1291,342,31,385,382,369,0,1167,1933,2753,2,30054,3785,41.7,802533376
91,0,54,271,232,0,88,343,1285,325,231,172,169,180,1,752,1879,2965,2,31209,4205,29.9,827060224
92,717,8,204,358,0,409,384,1252,201,350,427,425,417,0,1619,1694,2957,2,30299,3901,42.77,820449280
93,230,446,103,265,0,494,169,1261,15,274,149,157,167,0,747,1391,2603,2,28468,3326,35.83,828936192
94,374,270,264,256,0,72,49,1153,48,256,69,62,62,0,449,1582,1935,2,22730,2577,28.43,794234880
95,0,92,214,207,0,50,56,1309,94,207,291,290,283,0,1071,1622,2413,2,23523,3077,31.28,702898176
96,402,146,230,243,0,346,125,1367,132,243,355,363,370,0,1331,1641,2838,2,27440,3618,29.82,674406400
97,181,394,270,256,0,410,46,1214,43,253,240,239,238,0,970,1454,2421,2,26631,3116,35.07,677359616
98,0,198,257,266,0,146,76,1171,69,269,255,250,250,0,1024,1458,2188,2,27663,2926,30.63,686505984
99,266,383,238,241,0,293,52,1178,51,240,205,175,159,0,779,1548,2352,1,29660,3008,32.98,713216000
100,154,270,317,143,0,186,235,1118,250,128,206,236,253,0,823,1656,2194,1,22659,2882,37.77,709554176
101,264,57,197,326,0,155,184,1258,102,340,270,273,273,0,1156,1556,2481,1,26591,3379,30.36,739930112
102,864,187,199,243,0,337,84,1377,72,245,316,318,318,0,1197,1541,2693,1,26615,3395,39.11,753557504
103,401,461,296,287,0,367,45,1162,44,287,186,187,187,0,847,1479,2171,1,25865,2881,42.79,744341504
104,221,196,287,235,0,131,73,1219,70,235,244,237,232,0,948,1592,2281,1,28057,2946,35.93,748748800
105,367,205,264,333,0,168,73,1359,70,332,215,221,226,1,994,1581,2552,1,31082,3212,38.08,771608576
106,0,339,222,209,0,398,33,1341,54,210,296,292,291,0,1089,1579,2529,1,32691,3205,35.92,796000256
107,209,93,257,243,0,183,68,1237,73,241,296,300,301,0,1138,1557,2417,1,25076,3095,33.4,783179776
108,310,406,221,230,0,382,52,1255,54,232,276,264,255,0,1027,1499,2527,1,25115,3173,35.4,790708224
109,484,280,175,190,0,176,56,1125,193,190,196,207,216,0,809,1559,2318,1,26275,2971,35.16,795860992
110,409,859,8,4,0,249,11,1075,850,4,60,53,52,0,169,2169,2119,1,24923,3096,31.54,734777344
111,276,30,882,39,0,26,855,843,856,37,317,317,316,1,987,2174,2780,1,32219,4571,31.97,772915200
112,0,34,81,380,0,7,854,1216,343,372,110,116,118,1,716,2200,2955,1,33229,4663,31.46,779468800
113,211,26,215,279,0,287,600,1237,359,273,135,135,134,0,677,2202,0,0,0,0,0,0
114,254,32,172,460,0,106,493,1562,170,428,230,230,231,0,1119,1937,3419,1,34570,4409,33.53,823136256
115,159,691,60,258,0,404,204,1756,284,306,65,65,65,0,501,2152,3571,1,34824,4273,34.88,838680576
116,0,560,284,5,0,93,284,1415,801,5,243,184,163,0,595,2644,3231,1,37220,4307,31.51,862674944
117,0,57,533,73,0,37,795,1364,739,72,225,283,302,0,882,2649,3869,1,46887,5675,35.31,949465088
118,177,5,239,337,0,195,802,1581,413,333,256,247,232,0,1068,2638,0,0,0,0,0,0
119,0,65,156,389,0,294,650,1620,260,390,256,265,282,0,1193,2447,0,0,0,0,0,0
120,123,38,95,232,0,365,432,1593,146,213,362,355,332,0,1262,2099,3372,1,45360,4703,33.15,1039917056
121,570,189,119,377,0,408,310,1683,88,397,286,294,317,0,1294,1832,3475,1,34495,4184,34.78,1038794752
122,154,378,194,184,0,354,35,1438,98,187,283,280,276,0,1026,1712,2649,1,31622,3321,33.46,1020174336
123,150,166,261,280,0,225,105,1324,99,280,266,269,273,0,1088,1664,2641,1,28501,3411,35.8,1013620736
124,449,290,206,193,0,340,57,1389,122,193,340,330,295,0,1158,1703,2798,1,27459,3471,40.22,1021345792
125,518,69,273,268,0,197,202,1246,178,265,276,285,309,0,1135,1594,2568,1,29370,3495,33.02,1037336576
126,0,495,231,251,0,467,88,1293,75,253,215,213,222,0,903,1492,2597,1,25340,3267,34.67,1006137344
127,337,628,106,28,0,160,86,1035,596,29,145,131,132,0,437,1961,2121,1,25114,2813,35.43,982499328
128,502,27,605,131,0,35,597,994,598,120,271,288,287,0,966,1961,2515,0,28417,3885,37.98,963489792
129,199,38,155,369,0,22,558,1349,250,329,91,91,93,0,604,1969,0,0,0,0,0,0
130,641,16,213,309,0,333,345,1387,212,359,401,397,373,0,1530,1966,3223,0,32403,4255,32.56,899072000
131,375,417,96,340,0,383,249,1450,26,340,53,57,81,0,531,1683,2942,0,30711,3694,33.98,899833856
132,447,216,265,197,0,114,91,1358,112,198,279,276,272,0,1025,1789,2591,0,27292,3279,36.31,864546816
133,537,63,328,273,0,109,161,1573,139,264,200,203,207,0,874,1810,3031,0,28962,3857,35.21,880250880
134,235,277,112,230,0,619,136,1560,54,237,515,513,510,0,1775,1706,3133,0,30424,3859,36.48,898990080
135,494,342,261,268,0,345,76,1136,73,266,275,277,280,0,1098,1479,2192,0,26509,2863,35.6,879132672
136,489,325,275,257,0,224,57,1178,52,240,164,164,164,0,732,1495,2162,0,27755,2841,32.43,883478528
137,804,164,267,275,0,170,54,1193,51,295,277,277,277,0,1126,1508,2219,0,23119,2988,34.87,868425728
138,536,303,269,266,0,265,84,1284,79,267,244,244,244,0,999,1526,2449,0,24036,3159,36.13,866283520
139,453,286,259,172,0,229,180,1222,166,118,217,216,208,0,759,1624,2391,0,23971,3093,36.13,857182208
140,0,72,222,275,0,160,102,1254,90,320,311,306,314,0,1251,1612,2465,0,25036,3243,34.41,866746368
141,285,385,215,261,0,483,79,1299,76,269,287,286,285,0,1127,1500,2756,0,27053,3458,29.98,871911424
142,505,428,208,202,0,205,55,1116,228,203,185,192,193,0,773,1620,2026,0,22122,2720,36.73,854519808
143,270,209,389,320,0,134,345,1216,337,315,156,155,119,0,745,1729,2295,0,27734,3298,31.67,850579456
144,121,75,321,237,0,66,163,1406,154,242,305,305,341,1,1193,1728,2650,0,25794,3421,47.3,865562624
145,542,217,77,240,0,422,165,1398,80,240,285,285,285,0,1095,1706,2852,0,28874,3637,31.57,890679296
146,431,381,339,291,0,255,199,1238,195,291,140,136,136,0,703,1625,2157,0,27069,3052,34.79,854855680
147,248,59,240,149,0,107,149,1330,122,136,325,327,324,0,1112,1651,2665,0,30645,3462,42.13,879407104
148,281,396,194,320,0,491,146,1380,67,332,285,287,290,0,1194,1578,2798,0,27765,3591,39.89,891015168
149,592,727,84,93,0,312,40,1115,499,94,142,142,142,0,520,1897,2166,0,26144,2877,38.2,876781568
150,0,369,549,4,0,11,549,890,926,4,162,159,153,0,478,2255,2752,0,31396,4406,31.4,896860160
151,0,67,402,157,0,58,950,988,471,156,267,270,276,0,969,2270,0,0,0,0,0,0
152,0,14,62,384,0,114,794,1296,401,294,74,74,74,0,516,2264,0,0,0,0,0,0
153,184,6,230,396,0,82,512,1574,358,483,185,185,183,0,1036,2103,3487,0,35923,4831,34.13,928530432
154,152,423,265,281,0,523,400,1570,140,279,198,198,200,0,875,2085,3388,0,35282,4532,35.55,941137920
155,435,177,204,346,0,100,289,1570,165,350,212,212,212,0,986,2081,3197,0,34357,3946,36.01,940564480
156,406,55,272,213,0,56,207,1728,236,215,352,277,276,0,1120,2069,3460,0,37958,4373,34.74,978542592
157,181,63,94,238,0,509,235,1727,66,233,448,516,493,0,1690,2068,3249,0,38421,4005,39.32,1010151424
158,482,242,150,190,0,522,63,1455,37,192,404,403,425,0,1424,1568,2917,0,36116,3627,37.82,1007779840
159,0,425,223,203,0,342,64,1125,79,185,202,210,209,0,806,1469,2195,0,26643,2943,34.94,978268160
160,362,98,323,312,0,64,70,1250,78,333,230,230,233,0,1026,1465,2225,0,22637,2937,39.42,986103808
161,275,414,204,249,0,443,54,1245,49,249,243,239,239,0,970,1457,2530,0,24983,3243,33,989548544
162,461,166,280,247,0,134,47,1160,53,247,252,254,253,0,1006,1466,2187,3,25425,2905,42.28,985124864
163,865,261,249,285,0,268,63,1262,63,278,240,242,243,0,1003,1561,2442,3,24517,3148,35.7,935522304
164,134,502,299,98,0,301,207,1195,243,105,195,191,182,0,673,1680,2319,3,24551,3039,34.5,926199808
165,223,79,282,303,0,36,248,1233,162,303,231,227,236,0,997,1696,2530,3,25925,3434,33.39,861528064
166,290,28,188,281,0,165,186,1359,155,274,267,273,271,0,1085,1686,2892,3,28656,3745,33.94,890454016
167,200,389,165,211,0,589,93,1358,65,218,319,321,320,0,1178,1572,2778,3,28295,3555,22.77,886362112
168,0,323,289,316,0,118,79,1169,69,314,111,100,98,0,623,1563,2041,3,26172,2728,32.4,875155456
169,376,68,215,221,0,83,98,1312,91,223,282,293,281,0,1079,1571,2321,3,23935,3081,33.81,857952256
170,692,243,219,226,0,393,60,1416,62,226,310,310,326,0,1172,1575,2861,3,27239,3566,34.6,871378944
171,581,346,262,207,0,317,70,1138,72,207,241,241,242,0,931,1431,2163,3,24401,2878,32.23,861990912
172,382,144,235,281,0,135,62,1210,63,280,232,225,218,0,955,1449,2276,3,26933,3036,38.43,873025536
173,457,291,251,243,0,327,57,1185,61,233,271,278,285,0,1067,1443,2358,3,24568,3127,39.02,831062016
174,286,287,281,257,0,238,87,1174,87,268,232,220,217,0,937,1493,2132,3,22521,2883,33.62,856133632
175,512,222,228,246,0,215,63,1267,54,242,245,257,259,0,1003,1510,2352,3,24916,3067,34.91,856268800
176,229,352,278,274,0,296,63,1188,65,278,231,220,219,0,948,1512,2400,3,25093,3121,36.65,858906624
177,598,271,301,186,0,178,171,1171,165,185,172,183,185,0,725,1630,2416,3,25945,3169,35.01,852119552
178,24,82,221,330,0,106,168,1352,103,327,285,278,277,0,1167,1606,2582,3,25651,3375,35.74,866185216
179,324,179,182,207,0,329,53,1376,55,208,297,304,305,0,1114,1581,2800,3,28325,3621,44.46,869019648
180,503,425,281,283,0,410,56,1236,55,285,248,248,248,0,1029,1451,2173,3,25536,2925,33.84,856850432
181,449,213,279,270,0,121,77,1252,72,264,215,215,215,0,909,1538,2270,3,23948,2981,35.39,861581312
182,0,295,218,209,0,304,61,1269,61,216,276,275,275,1,1042,1548,2520,3,25647,3222,32.35,847663104
183,124,502,136,164,0,335,68,1206,276,164,177,168,167,0,676,1696,2463,3,26015,3247,40.78,856797184
184,501,108,400,175,0,83,295,1077,281,165,282,291,292,0,1030,1721,2598,3,26409,3417,34.55,854618112
185,176,39,313,342,0,139,353,1291,203,347,268,259,258,0,1132,1725,2892,3,28693,3875,32.62,875003904
186,425,157,120,246,0,411,199,1314,47,179,272,280,281,0,1012,1622,2860,3,28736,3645,38.21,873177088
187,0,519,259,322,0,286,160,1154,142,391,150,146,125,0,812,1600,2158,3,25178,3018,30.19,846065664
188,0,183,285,255,0,75,132,1356,117,258,162,166,186,0,772,1708,2443,3,24455,3249,28.88,864780288
189,273,199,229,223,0,346,151,1371,144,223,396,395,394,1,1408,1722,2825,3,27405,3587,36.44,866557952
190,243,262,259,289,0,288,146,1271,145,281,225,217,218,0,941,1630,2463,3,28298,3295,34.5,870801408
191,212,141,253,264,0,163,128,1314,123,269,307,311,303,0,1190,1550,2562,3,26516,3380,33.76,846266368
192,532,409,207,195,0,428,66,1310,66,198,215,220,229,0,862,1504,2561,0,27731,3346,32.84,859951104
193,287,703,144,17,0,192,144,1094,615,17,154,125,121,0,417,2030,2508,0,31136,3868,31.12,871784448
194,0,83,543,146,0,23,616,1026,569,145,279,307,307,0,1038,2066,0,0,0,0,0,0
195,436,29,226,375,0,106,560,1295,344,331,109,109,113,0,662,2071,3098,0,33461,4626,32.42,892014592
196,167,66,192,266,0,274,391,1340,210,309,314,312,307,0,1242,1989,3192,0,33587,4445,38.45,905420800
197,242,583,77,279,0,428,318,1362,260,267,89,92,97,0,545,1935,3087,0,32188,4073,33.39,891969536
198,489,66,304,332,0,9,272,1464,251,346,176,173,171,0,866,1994,2751,0,32571,3751,42.56,902066176
199,133,53,255,196,0,90,209,1569,196,156,215,218,220,0,809,2002,3373,0,32438,4353,34.44,911941632
200,370,141,204,255,0,514,194,1575,162,295,529,529,529,0,1882,1950,3202,0,32780,4250,33.89,903540736
201,647,389,246,283,0,421,146,1337,86,281,254,251,250,0,1036,1655,2785,0,30849,3563,36.56,905297920
202,0,581,156,60,0,199,155,1187,429,62,140,132,102,0,436,1932,2562,0,32200,3448,40.17,903929856
203,105,40,465,155,0,35,465,1157,471,155,261,257,281,0,954,1942,2923,0,30830,4215,31.71,900354048
204,445,82,102,361,0,172,465,1422,215,355,170,181,188,0,894,1984,0,0,0,0,0,0
205,126,96,191,207,0,321,221,1369,191,200,337,340,331,0,1208,1845,3034,0,31630,4019,32.74,915218432
206,400,392,241,404,0,387,190,1258,175,369,122,123,132,0,746,1697,2409,0,27076,3290,31.99,884715520
207,516,219,278,250,0,150,103,1446,80,294,246,245,245,0,1030,1750,2574,0,25205,3291,36.02,900333568
208,834,217,231,163,0,253,170,1383,171,159,332,333,333,0,1157,1817,2720,0,27960,3614,33.36,900124672
209,226,107,238,268,0,207,189,1381,127,268,264,264,264,0,1060,1704,2942,0,30521,3830,32.9,909041664
210,0,362,187,256,0,496,93,1391,35,261,328,328,328,0,1245,1550,2781,0,29560,3526,48.64,904855552
211,0,845,20,40,0,288,22,1085,676,43,132,132,132,0,439,1983,0,0,0,0,0,0
212,179,387,752,4,0,38,752,826,1060,4,172,172,172,0,520,2332,2687,0,31698,4447,31.51,910110720
213,0,44,382,231,0,8,1055,1015,450,230,150,150,150,0,680,2368,0,0,0,0,0,0
214,0,58,68,394,0,71,902,1338,347,381,112,108,108,0,709,2413,3432,0,37052,5182,36.8,931020800
215,151,8,130,374,0,93,577,1626,333,383,148,146,145,0,822,2351,0,0,0,0,0,0
216,284,138,235,296,0,307,360,1664,210,273,212,218,219,0,922,2271,3644,0,37364,4754,32.59,954253312
217,0,680,58,271,0,381,271,1854,398,299,136,136,136,0,707,2400,0,0,0,0,0,0
218,479,333,165,58,0,77,166,1498,783,58,296,294,276,0,924,2661,3676,0,43019,5135,29.68,998158336
219,0,102,646,66,0,339,780,1479,872,54,418,420,437,0,1329,2719,3593,0,46541,5353,31.69,1045098496
220,257,105,332,245,0,312,875,1280,361,252,320,320,318,0,1210,2406,3511,0,46365,5257,50.23,1052483584
221,0,11,29,341,0,188,833,1299,135,330,109,108,111,0,658,2182,0,0,0,0,0,0
222,0,90,89,425,0,190,521,1579,142,409,274,275,275,0,1233,2034,3463,0,45428,4485,32.53,1119993856
223,535,165,152,328,0,319,219,1559,121,358,239,239,239,0,1075,1936,3105,0,31397,3945,38.24,1118265344
224,179,342,252,233,0,330,54,1535,54,232,239,238,238,0,947,1804,3039,0,29581,3827,35.14,1083273216
225,0,631,45,35,0,354,44,1453,465,38,213,214,214,0,679,2070,2903,0,29240,3811,36.72,1081946112
226,0,702,0,0,0,119,38,1120,1128,0,80,80,80,0,240,2653,0,0,0,0,0,0
227,29,553,39,0,0,39,77,1001,1687,0,93,89,88,0,270,3167,0,0,0,0,0,0
228,584,24,447,38,0,39,486,991,1724,38,323,326,320,0,1007,3178,3891,0,46025,6552,32.04,1151029248
229,0,88,819,0,0,226,1305,961,1542,0,329,329,286,0,944,3187,0,0,0,0,0,0
230,0,16,596,248,0,247,1745,736,880,242,193,194,244,0,873,2884,0,0,0,0,0,0
231,0,37,160,408,0,68,1664,1076,306,407,55,55,55,0,572,2790,3680,0,46657,6233,33.06,1048989696
232,0,711,19,232,0,365,1404,1142,466,239,0,0,0,0,239,3098,0,0,0,0,0,0
233,0,644,6,0,0,36,1198,943,1084,0,16,16,16,0,48,3706,0,0,0,0,0,0
234,0,484,0,2,0,23,1198,907,1639,0,87,87,86,11,260,4171,0,0,0,0,0,0
235,188,7,77,403,0,6,1195,1283,1665,378,51,50,51,11,530,4168,0,0,0,0,0,0
236,0,49,13,363,0,10,869,1636,1682,384,18,19,19,29,440,4201,0,0,0,0,0,0
237,0,188,15,352,0,58,520,1973,1777,358,0,0,0,52,358,4328,0,0,0,0,0,0
238,0,415,0,0,0,74,183,1930,2020,0,55,53,53,200,161,4520,0,0,0,0,0,0
239,0,510,0,0,0,61,183,1856,2289,0,51,53,53,202,157,4734,0,0,0,0,0,0
240,0,65,678,78,0,49,783,1824,2352,45,220,197,184,30,646,4762,6255,0,70837,9680,30.25,1435877376
241,0,74,351,0,0,82,1134,1824,1801,33,231,254,267,21,785,4694,6351,0,71933,9846,32.91,1441406976
242,206,420,64,77,0,528,1172,1742,1715,77,398,376,326,27,1177,4625,0,0,0,0,0,0
243,0,71,426,28,0,19,1519,1300,1885,28,107,125,173,55,433,4530,0,0,0,0,0,0
244,0,74,389,0,0,374,1908,1300,1503,0,366,358,358,143,1082,4358,0,0,0,0,0,0
245,0,2,228,321,0,228,2103,1019,1088,318,270,265,257,23,1110,3850,0,0,0,0,0,0
246,0,28,51,357,0,128,1815,1256,845,360,127,129,128,61,744,3842,0,0,0,0,0,0
247,299,100,273,285,0,215,1555,1318,808,282,60,74,85,21,501,3715,4843,0,69581,7694,31.97,1517289472
248,0,4,285,346,0,44,1698,1620,514,341,33,33,32,10,439,3517,5115,0,69634,7582,34.52,1531813888
249,0,108,64,473,0,67,1435,2026,224,479,46,41,39,35,605,3482,5368,0,69865,7371,34.71,1548660736
