second,scheduled_tasks,started_tasks,conn_created,conn_ready,conn_failed,conn_closed,active_connecting,active_ready,waiting_for_server,find_input_ops,remove_ops,insert_ops,find_output_ops,failed_ops,combined_ops,in_flight_tasks,ephemeral_ports,time_wait,handles,threads,cpu_pct,working_set_bytes
19,0,0,0,0,0,48,0,333,3,0,49,48,48,0,145,0,4040,3356,11929,2755,32.76,311447552
20,0,0,0,0,0,285,0,285,8,0,284,285,285,0,854,0,4041,3570,11092,2545,3.91,306995200
21,483,279,268,251,0,0,20,251,20,251,0,0,0,0,251,279,4149,4022,10251,2256,10.99,293933056
22,247,285,284,285,0,0,21,536,20,285,0,0,0,0,285,564,4714,4022,12863,3083,35.76,317571072
23,0,166,178,194,0,251,26,585,27,194,251,251,251,0,947,610,5309,4094,17924,3910,32.98,388214784
24,0,0,0,0,0,284,0,479,7,0,285,285,284,0,854,0,5500,4666,17188,3639,25.25,395890688
25,0,0,0,0,0,195,0,194,6,0,194,194,195,0,583,0,5500,5204,15067,3108,5.74,372404224
27,103,103,103,103,0,0,21,103,21,103,0,0,0,0,103,103,5498,5480,13913,2818,1.7,356614144
29,0,0,0,0,0,103,0,103,7,0,103,103,103,0,309,0,5700,5476,15782,3127,1.85,371789824
31,175,175,175,175,0,0,20,175,17,175,0,0,0,0,175,175,5698,5680,14964,2921,1.95,371867648
32,753,393,168,0,0,0,168,175,376,0,0,0,0,0,0,568,5788,5420,17815,3446,22.08,392646656
33,0,61,274,413,0,165,379,523,220,413,169,169,165,0,916,599,6034,5230,24820,4743,28.18,465133568
34,46,301,292,310,0,10,36,723,18,305,6,6,10,0,327,755,6684,5580,21107,4803,35.4,483766272
35,319,68,77,78,0,395,22,757,21,81,401,397,396,0,1275,780,7002,5524,25309,5450,35.4,528039936
36,0,255,235,234,0,276,41,420,43,236,277,276,276,0,1065,447,6693,5903,23754,4914,22.38,521482240
37,347,123,130,129,0,128,35,365,35,127,121,126,127,0,501,403,6888,6232,21707,4999,39.37,519061504
38,0,216,229,224,0,224,31,376,39,224,236,236,225,0,921,410,6933,6144,20512,5178,17.91,522584064
39,195,64,60,77,0,129,17,378,13,79,118,117,128,0,442,397,7380,6634,22391,5419,36.02,517234688
40,0,179,195,195,0,233,61,340,57,195,233,233,233,0,894,382,7523,6830,20919,5353,12.17,515788800
41,336,218,200,192,0,80,20,387,24,187,79,80,80,0,426,413,7818,7310,20149,5355,33.75,521904128
42,0,118,136,144,0,195,115,460,116,149,195,195,195,0,734,518,8343,7432,23218,6054,31.81,545189888
43,81,81,81,81,0,181,16,336,18,81,186,185,181,0,633,324,8490,7800,21687,5862,21.14,537382912
44,336,21,0,0,0,155,0,236,13,0,150,151,155,0,456,102,8565,8138,21406,5679,14.82,541401088
45,0,315,322,125,0,81,197,197,196,125,81,81,81,0,368,384,7992,7678,21455,5618,10.68,534052864
46,0,0,13,210,0,0,195,335,13,210,0,0,0,0,210,0,7863,7232,22976,6283,32.54,554819584
47,0,0,0,0,0,125,0,335,4,0,125,125,125,0,375,0,7525,6878,22890,6261,9.69,546508800
48,0,0,0,0,0,210,0,210,6,0,210,210,210,0,630,0,7525,7192,21564,5931,6.25,539987968
50,77,29,14,1,0,0,13,1,15,1,0,0,0,0,1,30,6921,6902,17944,5613,1.43,526372864
51,454,126,132,137,0,0,20,138,16,136,0,0,0,0,136,156,6987,6840,18977,5792,11.8,491696128
52,62,239,237,236,0,1,18,373,19,236,1,1,1,0,239,394,7279,6840,21439,6208,20.23,438595584
53,0,177,146,153,0,128,19,433,38,154,131,130,130,0,545,456,7241,6456,25045,6778,29.44,478011392
54,0,22,65,67,0,244,60,421,61,67,241,242,242,0,792,460,7026,6210,27078,7009,26.17,507756544
55,0,0,0,0,0,154,0,221,5,0,154,154,154,0,462,0,6588,6186,25551,6629,6.71,499408896
56,134,134,134,134,0,67,18,134,18,134,67,67,67,0,335,134,6668,6568,24394,6310,10.6,492572672
58,0,0,0,0,0,134,0,134,5,0,134,134,134,0,402,0,6856,6568,26269,6602,2.36,511713280
59,788,286,274,256,0,0,57,256,58,256,0,0,0,0,256,286,6787,6630,25877,6540,12.38,517808128
60,0,298,124,134,0,0,19,390,173,134,0,0,0,0,134,584,7360,6630,30915,7381,35.86,582488064
61,0,204,390,180,0,138,379,444,381,180,146,139,138,0,603,773,7912,6832,32846,8286,28.31,613326848
62,649,159,149,355,0,252,218,560,28,353,244,251,252,0,1100,557,8220,7062,32679,8077,38.91,641142784
63,0,184,181,178,0,180,42,654,43,177,180,180,180,0,717,705,8484,7226,34964,8356,35.88,668975104
64,406,167,156,134,0,304,37,551,29,137,325,308,305,0,1075,574,8681,7724,32257,7904,33.43,650379264
65,0,236,155,188,0,177,38,374,101,188,159,173,176,0,696,483,8325,7561,33017,7873,29.07,665825280
66,310,239,282,213,0,174,197,437,195,211,171,174,174,0,730,594,8142,7218,37222,8345,33.29,695267328
67,136,161,186,231,0,191,94,487,60,227,195,195,191,0,808,569,8223,7172,38884,8502,36.1,717746176
68,0,127,111,114,0,154,85,476,83,120,158,154,157,0,589,560,8121,7080,34084,8641,31.93,719585280
69,0,148,191,201,0,293,76,418,56,199,285,289,290,0,1063,495,8215,7340,32493,8600,29.45,732602368
70,0,80,90,105,0,120,16,407,16,107,120,120,120,0,467,416,8088,7281,31106,8585,32.34,752291840
71,0,0,0,0,0,191,0,306,5,0,196,193,192,0,581,0,7948,7357,30756,8432,13.28,748716032
72,242,110,81,69,0,115,13,114,22,67,110,113,114,0,404,110,7566,7407,29082,8008,7.19,739471360
73,436,225,213,214,0,0,26,283,35,214,0,0,0,0,214,335,7554,7213,29486,8115,26.95,734019584
74,0,298,187,186,0,24,32,466,144,188,24,24,24,0,260,609,7638,6867,31009,8438,30.66,741531648
75,72,111,254,251,0,257,197,487,188,248,257,257,257,0,1019,647,8045,7029,34273,8785,35.15,743751680
76,136,94,70,74,0,188,17,450,20,75,188,188,188,0,639,466,8224,7319,32657,8626,37.02,750374912
77,390,174,186,181,0,233,25,427,23,183,237,235,233,0,888,442,8209,7420,33176,8624,18.99,760627200
78,0,264,285,135,0,50,251,358,265,134,54,55,50,0,293,543,8187,7504,32503,8681,29.64,709718016
79,0,0,0,166,0,223,165,461,4,167,215,216,223,0,821,0,8610,7760,32632,8868,34.49,741638144
80,0,0,0,0,0,129,0,301,6,0,131,131,131,0,393,0,8608,8020,31209,8516,8.4,739790848
81,0,0,0,0,0,172,0,170,5,0,170,170,170,0,510,0,8608,8266,30226,8241,6.5,734711808
84,266,182,73,66,0,0,23,66,101,66,0,0,0,0,66,182,7888,7872,28918,7215,1.96,721707008
85,482,164,257,253,0,0,184,319,178,249,0,0,0,0,249,346,8020,7568,27551,8025,26.02,672620544
86,0,271,273,272,0,66,20,525,20,274,66,66,66,0,472,551,8257,7403,30289,8451,39.25,629002240
87,0,131,145,157,0,245,91,607,83,159,245,245,245,0,894,666,8766,7567,34285,9063,34.3,659238912
88,0,0,0,0,0,278,0,437,7,0,278,278,278,0,834,0,8646,7889,33376,8608,28.11,658305024
89,613,141,54,38,0,144,23,159,79,38,144,144,144,0,470,156,8646,8427,31211,8066,8.17,658165760
90,0,188,261,265,0,15,141,303,137,264,15,15,15,0,309,329,9037,8631,29246,8494,24.77,652169216
91,442,448,55,61,0,14,43,364,399,62,14,14,14,0,104,763,9168,8373,31849,9032,34.8,674721792
92,0,150,525,143,0,97,511,405,512,143,114,110,97,0,464,877,9287,8037,39779,10077,30.08,714993664
93,0,95,31,388,0,182,388,628,89,388,165,169,182,0,904,729,9369,7941,40241,9803,32.19,734371840
94,566,144,222,242,0,214,129,685,130,234,214,214,214,0,876,762,9044,7659,38297,9565,36.32,710250496
95,625,219,199,146,0,374,96,657,94,151,381,381,381,0,1294,689,9001,7819,39403,9367,30.83,729755648
96,0,394,34,76,0,75,75,460,382,79,68,68,68,0,283,823,9035,8043,40074,9237,34.3,754163712
97,0,383,85,22,0,102,106,403,681,22,103,103,103,0,331,1104,0,0,0,0,0,0
98,0,84,588,85,0,198,588,323,688,85,197,197,197,0,676,1108,9222,8087,44729,10404,28.5,843362304
99,0,0,112,343,0,119,696,434,179,331,119,119,119,0,688,0,8836,7556,42117,10414,24.49,852975616
100,448,2,80,421,0,8,356,847,80,412,8,8,8,0,436,865,8936,7442,42391,10158,37.42,871546880
101,0,354,33,44,0,136,19,850,308,65,136,136,136,0,473,1083,8941,7238,39791,10014,29.45,857554944
102,88,102,415,81,0,462,415,755,412,81,507,462,462,1,1512,1162,9040,7179,45082,10755,26.06,886738944
103,209,92,92,339,0,293,339,579,89,339,248,291,291,1,1169,724,9654,8576,39327,9482,36.36,871751680
104,0,195,203,234,0,25,176,629,177,205,25,25,25,0,280,714,9802,8582,41306,9871,24.84,883331072
105,0,0,2,63,0,395,60,668,6,92,395,395,395,0,1277,0,9500,8459,39881,9948,42.78,892145664
106,802,346,131,127,0,117,26,328,207,127,117,117,117,0,478,526,9306,8691,35071,8915,21.4,844533760
107,0,271,282,4,0,171,282,307,389,4,171,171,171,0,517,683,9241,8513,36275,9888,30.5,867266560
108,237,198,114,161,0,37,386,264,383,159,37,37,37,0,270,798,9386,8523,38618,10347,26.69,881225728
109,0,55,297,364,0,101,382,527,289,366,101,101,101,0,669,798,9564,8381,39996,10584,35.2,919330816
110,0,145,99,230,0,35,167,753,91,230,44,40,38,0,352,851,9730,8187,41235,10686,34.28,921608192
111,48,45,116,153,0,470,116,722,116,153,463,467,467,0,1550,855,9572,8309,40569,10499,30.54,885424128
112,65,92,113,113,0,252,51,410,35,113,250,250,252,0,865,431,9668,8833,39386,9992,26.77,884813824
113,67,67,67,67,0,153,31,296,29,67,153,153,153,0,526,305,9923,9310,35133,9614,27.07,874438656
114,0,0,0,0,0,113,0,180,7,0,113,113,113,0,339,0,9932,9653,34152,9164,10.11,864489472
115,0,0,0,0,0,67,0,67,7,0,67,67,67,0,201,0,9931,9782,29151,9034,9.85,845852672
116,356,169,8,1,0,0,8,1,153,1,0,0,0,0,1,169,9800,9785,28607,8900,4.59,830148608
117,344,227,354,175,0,0,337,176,341,175,0,0,0,0,175,396,9767,9303,33881,9895,21.81,729190400
118,390,260,46,201,0,1,185,377,232,201,1,1,1,0,204,655,9586,8807,34835,9974,32.54,699338752
119,0,373,0,0,0,55,31,376,616,0,62,56,55,0,173,973,9604,8453,39781,10892,27.9,732450816
120,0,61,682,163,0,141,682,343,679,162,134,140,141,0,577,1014,9934,8582,44982,11532,29.24,740294656
121,0,0,0,439,0,180,549,709,3,436,180,180,180,0,976,0,10289,8788,44755,10911,39.28,760569856
122,531,182,167,254,0,162,110,823,25,258,162,162,162,0,744,844,10522,9012,44800,10633,37.28,809361408
123,0,307,159,26,0,251,157,717,190,26,251,251,251,0,779,883,10603,9402,46798,10476,34.74,855474176
124,0,42,205,279,0,413,201,469,199,267,413,413,413,0,1506,824,10451,9391,48442,10589,30.78,885710848
125,57,57,57,133,0,56,83,412,43,144,56,56,56,0,312,419,10069,9309,34758,9772,28.86,871223296
126,0,0,0,7,0,256,6,419,6,8,267,266,260,0,801,0,9882,9030,34705,9676,21.06,831991808
127,0,0,0,0,0,155,0,162,8,0,144,145,151,0,440,0,9680,9366,32555,8949,10.4,733343744
128,88,77,63,48,0,8,22,48,19,47,8,8,8,0,71,77,9280,9266,31368,8474,5.07,710754304
129,0,11,25,40,0,0,17,88,10,41,0,0,0,0,41,88,9218,9028,32969,8607,11.53,725192704
130,0,0,0,0,0,43,0,88,4,0,43,43,43,0,129,0,9206,9016,32969,8481,4.7,729321472
131,261,90,75,65,0,45,25,65,22,65,45,45,45,0,200,90,8940,8879,27301,8307,7.02,725729280
132,0,171,186,196,0,0,86,261,91,196,0,0,0,0,196,261,8437,8110,29578,8684,19.4,741761024
133,172,172,172,172,0,62,23,433,27,172,65,64,63,0,364,433,8203,7474,32217,9106,24.88,752885760
134,0,0,0,0,0,199,0,370,6,0,196,197,198,0,591,0,8276,7576,33318,9031,22.25,757571584
135,206,131,110,88,0,172,34,172,34,83,172,172,172,0,599,131,7446,7110,31953,8346,6.68,746778624
136,0,75,96,118,0,0,88,206,86,123,0,0,0,0,123,206,7654,7228,34280,8548,26.58,758317056
137,501,365,162,162,0,20,24,367,183,162,20,20,20,0,222,551,7437,6856,35414,8613,11.96,760508416
138,0,136,322,131,0,174,306,348,300,129,186,174,174,0,663,644,8009,7136,36073,9214,32,798097408
139,0,0,17,208,0,174,190,451,19,210,162,174,174,0,720,0,8008,7154,34780,9010,38.72,802603008
140,14,14,14,14,0,129,14,353,14,14,129,129,129,0,401,353,7968,7248,34108,8831,6.43,802906112
141,0,0,0,0,0,210,0,224,6,0,210,210,210,0,630,0,7153,7004,31844,8261,6.42,791126016
142,0,0,0,0,0,14,0,14,2,0,14,14,14,0,42,0,6521,6508,31304,8125,3.79,788811776
143,548,148,138,127,0,0,21,127,21,125,0,0,0,0,125,148,6215,6202,31304,8125,2.54,789368832
144,0,262,238,232,0,0,31,359,30,234,0,0,0,0,234,410,6503,6003,35443,8829,23.64,804560896
145,0,138,172,189,0,124,33,527,33,189,124,124,124,0,561,548,6717,5842,38735,9163,32.42,816377856
146,0,0,0,0,0,235,0,424,5,0,235,235,235,0,705,0,6950,6111,39984,9149,24.07,824905728
147,0,0,0,0,0,189,0,189,6,0,189,189,189,0,567,0,6950,6593,38066,8411,6.84,814391296
150,320,320,107,85,0,0,23,85,215,85,0,0,0,0,85,320,6555,6542,36666,7752,1.47,801935360
151,0,0,213,235,0,0,219,320,213,235,0,0,0,0,235,0,6820,6182,29757,8317,24.99,802349056
152,0,0,0,0,0,85,0,320,2,0,85,85,85,0,255,0,6678,6025,28997,8003,19.87,792920064
153,0,0,0,0,0,235,0,235,5,0,235,235,235,0,705,0,6009,5552,28218,7763,3.72,788025344
154,166,166,166,166,0,0,27,166,23,166,0,0,0,0,166,166,5285,5174,27121,7318,12.31,778608640
156,270,102,32,31,0,166,21,166,62,31,166,166,166,0,529,102,4971,4676,29248,7281,3.55,787705856
157,407,205,239,102,0,0,228,133,223,102,0,0,0,0,102,307,4706,4568,25439,6934,21.82,777461760
158,425,214,233,358,0,31,138,460,73,358,31,31,31,0,451,490,5251,4552,27067,7261,33.08,692281344
159,0,483,42,51,0,36,21,511,443,51,36,36,36,0,159,937,0,0,0,0,0,0
160,0,98,555,84,0,265,549,475,549,83,282,277,265,0,907,1006,6192,4947,37553,9086,36.2,738611200
161,464,73,57,475,0,210,475,641,58,476,193,198,210,0,1077,715,6735,5460,34320,8244,36.88,705765376
162,391,330,150,206,0,27,57,756,182,206,27,27,27,0,287,936,6818,5460,35139,8295,35.75,711372800
163,0,442,265,1,0,83,265,738,416,1,83,83,83,0,250,1295,7420,5604,42891,9639,32.1,762191872
164,0,10,215,265,0,315,421,656,377,265,425,346,314,1,1350,1305,7132,5649,45030,9839,31.16,794669056
165,276,25,175,165,0,340,360,606,173,160,230,308,340,0,1038,836,7461,6124,34255,8748,32.01,807059456
166,309,281,280,242,0,144,263,655,266,247,149,148,147,0,691,915,7480,6126,34348,8713,33.87,805728256
167,0,53,59,316,0,278,270,643,39,316,277,278,279,0,1150,810,8015,6534,37798,8796,31.34,803762176
168,0,226,235,172,0,251,92,588,92,172,247,247,247,0,913,607,7948,7080,32258,7902,34.15,789970944
169,60,60,65,134,0,316,73,555,24,134,316,316,316,0,1082,562,7885,6849,34703,8218,28.3,800919552
170,329,30,0,0,0,142,0,306,15,0,142,142,142,0,426,194,7863,7284,33290,7710,26.73,791457792
171,0,240,240,230,0,164,62,230,62,227,164,164,164,0,719,270,7493,7184,33486,7397,14.8,786108416
172,0,59,89,99,0,0,30,329,30,102,0,0,0,0,102,329,7943,7272,36874,7917,42.54,805474304
173,0,0,0,0,0,227,0,329,6,0,227,227,227,0,681,0,7943,7294,36788,7794,3.88,806006784
174,0,0,0,0,0,102,0,102,5,0,102,102,102,0,306,0,7943,7844,34595,7213,7.38,800407552
176,401,143,113,101,0,0,19,101,25,101,0,0,0,0,101,143,7225,7212,34254,7127,1.76,800354304
177,0,258,288,287,0,0,36,388,37,286,0,0,0,0,286,401,7341,6834,38268,7577,22.7,818765824
178,54,54,54,67,0,101,22,428,18,68,101,101,101,0,371,455,7649,6834,41478,7936,48.11,844611584
179,0,0,0,0,0,281,0,354,5,0,286,282,281,0,849,0,7757,7206,34338,7440,13.19,826245120
180,0,0,0,0,0,73,0,73,6,0,68,72,73,0,213,0,7757,7636,25017,6657,11.02,809734144
185,469,55,23,0,0,0,23,0,27,0,0,0,0,0,0,55,7117,7104,24585,5961,2.54,785797120
186,109,377,36,52,0,0,28,52,365,52,0,0,0,0,52,432,6934,6772,26065,6156,10.51,790155264
187,275,112,449,274,0,0,426,326,424,274,0,0,0,0,274,544,7486,6772,27563,7446,31.96,678346752
188,0,309,73,193,0,52,182,476,295,189,52,52,52,0,345,818,7902,6808,29722,7698,34.99,684650496
189,179,52,320,346,0,222,301,692,271,341,233,232,226,0,1032,812,8157,6750,33755,8297,30.59,702373888
190,361,251,243,181,0,234,116,601,122,185,225,226,232,0,868,648,8026,7036,33295,7915,35.51,721854464
191,199,132,126,201,0,293,97,614,45,206,301,296,292,0,1095,689,8127,6934,36443,8367,33.52,763867136
192,0,216,218,230,0,216,157,470,154,226,223,212,215,0,876,589,8346,7347,32720,8198,32.94,759369728
193,150,148,144,141,0,229,20,461,19,145,213,229,230,0,817,488,8643,7816,33879,7993,34.39,763695104
194,0,90,110,124,0,224,25,471,27,124,226,223,223,0,796,474,8215,7374,34450,7883,24.3,761786368
195,0,0,0,0,0,147,0,272,4,0,145,147,147,0,439,0,7655,7135,33907,7642,17.77,760397824
196,368,112,97,85,0,125,26,125,21,85,124,125,125,0,459,112,7475,7261,32713,7218,6.81,751759360
197,0,256,271,283,0,0,39,368,40,283,0,0,0,0,283,368,7103,6799,34141,7318,17.89,741244928
198,174,118,107,97,0,82,25,403,22,95,85,84,83,0,347,432,7077,6331,38464,7673,30.23,764973056
199,226,96,94,91,0,286,17,388,19,93,283,284,285,0,945,414,6752,5988,29382,7728,22.46,769736704
200,151,235,238,235,0,85,31,372,31,235,89,88,86,0,498,410,6614,6117,27806,7500,25.45,754323456
201,339,227,227,232,0,100,22,477,19,231,99,99,99,0,528,497,6719,5997,30510,7952,36.84,766902272
202,0,183,183,183,0,229,18,473,18,184,235,231,230,0,880,494,7204,6291,31750,8403,31.16,780972032
203,0,31,41,52,0,237,17,447,14,52,231,234,236,0,753,451,7215,6311,32950,8556,37.31,784146432
204,404,92,73,62,0,174,21,239,18,59,174,173,174,0,580,157,6921,6469,31146,7936,9.61,775622656
205,0,187,190,182,0,65,31,244,26,185,62,65,65,0,377,279,7161,6911,31481,7578,19.58,769351680
206,0,125,141,160,0,59,27,404,24,160,59,59,59,0,337,404,7587,6911,28726,8082,29.36,785747968
207,0,0,0,0,0,183,0,345,8,0,185,184,183,0,552,0,7729,7077,29396,8159,20.18,765759488
208,464,73,57,48,0,162,21,162,20,45,160,161,162,0,528,73,7527,7307,27746,7743,7.17,757776384
209,303,227,232,230,0,0,20,278,18,230,0,0,0,0,230,300,7302,7033,29023,7892,18.28,760492032
210,227,374,115,124,0,9,25,402,265,127,13,11,11,0,162,665,7533,6809,30340,8580,32.7,782200832
211,0,144,325,213,0,147,306,459,312,200,149,151,150,0,650,694,8010,7039,35484,9235,31.93,808296448
212,347,137,165,207,0,243,118,493,122,208,240,240,241,0,929,663,8340,7179,36675,9347,32.73,825556992
213,0,147,199,262,0,174,93,589,90,273,176,171,171,0,791,648,8700,7613,34290,9281,31.33,824446976
214,478,203,195,196,0,237,25,512,20,196,232,237,237,0,902,530,9100,8183,34618,9246,31.57,825180160
215,40,241,145,150,0,200,72,472,105,151,201,200,200,0,752,554,9575,8649,36919,9343,34.4,835059712
216,208,333,37,0,0,59,40,420,438,0,59,60,60,0,179,818,10161,9328,39306,10164,30.15,871370752
217,203,57,431,174,0,269,447,361,412,173,269,268,268,0,978,810,10301,9465,38940,9867,36.42,874913792
218,219,186,13,279,0,46,297,505,194,280,45,46,46,0,417,738,10520,9411,38202,9894,31.04,873607168
219,457,300,248,45,0,80,243,499,439,45,80,80,80,0,285,958,10181,8729,42715,10383,32.97,897376256
220,480,55,259,201,0,164,433,501,258,192,164,164,164,0,684,966,10290,8961,42639,10178,28.81,902635520
221,332,241,52,271,0,183,291,635,237,280,184,183,183,0,830,907,0,0,0,0,0,0
222,0,369,0,0,0,51,73,589,606,0,50,51,51,0,152,1225,0,0,0,0,0,0
223,0,357,9,0,0,127,82,538,973,0,130,129,127,0,386,1550,9880,7917,50457,11451,29.18,991895552
224,0,283,74,73,0,13,83,471,1164,73,10,11,13,0,107,1725,10032,7917,52758,11874,22.43,1014849536
225,483,68,888,5,0,398,971,471,1195,1,398,397,397,1,1193,1756,9851,7852,54734,12142,29.04,1042714624
226,0,0,318,350,0,16,1200,412,353,354,16,16,16,0,402,0,9738,8156,49459,11537,30.16,1036189696
227,460,42,24,388,0,0,933,800,50,383,0,0,0,0,383,1421,0,0,0,0,0,0
228,0,197,5,227,0,72,569,1003,235,232,72,72,72,0,448,1546,0,0,0,0,0,0
229,0,344,4,1,0,122,351,955,584,1,122,122,122,0,367,1824,0,0,0,0,0,0
230,0,57,188,347,0,158,351,1132,623,347,167,165,163,0,842,1779,10484,8098,55332,12204,30.7,1110142976
231,0,37,435,16,0,674,623,1021,453,6,666,667,669,0,2008,1650,10505,8560,52664,11434,37.83,1099554816
232,0,44,35,351,0,25,610,691,62,361,25,25,25,0,436,1050,10225,8661,50658,10696,30.24,1091166208
233,0,55,57,285,0,321,294,958,86,285,324,325,321,0,1255,1086,10092,8606,41409,10213,32.67,1076948992
234,0,83,139,192,0,358,102,720,62,192,358,354,358,0,1262,784,10206,8742,41330,10135,33.75,1074892800
235,0,47,52,66,0,297,14,514,13,66,293,297,297,0,953,536,10220,9306,40243,9706,31.68,1060851712
236,364,126,118,110,0,152,20,258,19,109,161,161,159,0,590,274,10304,9814,33782,9346,21.16,1055481856
237,16,219,216,210,0,106,20,320,19,210,97,97,99,0,503,345,10143,9785,31683,9108,26.41,996958208
238,422,153,154,161,0,101,19,380,23,158,101,101,101,0,461,397,10172,9437,35598,9520,33.48,808292352
239,334,357,101,98,0,80,22,425,259,102,80,80,80,0,342,674,10589,9696,37914,9795,28.79,813686784
240,0,213,419,13,0,245,416,398,442,13,256,250,249,0,768,832,10987,9804,43774,10931,28.37,851791872
241,310,81,53,361,0,76,440,451,86,360,65,71,72,0,568,647,0,0,0,0,0,0
242,0,132,203,298,0,87,107,662,87,295,87,87,87,0,556,692,10892,9762,41263,10651,32.73,855216128
243,60,179,181,176,0,363,29,711,28,179,363,363,363,0,1268,738,11083,9641,44714,11154,32.07,880873472
244,0,46,60,78,0,295,18,488,19,79,295,295,295,0,964,511,10824,10068,43532,10625,36.72,889339904
245,0,0,1,1,0,179,1,258,7,1,179,179,179,0,538,0,10408,9996,41853,10254,10.99,892166144
246,0,0,0,0,0,79,0,80,3,0,79,79,79,0,237,0,10293,10159,40864,9952,9.08,893050880
247,0,0,0,0,0,1,0,1,1,0,1,1,1,0,3,0,9748,9736,40236,9420,8.12,872665088
250,364,135,0,0,0,0,0,0,127,0,0,0,0,0,0,135,9168,9158,29191,8934,3.92,880910336
251,0,229,364,182,0,0,358,182,357,182,0,0,0,0,182,364,9071,8814,31860,9367,13.77,721952768
252,0,0,0,182,0,0,181,364,0,182,0,0,0,0,182,0,9434,8696,34244,9537,32.69,765145088
253,0,0,0,0,0,121,0,364,4,0,138,131,124,0,393,0,9282,8544,34258,9422,4.18,763101184
254,0,0,0,0,0,243,0,242,3,0,226,233,240,0,699,0,9148,8994,32465,8822,7.82,774963200
258,670,165,75,73,0,0,20,73,82,73,0,0,0,0,73,165,8200,8190,27144,8110,1.96,761606144
259,0,505,59,0,0,0,61,73,586,0,0,0,0,0,0,670,8439,7652,38110,9882,23.22,803639296
260,219,60,536,306,0,17,584,364,535,306,17,17,17,0,357,722,8546,7652,38601,9849,28.42,812097536
261,0,76,120,399,0,56,291,705,82,398,56,56,56,0,566,744,7754,6404,37943,9656,33.76,821321728
262,0,83,99,111,0,301,18,770,18,112,305,301,301,0,1019,792,7973,6411,39756,9859,33.91,830562304
263,558,147,120,113,0,384,23,515,24,113,380,384,384,0,1261,519,7597,6698,37531,9024,19.2,817754112
264,0,411,316,24,0,131,299,249,415,24,131,131,131,0,417,603,7041,6536,37278,8802,35.04,813850624
265,534,54,157,288,0,29,421,396,121,248,29,29,29,0,335,583,6952,6074,43293,9677,29.33,862871552
266,331,395,17,137,0,84,168,529,390,177,85,85,85,0,432,894,6984,5966,44068,9517,31.34,874405888
267,0,271,277,48,0,69,277,458,512,48,68,68,68,0,252,1096,0,0,0,0,0,0
268,24,169,236,151,0,133,512,446,521,150,133,133,133,0,549,1246,7379,5755,46655,11622,29.34,961245184
269,0,0,314,338,0,260,528,567,324,337,260,260,260,0,1117,0,7505,6106,45860,11117,33.06,951767040
270,177,42,37,367,0,183,337,827,14,364,185,185,185,0,919,856,7525,6046,44776,10488,33.39,939417600
271,0,135,150,158,0,339,16,752,16,163,337,337,337,0,1174,770,7618,6288,44599,9822,32.19,927862784
272,740,308,268,27,0,321,241,538,265,27,322,322,322,0,993,743,7646,6542,44576,9630,25.27,925364224
273,0,109,138,273,0,187,264,409,106,273,205,201,195,1,874,544,7542,6746,46974,9697,33.25,948748288
274,0,194,12,112,0,30,106,401,179,112,12,14,20,0,158,600,7127,6285,47678,9478,34.98,979722240
275,496,141,327,96,0,94,318,403,315,67,133,113,94,0,407,717,7243,6175,38652,9988,26.32,984227840
276,462,355,5,237,0,150,237,525,341,266,110,131,150,0,657,852,0,0,0,0,0,0
